"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","n_annotated"
"GO:0034614","cellular response to reactive
oxygen species","2/177","29/11948",0.0682606916893308,0.372331045578168,0.329327898501157,"AGAP3/FER",2,177
"GO:1905606","regulation of presynapse assembly","2/177","29/11948",0.0682606916893308,0.372331045578168,0.329327898501157,"NTNG2/SLITRK6",2,177
"GO:0044267","cellular protein metabolic process","5/177","149/11948",0.0706081875035022,0.379707032795225,0.335851980761858,"GPC3/TNC/VWA1/PRSS23/SDC2",5,177
"GO:0009755","hormone-mediated signaling pathway","2/177","30/11948",0.0724454368279797,0.379707032795225,0.335851980761858,"CRHR2/NR5A1",2,177
"GO:0010975","regulation of neuron projection development","2/177","30/11948",0.0724454368279797,0.379707032795225,0.335851980761858,"NTNG1/NTNG2",2,177
"GO:0035633","maintenance of blood-brain barrier","2/177","30/11948",0.0724454368279797,0.379707032795225,0.335851980761858,"SLC12A2/LOC114000755",2,177
"GO:0018105","peptidyl-serine phosphorylation","5/177","151/11948",0.0738331805580558,0.379707032795225,0.335851980761858,"CAMK1G/LOC113986509/CAMK1D/CAMK2A/PRKCA",5,177
"GO:0006954","inflammatory response","6/177","198/11948",0.074185668523872,0.379707032795225,0.335851980761858,"CAMK1D/THBS1/PLP1/GPER1/IL1R1/PTGFR",6,177
"GO:0006919","activation of cysteine-type endopeptidase activity involved
in apoptotic process","3/177","66/11948",0.0743592939223982,0.379707032795225,0.335851980761858,"CCK/ROBO1/EGLN3",3,177
"GO:0007626","locomotory behavior","3/177","66/11948",0.0743592939223982,0.379707032795225,0.335851980761858,"RASD2/FEZF2/LOC113983498",3,177
"GO:0038096","Fc-gamma receptor signaling pathway
involved in phagocytosis","3/177","66/11948",0.0743592939223982,0.379707032795225,0.335851980761858,"WASL/WIPF3/ARPC1B",3,177
"GO:0048488","synaptic vesicle endocytosis","2/177","31/11948",0.0767109172224413,0.387845704585574,0.343050659757708,"STX1A/OPHN1",2,177
"GO:0001525","angiogenesis","6/177","200/11948",0.0770304663274126,0.387845704585574,0.343050659757708,"LOC113999057/PLXND1/RAMP1/ARHGAP24/PRKCA/ARHGAP22",6,177
"GO:0000226","microtubule cytoskeleton organization","4/177","109/11948",0.0785204591522731,0.392602295761366,0.347257878560857,"LOC113991233/LOC113996267/LOC113995052/FER",4,177
"GO:0032570","response to progesterone","2/177","32/11948",0.0810538541879663,0.402474310450591,0.355989704419017,"THBS1/LOC113983511",2,177
"GO:0030100","regulation of endocytosis","2/177","33/11948",0.0854710474796948,0.413014457620002,0.365312495409505,"RIT2/OPHN1",2,177
"GO:0030282","bone mineralization","2/177","33/11948",0.0854710474796948,0.413014457620002,0.365312495409505,"GPC3/FGFR3",2,177
"GO:0071526","semaphorin-plexin signaling pathway","2/177","33/11948",0.0854710474796948,0.413014457620002,0.365312495409505,"LOC113986256/PLXND1",2,177
"GO:1904707","positive regulation of vascular
associated smooth muscle cell proliferation","2/177","33/11948",0.0854710474796948,0.413014457620002,0.365312495409505,"HTR1B/ADAMTS1",2,177
"GO:0046777","protein autophosphorylation","5/177","159/11948",0.0875220838879869,0.420106002662337,0.371584987734962,"LOC113999057/LOC113986509/CAMK2A/FGFR3/FER",5,177
"GO:0043547","positive regulation of GTPase activity","7/177","258/11948",0.0891692702550669,0.420589279683003,0.372012447672831,"AGAP3/SGSM2/SRGAP3/OPHN1/RGS12/CHN2/RGS4",7,177
"GO:0017157","regulation of exocytosis","2/177","34/11948",0.0899593737099756,0.420589279683003,0.372012447672831,"RAB26/CPLX1",2,177
"GO:0060333","interferon-gamma-mediated signaling pathway","2/177","34/11948",0.0899593737099756,0.420589279683003,0.372012447672831,"LOC113986509/CAMK2A",2,177
"GO:1990573","potassium ion import across
plasma membrane","2/177","34/11948",0.0899593737099756,0.420589279683003,0.372012447672831,"LOC113999542/SLC12A2",2,177
"GO:0007417","central nervous system development","4/177","115/11948",0.0913279580476477,0.424233095447137,0.375235413370641,"LOC114004136/ZIC5/ZIC2/LOC114000755",4,177
"GO:0007613","memory","3/177","73/11948",0.0939393231063218,0.430704842103527,0.380959692211453,"CCK/SLC24A2/LOC113983511",3,177
"GO:0006091","generation of precursor metabolites
and energy","2/177","35/11948",0.0945157847949406,0.430704842103527,0.380959692211453,"POMC/LOC113983498",2,177
"GO:0032526","response to retinoic acid","2/177","35/11948",0.0945157847949406,0.430704842103527,0.380959692211453,"RXRA/LOC113983511",2,177
"GO:0018108","peptidyl-tyrosine phosphorylation","4/177","117/11948",0.0958065895161328,0.433841160073054,0.38373377462602,"LOC114004136/LOC113999057/FGFR3/FER",4,177
"GO:0007188","adenylate cyclase-modulating G protein-coupled
receptor signaling pathway","2/177","36/11948",0.0991373064298234,0.435236955057761,0.384968359371265,"CRHR2/CALCR",2,177
"GO:0034605","cellular response to heat","2/177","36/11948",0.0991373064298234,0.435236955057761,0.384968359371265,"ARPP21/THBS1",2,177
"GO:0060291","long-term synaptic potentiation","2/177","36/11948",0.0991373064298234,0.435236955057761,0.384968359371265,"CRHR2/SLC24A2",2,177
"GO:0086091","regulation of heart rate
by cardiac conduction","2/177","36/11948",0.0991373064298234,0.435236955057761,0.384968359371265,"SCN2B/CACNA1G",2,177
"GO:2000300","regulation of synaptic vesicle exocytosis","2/177","36/11948",0.0991373064298234,0.435236955057761,0.384968359371265,"HTR1B/P2RY1",2,177
"GO:0006024","glycosaminoglycan biosynthetic process","2/177","37/11948",0.103821036592517,0.447611654770134,0.395913817450191,"GPC3/SDC2",2,177
"GO:0021762","substantia nigra development","2/177","37/11948",0.103821036592517,0.447611654770134,0.395913817450191,"PLP1/LOC114000755",2,177
"GO:0050896","response to stimulus","2/177","37/11948",0.103821036592517,0.447611654770134,0.395913817450191,"SLC24A2/CPLX3",2,177
"GO:0043536","positive regulation of blood
vessel endothelial cell migration","2/177","38/11948",0.108564144074879,0.450147845727071,0.398157085767366,"THBS1/PRKCA",2,177
"GO:0120009","intermembrane lipid transfer","2/177","38/11948",0.108564144074879,0.450147845727071,0.398157085767366,"PITPNC1/TTPA",2,177
