"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045667","regulation of osteoblast differentiation","1/53","13/11438",0.0586211029120354,0.215163192575866,0.184122989481809,"RASSF2",1
"GO:0051932","synaptic transmission, GABAergic","1/53","13/11438",0.0586211029120354,0.215163192575866,0.184122989481809,"RAC3",1
"GO:0070207","protein homotrimerization","1/53","13/11438",0.0586211029120354,0.215163192575866,0.184122989481809,"LOC113994845",1
"GO:0050900","leukocyte migration","2/53","87/11438",0.0613977733387586,0.215163192575866,0.184122989481809,"CD34/LOC113984271",2
"GO:0001516","prostaglandin biosynthetic process","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"PLA2G4A",1
"GO:0001732","formation of cytoplasmic translation initiation complex","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"LOC113985040",1
"GO:0001935","endothelial cell proliferation","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"CD34",1
"GO:0016322","neuron remodeling","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"C3",1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"RAC3",1
"GO:0045088","regulation of innate immune response","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"TKFC",1
"GO:0048260","positive regulation of receptor-mediated endocytosis","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"C3",1
"GO:1901653","cellular response to peptide","1/53","14/11438",0.0629881122376952,0.215163192575866,0.184122989481809,"KLF2",1
"GO:0070588","calcium ion transmembrane transport","2/53","89/11438",0.0638987643173075,0.215163192575866,0.184122989481809,"LOC113994845/LOC114000001",2
"GO:0006629","lipid metabolic process","2/53","91/11438",0.0664339815633656,0.215163192575866,0.184122989481809,"LCAT/PLIN1",2
"GO:0006911","phagocytosis, engulfment","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"LOC113984271",1
"GO:0019369","arachidonic acid metabolic process","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"PLA2G4A",1
"GO:0032733","positive regulation of interleukin-10 production","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"CD34",1
"GO:0046475","glycerophospholipid catabolic process","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"PLA2G4A",1
"GO:0046847","filopodium assembly","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"FGD3",1
"GO:0098703","calcium ion import across plasma membrane","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"LOC114000001",1
"GO:1904262","negative regulation of TORC1 signaling","1/53","15/11438",0.0673352437197853,0.215163192575866,0.184122989481809,"DEPDC5",1
"GO:0001676","long-chain fatty acid metabolic process","1/53","16/11438",0.0716625861064483,0.223844931883063,0.191552270373238,"ACAD9",1
"GO:0036151","phosphatidylcholine acyl-chain remodeling","1/53","16/11438",0.0716625861064483,0.223844931883063,0.191552270373238,"PLA2G4A",1
"GO:0007283","spermatogenesis","3/53","211/11438",0.0740921060854505,0.227093799102554,0.194332444517899,"GTSF1/SYCE3/TXNRD3",3
"GO:0001817","regulation of cytokine production","1/53","17/11438",0.0759702277573291,0.227093799102554,0.194332444517899,"IGF2BP3",1
"GO:0001954","positive regulation of cell-matrix adhesion","1/53","17/11438",0.0759702277573291,0.227093799102554,0.194332444517899,"EPHA1",1
"GO:0022400","regulation of rhodopsin mediated signaling pathway","1/53","17/11438",0.0759702277573291,0.227093799102554,0.194332444517899,"PDE6G",1
"GO:0021591","ventricular system development","1/53","18/11438",0.0802582566452431,0.23037685666155,0.197141876582773,"LOC114000433",1
"GO:0042311","vasodilation","1/53","18/11438",0.0802582566452431,0.23037685666155,0.197141876582773,"KLF2",1
"GO:0048873","homeostasis of number of cells within a tissue","1/53","18/11438",0.0802582566452431,0.23037685666155,0.197141876582773,"RAC3",1
"GO:0006955","immune response","2/53","104/11438",0.083691693659587,0.23037685666155,0.197141876582773,"C3/LOC113984271",2
"GO:0001894","tissue homeostasis","1/53","19/11438",0.084526760357835,0.23037685666155,0.197141876582773,"CD34",1
"GO:0008306","associative learning","1/53","19/11438",0.084526760357835,0.23037685666155,0.197141876582773,"LOC113994845",1
"GO:0010575","positive regulation of vascular endothelial growth factor production","1/53","19/11438",0.084526760357835,0.23037685666155,0.197141876582773,"C3",1
"GO:0032703","negative regulation of interleukin-2 production","1/53","19/11438",0.084526760357835,0.23037685666155,0.197141876582773,"CD34",1
"GO:2000379","positive regulation of reactive oxygen species metabolic process","1/53","19/11438",0.084526760357835,0.23037685666155,0.197141876582773,"LOC113991532",1
"GO:0030031","cell projection assembly","1/53","20/11438",0.088775826099234,0.232827166562142,0.199238696111488,"RAC3",1
"GO:0031954","positive regulation of protein autophosphorylation","1/53","20/11438",0.088775826099234,0.232827166562142,0.199238696111488,"RASSF2",1
"GO:0042276","error-prone translesion synthesis","1/53","20/11438",0.088775826099234,0.232827166562142,0.199238696111488,"RFC3",1
"GO:0046835","carbohydrate phosphorylation","1/53","20/11438",0.088775826099234,0.232827166562142,0.199238696111488,"TKFC",1
"GO:0006261","DNA-dependent DNA replication","1/53","21/11438",0.0930055406916964,0.237070573512938,0.202869934168588,"RFC3",1
"GO:0030865","cortical cytoskeleton organization","1/53","21/11438",0.0930055406916964,0.237070573512938,0.202869934168588,"RAC3",1
"GO:0006783","heme biosynthetic process","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"NFE2L1",1
"GO:0019882","antigen processing and presentation","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"LOC114001824",1
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"PDE6G",1
"GO:0070987","error-free translesion synthesis","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"RFC3",1
"GO:0099560","synaptic membrane adhesion","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"LOC114000969",1
"GO:1901223","negative regulation of NIK/NF-kappaB signaling","1/53","22/11438",0.0972159905772481,0.237070573512938,0.202869934168588,"RASSF2",1
"GO:0006297","nucleotide-excision repair, DNA gap filling","1/53","23/11438",0.101407261819312,0.238908633777702,0.204442829359184,"RFC3",1
"GO:0032715","negative regulation of interleukin-6 production","1/53","23/11438",0.101407261819312,0.238908633777702,0.204442829359184,"KLF2",1
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","1/53","23/11438",0.101407261819312,0.238908633777702,0.204442829359184,"RASSF2",1
"GO:0045429","positive regulation of nitric oxide biosynthetic process","1/53","23/11438",0.101407261819312,0.238908633777702,0.204442829359184,"KLF2",1
"GO:0018108","peptidyl-tyrosine phosphorylation","2/53","118/11438",0.103613132343474,0.242054208331814,0.207134612203673,"EPHA1/MELK",2
"GO:0001975","response to amphetamine","1/53","24/11438",0.105579440104339,0.242570945033109,0.207576802640979,"LOC113994845",1
"GO:0032007","negative regulation of TOR signaling","1/53","24/11438",0.105579440104339,0.242570945033109,0.207576802640979,"DEPDC5",1
"GO:0001662","behavioral fear response","1/53","25/11438",0.10973261074342,0.248013542981062,0.212234232161,"LOC113994845",1
"GO:0032201","telomere maintenance via semi-conservative replication","1/53","25/11438",0.10973261074342,0.248013542981062,0.212234232161,"RFC3",1
"GO:0035914","skeletal muscle cell differentiation","1/53","26/11438",0.113866858673902,0.251230053264642,0.214986717295756,"ATF3",1
"GO:0050853","B cell receptor signaling pathway","1/53","26/11438",0.113866858673902,0.251230053264642,0.214986717295756,"LOC113984271",1
"GO:0050885","neuromuscular process controlling balance","1/53","26/11438",0.113866858673902,0.251230053264642,0.214986717295756,"RAC3",1
"GO:0032720","negative regulation of tumor necrosis factor production","1/53","28/11438",0.122078924299357,0.258025694399884,0.220801995207777,"CD34",1
"GO:0042572","retinol metabolic process","1/53","28/11438",0.122078924299357,0.258025694399884,0.220801995207777,"LOC114001898",1
"GO:1905606","regulation of presynapse assembly","1/53","28/11438",0.122078924299357,0.258025694399884,0.220801995207777,"LOC114000969",1
"GO:0030036","actin cytoskeleton organization","2/53","132/11438",0.124685114130505,0.258025694399884,0.220801995207777,"FGD3/RAC3",2
"GO:0006400","tRNA modification","1/53","29/11438",0.126156910014706,0.258025694399884,0.220801995207777,"TRMT1",1
"GO:0009408","response to heat","1/53","29/11438",0.126156910014706,0.258025694399884,0.220801995207777,"LOC114000001",1
"GO:0034394","protein localization to cell surface","1/53","29/11438",0.126156910014706,0.258025694399884,0.220801995207777,"USP43",1
"GO:0045773","positive regulation of axon extension","1/53","29/11438",0.126156910014706,0.258025694399884,0.220801995207777,"LOC114000001",1
"GO:0008360","regulation of cell shape","2/53","133/11438",0.126228397260375,0.258025694399884,0.220801995207777,"FGD3/RAC3",2
"GO:0044267","cellular protein metabolic process","2/53","133/11438",0.126228397260375,0.258025694399884,0.220801995207777,"C3/LOC113992168",2
"GO:0006656","phosphatidylcholine biosynthetic process","1/53","30/11438",0.130216309065387,0.261772020007052,0.224007862633827,"LCAT",1
"GO:0071108","protein K48-linked deubiquitination","1/53","30/11438",0.130216309065387,0.261772020007052,0.224007862633827,"MINDY1",1
"GO:0072659","protein localization to plasma membrane","2/53","136/11438",0.130886010003526,0.261772020007052,0.224007862633827,"LOC114002160/TESC",2
"GO:0051056","regulation of small GTPase mediated signal transduction","2/53","137/11438",0.132447556490908,0.262841569459298,0.224923115099589,"FGD3/RAC3",2
"GO:0030282","bone mineralization","1/53","31/11438",0.134257204543958,0.262841569459298,0.224923115099589,"CLEC3B",1
"GO:0043086","negative regulation of catalytic activity","1/53","31/11438",0.134257204543958,0.262841569459298,0.224923115099589,"PDE6G",1
"GO:0019985","translesion synthesis","1/53","32/11438",0.138279679178758,0.268823432249614,0.230042013208682,"RFC3",1
"GO:0006094","gluconeogenesis","1/53","33/11438",0.142283815335476,0.272792418367327,0.233438419352578,"ATF3",1
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","1/53","33/11438",0.142283815335476,0.272792418367327,0.233438419352578,"LOC113991532",1
"GO:0048870","cell motility","1/53","34/11438",0.146269695018705,0.276596007714114,0.236693289448655,"CD34",1
"GO:0003341","cilium movement","1/53","35/11438",0.150237399873494,0.276596007714114,0.236693289448655,"LOC114000433",1
"GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion","1/53","35/11438",0.150237399873494,0.276596007714114,0.236693289448655,"RFC3",1
"GO:0045454","cell redox homeostasis","1/53","35/11438",0.150237399873494,0.276596007714114,0.236693289448655,"TXNRD3",1
"GO:0045746","negative regulation of Notch signaling pathway","1/53","35/11438",0.150237399873494,0.276596007714114,0.236693289448655,"TCIM",1
"GO:0051028","mRNA transport","1/53","35/11438",0.150237399873494,0.276596007714114,0.236693289448655,"IGF2BP3",1
"GO:0007223","Wnt signaling pathway, calcium modulating pathway","1/53","36/11438",0.154187011186894,0.278337591623095,0.238183626303746,"PDE6G",1
"GO:0033683","nucleotide-excision repair, DNA incision","1/53","36/11438",0.154187011186894,0.278337591623095,0.238183626303746,"RFC3",1
"GO:0034097","response to cytokine","1/53","36/11438",0.154187011186894,0.278337591623095,0.238183626303746,"LOC114001824",1
"GO:0006654","phosphatidic acid biosynthetic process","1/53","37/11438",0.158118609889498,0.279980723243825,0.239589713945871,"PLA2G4A",1
"GO:0042742","defense response to bacterium","1/53","37/11438",0.158118609889498,0.279980723243825,0.239589713945871,"LOC113984271",1
"GO:0071347","cellular response to interleukin-1","1/53","37/11438",0.158118609889498,0.279980723243825,0.239589713945871,"KLF2",1
"GO:0034605","cellular response to heat","1/53","38/11438",0.162032276556971,0.282334987006454,0.241604343292157,"TCIM",1
"GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","1/53","38/11438",0.162032276556971,0.282334987006454,0.241604343292157,"RAC3",1
"GO:0046777","protein autophosphorylation","2/53","156/11438",0.162870263800418,0.282334987006454,0.241604343292157,"EPHA1/MELK",2
"GO:0006814","sodium ion transport","1/53","39/11438",0.165928091411575,0.282334987006454,0.241604343292157,"LOC113994845",1
"GO:0007052","mitotic spindle organization","1/53","39/11438",0.165928091411575,0.282334987006454,0.241604343292157,"SPC25",1
"GO:0042769","DNA damage response, detection of DNA damage","1/53","39/11438",0.165928091411575,0.282334987006454,0.241604343292157,"RFC3",1
"GO:0001523","retinoid metabolic process","1/53","40/11438",0.169806134323688,0.282334987006454,0.241604343292157,"LOC114001898",1
"GO:0022900","electron transport chain","1/53","40/11438",0.169806134323688,0.282334987006454,0.241604343292157,"LOC113991532",1
"GO:0031648","protein destabilization","1/53","40/11438",0.169806134323688,0.282334987006454,0.241604343292157,"CHFR",1
"GO:0035556","intracellular signal transduction","3/53","308/11438",0.170819552659709,0.282334987006454,0.241604343292157,"DEPDC5/MELK/RAC3",3
"GO:0000723","telomere maintenance","1/53","41/11438",0.173666484813322,0.282334987006454,0.241604343292157,"RAD51D",1
"GO:0006635","fatty acid beta-oxidation","1/53","41/11438",0.173666484813322,0.282334987006454,0.241604343292157,"ECH1",1
"GO:0009617","response to bacterium","1/53","41/11438",0.173666484813322,0.282334987006454,0.241604343292157,"C3",1
"GO:0043525","positive regulation of neuron apoptotic process","1/53","41/11438",0.173666484813322,0.282334987006454,0.241604343292157,"LOC113991532",1
"GO:0016042","lipid catabolic process","1/53","42/11438",0.177509222051621,0.285246033123414,0.244095431601256,"PLIN1",1
"GO:0045860","positive regulation of protein kinase activity","1/53","42/11438",0.177509222051621,0.285246033123414,0.244095431601256,"RASSF2",1
"GO:0090307","mitotic spindle assembly","1/53","43/11438",0.181334424862368,0.28806268635279,0.246505744474557,"MZT1",1
"GO:1901215","negative regulation of neuron death","1/53","43/11438",0.181334424862368,0.28806268635279,0.246505744474557,"CD34",1
"GO:0051301","cell division","3/53","320/11438",0.184657286695245,0.291674577848172,0.249596571729219,"CHFR/SPC25/SYCE3",3
"GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/53","46/11438",0.192705609787976,0.302667567915578,0.259003674172361,"TCIM",1
"GO:0007163","establishment or maintenance of cell polarity","1/53","47/11438",0.196461456231202,0.303423804623746,0.259650813498548,"RAC3",1
"GO:0007249","I-kappaB kinase/NF-kappaB signaling","1/53","47/11438",0.196461456231202,0.303423804623746,0.259650813498548,"LOC114001824",1
"GO:0071560","cellular response to transforming growth factor beta stimulus","1/53","47/11438",0.196461456231202,0.303423804623746,0.259650813498548,"CLEC3B",1
"GO:0031397","negative regulation of protein ubiquitination","1/53","49/11438",0.203921789487285,0.307022060650415,0.262729972385437,"USP43",1
"GO:0032981","mitochondrial respiratory chain complex I assembly","1/53","49/11438",0.203921789487285,0.307022060650415,0.262729972385437,"ACAD9",1
"GO:0042632","cholesterol homeostasis","1/53","49/11438",0.203921789487285,0.307022060650415,0.262729972385437,"LCAT",1
"GO:0008217","regulation of blood pressure","1/53","50/11438",0.207626429504597,0.307022060650415,0.262729972385437,"CD34",1
"GO:0035176","social behavior","1/53","50/11438",0.207626429504597,0.307022060650415,0.262729972385437,"GRP",1
"GO:0036297","interstrand cross-link repair","1/53","50/11438",0.207626429504597,0.307022060650415,0.262729972385437,"RAD51D",1
"GO:0051496","positive regulation of stress fiber assembly","1/53","50/11438",0.207626429504597,0.307022060650415,0.262729972385437,"EPHA1",1
"GO:0070301","cellular response to hydrogen peroxide","1/53","50/11438",0.207626429504597,0.307022060650415,0.262729972385437,"KLF2",1
"GO:0098869","cellular oxidant detoxification","1/53","51/11438",0.211314153357447,0.310821876367039,0.265981613248583,"TXNRD3",1
"GO:0006631","fatty acid metabolic process","1/53","52/11438",0.21498503680981,0.312910158288624,0.26776863223487,"C3",1
"GO:0038061","NIK/NF-kappaB signaling","1/53","52/11438",0.21498503680981,0.312910158288624,0.26776863223487,"LOC114001824",1
"GO:0034446","substrate adhesion-dependent cell spreading","1/53","53/11438",0.218639155292955,0.314931011250991,0.26949794980206,"EPHA1",1
"GO:0035019","somatic stem cell population maintenance","1/53","53/11438",0.218639155292955,0.314931011250991,0.26949794980206,"EPHA1",1
"GO:0010506","regulation of autophagy","1/53","56/11438",0.22950167027919,0.328873527513478,0.281429069360265,"DEPDC5",1
"GO:0006281","DNA repair","2/53","198/11438",0.233553313681904,0.332963185659329,0.28492873895876,"RAD51D/RFC3",2
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/53","58/11438",0.236660890155247,0.335672078893666,0.287246837675004,"ATF3",1
"GO:0000902","cell morphogenesis","1/53","61/11438",0.247277507353794,0.345138488164968,0.295347589266501,"KLF2",1
"GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","1/53","61/11438",0.247277507353794,0.345138488164968,0.295347589266501,"CHFR",1
"GO:0035725","sodium ion transmembrane transport","1/53","61/11438",0.247277507353794,0.345138488164968,0.295347589266501,"LOC113994845",1
"GO:0033674","positive regulation of kinase activity","1/53","62/11438",0.250784081328502,0.345138488164968,0.295347589266501,"EPHA1",1
"GO:0035264","multicellular organism growth","1/53","62/11438",0.250784081328502,0.345138488164968,0.295347589266501,"KLF2",1
"GO:0046330","positive regulation of JNK cascade","1/53","62/11438",0.250784081328502,0.345138488164968,0.295347589266501,"RASSF2",1
"GO:0007059","chromosome segregation","1/53","63/11438",0.254274626659866,0.34821845424356,0.297983228546174,"SPC25",1
"GO:0032956","regulation of actin cytoskeleton organization","1/53","64/11438",0.257749215212571,0.349114429580953,0.298749947312743,"RAC3",1
"GO:0045727","positive regulation of translation","1/53","64/11438",0.257749215212571,0.349114429580953,0.298749947312743,"LOC113985040",1
"GO:0006625","protein targeting to peroxisome","1/53","65/11438",0.261207918535389,0.349114429580953,0.298749947312743,"ECH1",1
"GO:0007218","neuropeptide signaling pathway","1/53","65/11438",0.261207918535389,0.349114429580953,0.298749947312743,"GRP",1
"GO:0017148","negative regulation of translation","1/53","65/11438",0.261207918535389,0.349114429580953,0.298749947312743,"IGF2BP3",1
"GO:0031398","positive regulation of protein ubiquitination","1/53","66/11438",0.264650807862535,0.35202356261141,0.301239398523963,"CHFR",1
"GO:0000724","double-strand break repair via homologous recombination","1/53","68/11438",0.271489427902015,0.359400290270287,0.307551933362684,"RAD51D",1
"GO:0032922","circadian regulation of gene expression","1/53","69/11438",0.274885299522174,0.362171152924949,0.30992306157152,"LOC114001824",1
"GO:0006283","transcription-coupled nucleotide-excision repair","1/53","70/11438",0.278265638964985,0.364895507699367,0.312254391291393,"RFC3",1
"GO:0071356","cellular response to tumor necrosis factor","1/53","71/11438",0.281630515912104,0.367574100580117,0.314546560890218,"KLF2",1
"GO:0007160","cell-matrix adhesion","1/53","72/11438",0.284979999738678,0.370200875770361,0.316794388201824,"CD34",1
"GO:0042391","regulation of membrane potential","1/53","73/11438",0.288314159514663,0.370200875770361,0.316794388201824,"LOC113994845",1
