"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061028","establishment of endothelial barrier","1/45","16/11064",0.0631695440870744,0.252104107882108,0.236274856417673,"ROBO4",1
"GO:1904874","positive regulation of telomerase RNA localization to Cajal body","1/45","16/11064",0.0631695440870744,0.252104107882108,0.236274856417673,"CCT4",1
"GO:0031929","TOR signaling","1/45","17/11064",0.0669853813893987,0.252104107882108,0.236274856417673,"MEAK7",1
"GO:0042311","vasodilation","1/45","17/11064",0.0669853813893987,0.252104107882108,0.236274856417673,"ITGA1",1
"GO:0045907","positive regulation of vasoconstriction","1/45","17/11064",0.0669853813893987,0.252104107882108,0.236274856417673,"LOC113992301",1
"GO:0051170","import into nucleus","1/45","17/11064",0.0669853813893987,0.252104107882108,0.236274856417673,"PRKAG1",1
"GO:0070593","dendrite self-avoidance","1/45","17/11064",0.0669853813893987,0.252104107882108,0.236274856417673,"ROBO4",1
"GO:0008016","regulation of heart contraction","1/45","18/11064",0.0707860202811776,0.252104107882108,0.236274856417673,"LOC114002604",1
"GO:0010165","response to X-ray","1/45","18/11064",0.0707860202811776,0.252104107882108,0.236274856417673,"RAD51",1
"GO:0030111","regulation of Wnt signaling pathway","1/45","18/11064",0.0707860202811776,0.252104107882108,0.236274856417673,"TMEM237",1
"GO:0045862","positive regulation of proteolysis","1/45","18/11064",0.0707860202811776,0.252104107882108,0.236274856417673,"FGFR4",1
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/45","18/11064",0.0707860202811776,0.252104107882108,0.236274856417673,"LOC114000421",1
"GO:0031667","response to nutrient levels","1/45","19/11064",0.0745715199269633,0.252104107882108,0.236274856417673,"MEAK7",1
"GO:0032469","endoplasmic reticulum calcium ion homeostasis","1/45","19/11064",0.0745715199269633,0.252104107882108,0.236274856417673,"LOC114000421",1
"GO:0048714","positive regulation of oligodendrocyte differentiation","1/45","19/11064",0.0745715199269633,0.252104107882108,0.236274856417673,"IL34",1
"GO:0006261","DNA-dependent DNA replication","1/45","20/11064",0.0783419392663276,0.252104107882108,0.236274856417673,"LOC114000574",1
"GO:0006298","mismatch repair","1/45","20/11064",0.0783419392663276,0.252104107882108,0.236274856417673,"LOC114000574",1
"GO:0007131","reciprocal meiotic recombination","1/45","20/11064",0.0783419392663276,0.252104107882108,0.236274856417673,"RAD51",1
"GO:0040014","regulation of multicellular organism growth","1/45","20/11064",0.0783419392663276,0.252104107882108,0.236274856417673,"GAMT",1
"GO:0005977","glycogen metabolic process","1/45","21/11064",0.0820973370146995,0.252104107882108,0.236274856417673,"PYGM",1
"GO:0007422","peripheral nervous system development","1/45","21/11064",0.0820973370146995,0.252104107882108,0.236274856417673,"SLC5A3",1
"GO:0045595","regulation of cell differentiation","1/45","21/11064",0.0820973370146995,0.252104107882108,0.236274856417673,"PLEKHB1",1
"GO:0050853","B cell receptor signaling pathway","1/45","21/11064",0.0820973370146995,0.252104107882108,0.236274856417673,"LOC113992301",1
"GO:0010628","positive regulation of gene expression","3/45","255/11064",0.0847179536216045,0.252104107882108,0.236274856417673,"FGFR4/IL34/PRKAG1",3
"GO:0043200","response to amino acid","1/45","22/11064",0.0858377716641912,0.252104107882108,0.236274856417673,"MEAK7",1
"GO:0070555","response to interleukin-1","1/45","22/11064",0.0858377716641912,0.252104107882108,0.236274856417673,"LOC113992301",1
"GO:0070987","error-free translesion synthesis","1/45","22/11064",0.0858377716641912,0.252104107882108,0.236274856417673,"LOC114000574",1
"GO:0071480","cellular response to gamma radiation","1/45","22/11064",0.0858377716641912,0.252104107882108,0.236274856417673,"RAD51",1
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"CDK18",1
"GO:0006297","nucleotide-excision repair, DNA gap filling","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"LOC114000574",1
"GO:0007041","lysosomal transport","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"HGSNAT",1
"GO:0030449","regulation of complement activation","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"LOC113992168",1
"GO:0030890","positive regulation of B cell proliferation","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"LOC113992301",1
"GO:0046513","ceramide biosynthetic process","1/45","23/11064",0.0895633014844333,0.252104107882108,0.236274856417673,"SGMS2",1
"GO:0032201","telomere maintenance via semi-conservative replication","1/45","24/11064",0.0932739845233972,0.25934717647969,0.243063143238121,"LOC114000574",1
"GO:0032024","positive regulation of insulin secretion","1/45","25/11064",0.0969698786082204,0.260777698032883,0.244403844416784,"LOC113992301",1
"GO:0001937","negative regulation of endothelial cell proliferation","1/45","26/11064",0.100651041346025,0.260777698032883,0.244403844416784,"CNMD",1
"GO:0030593","neutrophil chemotaxis","1/45","26/11064",0.100651041346025,0.260777698032883,0.244403844416784,"ITGA1",1
"GO:0032570","response to progesterone","1/45","26/11064",0.100651041346025,0.260777698032883,0.244403844416784,"LOC113992301",1
"GO:0071479","cellular response to ionizing radiation","1/45","26/11064",0.100651041346025,0.260777698032883,0.244403844416784,"RAD51",1
"GO:0071897","DNA biosynthetic process","1/45","26/11064",0.100651041346025,0.260777698032883,0.244403844416784,"LOC114000574",1
"GO:0006027","glycosaminoglycan catabolic process","1/45","27/11064",0.104317530124738,0.264271076316003,0.247677878541776,"HGSNAT",1
"GO:0051973","positive regulation of telomerase activity","1/45","27/11064",0.104317530124738,0.264271076316003,0.247677878541776,"CCT4",1
"GO:0006891","intra-Golgi vesicle-mediated transport","1/45","28/11064",0.1079694021139,0.267856114237162,0.251037817129011,"COPA",1
"GO:0019985","translesion synthesis","1/45","29/11064",0.111606714265484,0.267856114237162,0.251037817129011,"LOC114000574",1
"GO:0030041","actin filament polymerization","1/45","29/11064",0.111606714265484,0.267856114237162,0.251037817129011,"LOC113994084",1
"GO:0032212","positive regulation of telomere maintenance via telomerase","1/45","29/11064",0.111606714265484,0.267856114237162,0.251037817129011,"CCT4",1
"GO:0035633","maintenance of blood-brain barrier","1/45","29/11064",0.111606714265484,0.267856114237162,0.251037817129011,"LOC114001565",1
"GO:0010811","positive regulation of cell-substrate adhesion","1/45","30/11064",0.115229523314695,0.268085013426026,0.251252344069637,"RSU1",1
"GO:0031297","replication fork processing","1/45","30/11064",0.115229523314695,0.268085013426026,0.251252344069637,"RAD51",1
"GO:1901998","toxin transport","1/45","30/11064",0.115229523314695,0.268085013426026,0.251252344069637,"CCT4",1
"GO:0006633","fatty acid biosynthetic process","1/45","31/11064",0.118837885780786,0.270950379580192,0.253937798036837,"PRKAG1",1
"GO:0032526","response to retinoic acid","1/45","31/11064",0.118837885780786,0.270950379580192,0.253937798036837,"LOC113992301",1
"GO:0006369","termination of RNA polymerase II transcription","1/45","32/11064",0.122431857967849,0.273671211928133,0.256487793265978,"CPSF4",1
"GO:0006695","cholesterol biosynthetic process","1/45","32/11064",0.122431857967849,0.273671211928133,0.256487793265978,"GGPS1",1
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/45","33/11064",0.126011495965623,0.274560503068862,0.257321247105166,"ITGA1",1
"GO:0061098","positive regulation of protein tyrosine kinase activity","1/45","33/11064",0.126011495965623,0.274560503068862,0.257321247105166,"IL34",1
"GO:0021762","substantia nigra development","1/45","34/11064",0.129576855650289,0.274560503068862,0.257321247105166,"LOC114001565",1
"GO:0006296","nucleotide-excision repair, DNA incision, 5'-to lesion","1/45","35/11064",0.13312799268526,0.274560503068862,0.257321247105166,"LOC114000574",1
"GO:0009411","response to UV","1/45","35/11064",0.13312799268526,0.274560503068862,0.257321247105166,"LOC114000574",1
"GO:0051402","neuron apoptotic process","1/45","35/11064",0.13312799268526,0.274560503068862,0.257321247105166,"XIAP",1
"GO:0070317","negative regulation of G0 to G1 transition","1/45","35/11064",0.13312799268526,0.274560503068862,0.257321247105166,"RAD51",1
"GO:0033683","nucleotide-excision repair, DNA incision","1/45","36/11064",0.136664962521978,0.274560503068862,0.257321247105166,"LOC114000574",1
"GO:0043484","regulation of RNA splicing","1/45","37/11064",0.140187820400697,0.274560503068862,0.257321247105166,"LOC113985989",1
"GO:0051216","cartilage development","1/45","37/11064",0.140187820400697,0.274560503068862,0.257321247105166,"CNMD",1
"GO:0006110","regulation of glycolytic process","1/45","38/11064",0.14369662135127,0.274560503068862,0.257321247105166,"PRKAG1",1
"GO:0006814","sodium ion transport","1/45","38/11064",0.14369662135127,0.274560503068862,0.257321247105166,"SLC5A3",1
"GO:0042769","DNA damage response, detection of DNA damage","1/45","38/11064",0.14369662135127,0.274560503068862,0.257321247105166,"LOC114000574",1
"GO:0043525","positive regulation of neuron apoptotic process","1/45","38/11064",0.14369662135127,0.274560503068862,0.257321247105166,"ITGA1",1
"GO:0000723","telomere maintenance","1/45","39/11064",0.147191420193932,0.274560503068862,0.257321247105166,"LOC114000574",1
"GO:0007565","female pregnancy","1/45","39/11064",0.147191420193932,0.274560503068862,0.257321247105166,"LOC113992301",1
"GO:0030097","hemopoiesis","1/45","39/11064",0.147191420193932,0.274560503068862,0.257321247105166,"TTC7A",1
"GO:0060271","cilium assembly","2/45","169/11064",0.150347323547404,0.274560503068862,0.257321247105166,"ATXN10/TMEM237",2
"GO:0043154","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/45","40/11064",0.150672271540079,0.274560503068862,0.257321247105166,"XIAP",1
"GO:0001932","regulation of protein phosphorylation","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"RAD51",1
"GO:0032259","methylation","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"GAMT",1
"GO:0032868","response to insulin","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"MEAK7",1
"GO:0042149","cellular response to glucose starvation","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"PRKAG1",1
"GO:0043406","positive regulation of MAP kinase activity","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"IL34",1
"GO:0045860","positive regulation of protein kinase activity","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"PRKAG1",1
"GO:0097190","apoptotic signaling pathway","1/45","41/11064",0.154139229793045,0.274560503068862,0.257321247105166,"LOC113992301",1
"GO:0006954","inflammatory response","2/45","175/11064",0.158871321297243,0.280095312401027,0.26250853378305,"IL34/LOC113992168",2
"GO:0043312","neutrophil degranulation","3/45","340/11064",0.159703467597077,0.280095312401027,0.26250853378305,"HGSNAT/LOC113991485/NBEAL2",3
"GO:0051321","meiotic cell cycle","1/45","44/11064",0.16445728692149,0.285029147902354,0.267132580905715,"RAD51",1
"GO:0030148","sphingolipid biosynthetic process","1/45","45/11064",0.167869212700849,0.285029147902354,0.267132580905715,"SGMS2",1
"GO:0034644","cellular response to UV","1/45","45/11064",0.167869212700849,0.285029147902354,0.267132580905715,"LOC114000574",1
"GO:0042552","myelination","1/45","45/11064",0.167869212700849,0.285029147902354,0.267132580905715,"LOC114001565",1
"GO:0006879","cellular iron ion homeostasis","1/45","46/11064",0.171267514309748,0.285029147902354,0.267132580905715,"TTC7A",1
"GO:0032755","positive regulation of interleukin-6 production","1/45","46/11064",0.171267514309748,0.285029147902354,0.267132580905715,"LOC114001565",1
"GO:0036297","interstrand cross-link repair","1/45","46/11064",0.171267514309748,0.285029147902354,0.267132580905715,"RAD51",1
"GO:0006310","DNA recombination","1/45","47/11064",0.174652244919301,0.286216441922367,0.268245326455404,"RAD51",1
"GO:0016070","RNA metabolic process","1/45","47/11064",0.174652244919301,0.286216441922367,0.268245326455404,"LOC113985989",1
"GO:0006805","xenobiotic metabolic process","1/45","49/11064",0.181381204812062,0.286216441922367,0.268245326455404,"LOC114002604",1
"GO:0032981","mitochondrial respiratory chain complex I assembly","1/45","49/11064",0.181381204812062,0.286216441922367,0.268245326455404,"ACAD9",1
"GO:0042632","cholesterol homeostasis","1/45","49/11064",0.181381204812062,0.286216441922367,0.268245326455404,"FGFR4",1
"GO:0046854","phosphatidylinositol phosphorylation","1/45","49/11064",0.181381204812062,0.286216441922367,0.268245326455404,"TTC7A",1
"GO:0050727","regulation of inflammatory response","1/45","49/11064",0.181381204812062,0.286216441922367,0.268245326455404,"XIAP",1
"GO:0006281","DNA repair","2/45","191/11064",0.182023614380453,0.286216441922367,0.268245326455404,"LOC114000574/RAD51",2
"GO:0042493","response to drug","2/45","193/11064",0.184954877025883,0.288833643574666,0.270698197810052,"LOC113992301/RAD51",2
"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","1/45","52/11064",0.191374179818771,0.294279144843249,0.275801783948198,"LOC113985989",1
"GO:0006396","RNA processing","1/45","52/11064",0.191374179818771,0.294279144843249,0.275801783948198,"LOC113985989",1
"GO:0007411","axon guidance","2/45","198/11064",0.192314002551071,0.294279144843249,0.275801783948198,"ENAH/ROBO4",2
"GO:0010977","negative regulation of neuron projection development","1/45","53/11064",0.194678589726885,0.295911456384866,0.27733160501444,"LOC113992301",1
"GO:0048812","neuron projection morphogenesis","1/45","54/11064",0.197969795199803,0.29734605986301,0.278676131819903,"ITGA1",1
"GO:0000165","MAPK cascade","2/45","202/11064",0.19823070657534,0.29734605986301,0.278676131819903,"FGFR4/LOC114001565",2
"GO:0045087","innate immune response","2/45","206/11064",0.204171040502494,0.304254883886069,0.285151160798116,"IL34/LOC113992168",2
"GO:0008104","protein localization","1/45","58/11064",0.211003601201834,0.312394942039079,0.292780116500153,"NBEAL2",1
"GO:0030307","positive regulation of cell growth","1/45","60/11064",0.217442609112516,0.315776527883145,0.295949377471276,"LOC113992301",1
"GO:0031124","mRNA 3'-end processing","1/45","60/11064",0.217442609112516,0.315776527883145,0.295949377471276,"CPSF4",1
"GO:0033674","positive regulation of kinase activity","1/45","60/11064",0.217442609112516,0.315776527883145,0.295949377471276,"FGFR4",1
"GO:0006974","cellular response to DNA damage stimulus","2/45","216/11064",0.219110679420578,0.316185031062607,0.296332231328297,"RAD51/XIAP",2
"GO:0016241","regulation of macroautophagy","1/45","61/11064",0.220642816545262,0.316393472781886,0.296527585294196,"PRKAG1",1
"GO:0017148","negative regulation of translation","1/45","63/11064",0.227004889408982,0.323481967407799,0.303171003618574,"LOC113987746",1
"GO:0007613","memory","1/45","64/11064",0.230166854682738,0.32393853622015,0.303598905137075,"LOC113987746",1
"GO:0032355","response to estradiol","1/45","64/11064",0.230166854682738,0.32393853622015,0.303598905137075,"LOC113992301",1
"GO:0008543","fibroblast growth factor receptor signaling pathway","1/45","65/11064",0.2333161720954,0.326356363421786,0.305864920473788,"FGFR4",1
"GO:0031398","positive regulation of protein ubiquitination","1/45","66/11064",0.2364528910931,0.327717265639421,0.307140373614046,"XIAP",1
"GO:0000724","double-strand break repair via homologous recombination","1/45","67/11064",0.239577060933145,0.327717265639421,0.307140373614046,"RAD51",1
"GO:0042593","glucose homeostasis","1/45","67/11064",0.239577060933145,0.327717265639421,0.307140373614046,"FGFR4",1
"GO:0007160","cell-matrix adhesion","1/45","68/11064",0.242688730684714,0.327717265639421,0.307140373614046,"ITGA1",1
"GO:0016311","dephosphorylation","1/45","68/11064",0.242688730684714,0.327717265639421,0.307140373614046,"LOC113994971",1
"GO:0000398","mRNA splicing, via spliceosome","2/45","232/11064",0.243210049402432,0.327717265639421,0.307140373614046,"CPSF4/LOC113985989",2
"GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","1/45","69/11064",0.245787949229566,0.327717265639421,0.307140373614046,"COPA",1
"GO:0016525","negative regulation of angiogenesis","1/45","69/11064",0.245787949229566,0.327717265639421,0.307140373614046,"CNMD",1
"GO:0006283","transcription-coupled nucleotide-excision repair","1/45","70/11064",0.248874765262732,0.329903758604087,0.309189579855169,"LOC114000574",1
"GO:0019216","regulation of lipid metabolic process","1/45","73/11064",0.258061282456197,0.33814926666674,0.31691736441989,"FGFR4",1
"GO:0150104","transport across blood-brain barrier","1/45","73/11064",0.258061282456197,0.33814926666674,0.31691736441989,"SLC5A3",1
"GO:0007229","integrin-mediated signaling pathway","1/45","76/11064",0.267137912285894,0.348042537149622,0.326189450791197,"ITGA1",1
"GO:0007204","positive regulation of cytosolic calcium ion concentration","1/45","77/11064",0.27013925865895,0.349953130535458,0.327980080788079,"LOC113992301",1
"GO:0001501","skeletal system development","1/45","80/11064",0.279071368237658,0.359481762475627,0.336910423742162,"CNMD",1
"GO:0006629","lipid metabolic process","1/45","84/11064",0.290814756734436,0.372504295142986,0.349115290461801,"SC5D",1
"GO:0016310","phosphorylation","1/45","87/11064",0.2994993483802,0.380288070345735,0.356410333703528,"SGMS2",1
"GO:0007275","multicellular organism development","2/45","270/11064",0.300780681056689,0.380288070345735,0.356410333703528,"FGFR4/PLEKHB1",2
"GO:0016236","macroautophagy","1/45","88/11064",0.302371037304577,0.380288070345735,0.356410333703528,"PRKAG1",1
"GO:0006955","immune response","1/45","89/11064",0.305231214356445,0.380288070345735,0.356410333703528,"LOC114001565",1
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","1/45","89/11064",0.305231214356445,0.380288070345735,0.356410333703528,"ROBO4",1
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","1/45","90/11064",0.308079924639266,0.381751210966047,0.357781605845372,"FGFR4",1
"GO:0009887","animal organ morphogenesis","1/45","91/11064",0.310917213083883,0.383184457206083,0.35912486063174,"GAMT",1
"GO:0000187","activation of MAPK activity","1/45","94/11064",0.319360994121153,0.39147476698722,0.366894633879989,"ITGA1",1
"GO:0006406","mRNA export from nucleus","1/45","96/11064",0.324933888311003,0.396176077726785,0.371300756133598,"CPSF4",1
"GO:0007015","actin filament organization","1/45","99/11064",0.333209669710295,0.402176277975456,0.376924212507007,"LOC113994084",1
"GO:0007417","central nervous system development","1/45","100/11064",0.335946155333919,0.402176277975456,0.376924212507007,"LOC114001565",1
"GO:0031175","neuron projection development","1/45","100/11064",0.335946155333919,0.402176277975456,0.376924212507007,"ATXN10",1
"GO:0008284","positive regulation of cell population proliferation","2/45","294/11064",0.336910829356632,0.402176277975456,0.376924212507007,"FGFR4/IL34",2
"GO:0007050","cell cycle arrest","1/45","105/11064",0.349464714213477,0.414989348128504,0.388932768559956,"PRKAG1",1
"GO:0006260","DNA replication","1/45","110/11064",0.362714061037458,0.426282504724435,0.399516844224655,"LOC114000574",1
"GO:0018108","peptidyl-tyrosine phosphorylation","1/45","110/11064",0.362714061037458,0.426282504724435,0.399516844224655,"FGFR4",1
"GO:0051897","positive regulation of protein kinase B signaling","1/45","116/11064",0.37826529057024,0.440746952174428,0.413073089988037,"FGFR4",1
"GO:0061024","membrane organization","1/45","117/11064",0.380820831484045,0.440746952174428,0.413073089988037,"LOC114001565",1
"GO:0090263","positive regulation of canonical Wnt signaling pathway","1/45","117/11064",0.380820831484045,0.440746952174428,0.413073089988037,"XIAP",1
"GO:0001666","response to hypoxia","1/45","120/11064",0.388425985548166,0.443455101211595,0.415611198273101,"LOC113992301",1
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/45","120/11064",0.388425985548166,0.443455101211595,0.415611198273101,"FGFR4",1
"GO:0043066","negative regulation of apoptotic process","2/45","330/11064",0.390085025747294,0.443455101211595,0.415611198273101,"LOC113992301/XIAP",2
"GO:1901796","regulation of signal transduction by p53 class mediator","1/45","121/11064",0.390940681331274,0.443455101211595,0.415611198273101,"PRKAG1",1
"GO:0044267","cellular protein metabolic process","1/45","128/11064",0.408262653361319,0.460811311714756,0.431877637479666,"LOC113992168",1
"GO:0006457","protein folding","1/45","129/11064",0.410697563803779,0.461276081513604,0.432313225056609,"CCT4",1
"GO:0072659","protein localization to plasma membrane","1/45","130/11064",0.413122676709936,0.461725344558164,0.432734279525888,"TTC7A",1
"GO:0001934","positive regulation of protein phosphorylation","1/45","132/11064",0.4179436638879,0.464834904226543,0.435648594450546,"IL34",1
"GO:0006366","transcription by RNA polymerase II","1/45","145/11064",0.448349517909869,0.496231505259467,0.465073848419537,"ETV1",1
"GO:0019221","cytokine-mediated signaling pathway","1/45","148/11064",0.455142546625833,0.501316428167584,0.469839496389748,"IL34",1
"GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","1/45","150/11064",0.459625721114032,0.503820501990381,0.47218634304731,"COPA",1
"GO:0046777","protein autophosphorylation","1/45","153/11064",0.466282930716357,0.508228214719946,0.476317301884344,"FGFR4",1
"GO:0050821","protein stabilization","1/45","154/11064",0.468484128417554,0.508228214719946,0.476317301884344,"CCT4",1
"GO:0006468","protein phosphorylation","2/45","387/11064",0.470334005727669,0.508228214719946,0.476317301884344,"CDK18/PRKAG1",2
"GO:0016055","Wnt signaling pathway","1/45","160/11064",0.481506108734763,0.517846192412858,0.485331380700878,"XIAP",1
"GO:0050790","regulation of catalytic activity","1/45","166/11064",0.494215973804531,0.529019915621751,0.495803522027772,"PRKAG1",1
"GO:0007268","chemical synaptic transmission","1/45","180/11064",0.52269932050966,0.556894603159824,0.521927998344618,"LOC114001565",1
"GO:0030198","extracellular matrix organization","1/45","182/11064",0.526638150295936,0.558481387290574,0.523415150600122,"ITGA1",1
"GO:0001525","angiogenesis","1/45","190/11064",0.542078088075219,0.572193537412731,0.536266334694295,"ROBO4",1
"GO:0016477","cell migration","1/45","201/11064",0.562506538352819,0.591020694674851,0.553911362045221,"FGFR4",1
"GO:0055085","transmembrane transport","1/45","203/11064",0.566123832123762,0.592092815248705,0.55491616572247,"LOC113994416",1
