"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0000086","GO:0000086","G2/M transition of mitotic cell cycle","63/3113","130/12151",1.53561381940025e-08,2.18153138218548e-06,2.08722246768481e-06,"ABCB11/ABCB5/AURKA/BORA/CCNA2/CCNB2/CCNH/CCP110/CDC25A/CDK2/CDK5RAP2/CENPJ/CEP131/CEP135/CEP152/CEP164/CEP192/CEP41/CEP70/CEP78/CHEK2/CNTRL/CSNK1D/CSNK1E/DYNLL1/FBXL12/FBXL15/FBXL17/FBXL3/FOXM1/HAUS3/HAUS6/HAUS8/LOC113982037/LOC113982241/LOC113984017/LOC113984403/LOC113985480/LOC113986004/LOC113991394/LOC113997525/LOC113999107/LOC113999391/LOC113999915/LOC114002134/MASTL/MELK/MNAT1/NEDD1/NEK2/ODF2/ODF2L/OFD1/PCM1/PCNT/PLK1/PLK4/PPP1R12A/SDCCAG8/SFI1/SKP1/SKP2/WEE1",63
"GO:0000278","GO:0000278","mitotic cell cycle","57/3113","115/12151",2.68281234097405e-08,3.58707791237295e-06,3.43200637551232e-06,"AURKA/BUB1B/CDC14B/CDC6/CENPC/CENPE/CENPF/CENPT/CENPW/CLIP1/DIS3L2/HASPIN/KIF11/KIF15/LOC113982241/LOC113985616/LOC113988078/LOC113991932/LOC113992016/LOC113995051/LOC113997232/LOC113997233/LOC113997520/LOC114002134/MASTL/MCPH1/MYBL1/MYBL2/NDC80/NEK2/NEK4/NOLC1/NUP214/NUP88/OFD1/PBK/PBRM1/PLK1/PLK4/POLE/PPP1R12A/PPP2R2D/RAN/RECQL5/RRM1/SKA1/SKA3/SMC3/TADA3/TPX2/TUBD1/TUBE1/TUBGCP4/USP16/VCPIP1/WAPL/WDHD1",57
"GO:0007130","GO:0007130","synaptonemal complex assembly","16/3113","18/12151",2.956826861797e-08,3.73381525381365e-06,3.57240017337579e-06,"AGO4/HORMAD1/LOC113989158/LOC113999654/LOC114000573/MEIOC/MLH3/RAD21L1/REC8/SPO11/SYCE3/SYCP1/SYCP2/TEX11/TEX12/TRIP13",16
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","25/3113","36/12151",4.20076077329634e-08,5.02543644089609e-06,4.80818379924113e-06,"CDCA8/CENPK/ESPL1/INCENP/INO80/KIF18A/KIF25/KLHL22/KNSTRN/LOC113982299/LOC113993416/LOC114001859/LOC114003426/NCAPG2/NDC80/NEK2/NUSAP1/PLK1/RAN/SGO1/SGO2/SMC4/SPAG5/WRAP73/ZW10",25
"GO:0007341","GO:0007341","penetration of zona pellucida","18/3113","22/12151",5.28008199338239e-08,5.77362652698364e-06,5.52402917764522e-06,"LOC113981956/LOC113982191/LOC113982194/LOC113982195/LOC113982196/LOC113983201/LOC113983206/LOC113984045/LOC113985504/LOC113987936/LOC113994810/LOC113994811/LOC113994817/LOC113994818/LOC114000676/LOC114000677/LOC114000678/LOC114000680",18
"GO:0007131","GO:0007131","reciprocal meiotic recombination","23/3113","32/12151",5.33419080803592e-08,5.77362652698364e-06,5.52402917764522e-06,"CNTD1/DMC1/KLHDC3/LOC113982292/LOC113997307/LOC113999654/MLH3/MND1/MSH4/MSH5/PSMC3IP/RAD21L1/RAD50/RAD51/RAD54B/REC8/RNF212/SHOC1/SPO11/SYCE3/SYCP1/TEX11/TRIP13",23
"GO:0036159","GO:0036159","inner dynein arm assembly","14/3113","15/12151",5.86607092865823e-08,6.06071782765462e-06,5.79870934861622e-06,"CCDC103/CCDC39/CCDC40/DNAAF1/DNAAF2/DNAAF4/DNAAF5/DNAH1/DNAH12/LOC113981955/LOC113992279/LRRC6/TEKT2/ZMYND10",14
"GO:0036158","GO:0036158","outer dynein arm assembly","16/3113","19/12151",1.42377951784239e-07,1.40706558437207e-05,1.34623729238553e-05,"ARMC4/CCDC103/CCDC63/DAW1/DNAAF1/DNAAF2/DNAAF4/DNAAF5/DNAH17/DNAH8/DNAI1/DNAI2/LOC113992279/LRRC6/TTC25/ZMYND10",16
"GO:0007059","GO:0007059","chromosome segregation","40/3113","74/12151",1.62810923444033e-07,1.54195512078453e-05,1.47529547296216e-05,"BANF1/BRCA1/CDCA2/CDK5RAP2/CENPC/CENPE/CENPF/CENPN/CENPT/CENPW/CTCFL/DLGAP5/HJURP/INCENP/KNSTRN/LOC113988078/LOC113989368/LOC113995261/MIS18A/NAA60/NDC80/NDEL1/NEK11/NEK2/NTMT1/NUF2/OIP5/PMF1/SGO1/SKA1/SKA3/SLC25A5/SPAG5/SPC25/SRPK1/TLK2/TOP2A/USP44/USP9X/UVRAG",40
"GO:0034080","GO:0034080","CENP-A containing nucleosome assembly","20/3113","27/12151",1.80458042627112e-07,1.64072452356571e-05,1.56979501502153e-05,"CENPC/CENPI/CENPK/CENPL/CENPM/CENPN/CENPP/CENPQ/CENPT/CENPU/CENPW/HJURP/ITGB3BP/KNL1/LOC114003835/MIS18A/OIP5/RBBP4/RBBP7/SMARCA5",20
"GO:0060285","GO:0060285","cilium-dependent cell motility","13/3113","14/12151",2.14698893300881e-07,1.87696378643424e-05,1.79582151238713e-05,"CCDC39/CCDC65/CFAP44/DNAAF2/DNAH1/DNAH12/DNAH17/DNAH3/DNAH8/EFHC1/EFHC2/LOC113982904/LOC113984044",13
"GO:0007340","GO:0007340","acrosome reaction","20/3113","28/12151",4.7899933303017e-07,4.0324647554725e-05,3.85813887735022e-05,"LOC113981956/LOC113982191/LOC113982194/LOC113982195/LOC113982196/LOC113983201/LOC113983206/LOC113984045/LOC113985504/LOC113987936/LOC113994810/LOC113994811/LOC113994817/LOC113994818/LOC114000676/LOC114000677/LOC114000678/LOC114000680/PCSK4/PKDREJ",20
"GO:0007140","GO:0007140","male meiotic nuclear division","16/3113","20/12151",5.4143569701869e-07,4.24373565283959e-05,4.06027640668099e-05,"AGO4/ASZ1/BRDT/FANCA/FIGNL1/HSPA2/KIF18A/LOC113985531/MAEL/MEIOB/MLH3/SPDYA/SYCP2/TDRD12/TDRKH/TEX14",16
"GO:0035082","GO:0035082","axoneme assembly","16/3113","20/12151",5.4143569701869e-07,4.24373565283959e-05,4.06027640668099e-05,"CCDC40/CFAP46/CFAP74/FOXJ1/GAS8/JHY/LOC113984124/LOC113985256/LOC113986306/LOC113989681/LOC113990666/LOC113992699/LOC113995134/RSPH1/SPAG16/TTC26",16
"GO:0016567","GO:0016567","protein ubiquitination","142/3113","387/12151",6.59413093371596e-07,4.99615320411213e-05,4.78016649440603e-05,"AKT1/ANAPC7/ARIH1/ASB13/ASB14/ASB18/ASB2/ASB8/ATG3/BCL10/BIRC2/BRAP/BRCA1/CBLL1/CCNF/CDC16/CDC20/CDC27/CDCA3/CNOT4/CUL4B/CUL5/DCAF1/DCAF12/DCAF4/DCAF5/DCAF7/DTX2/E4F1/FBH1/FBXL15/FBXL17/FBXL3/FBXL5/FBXO11/FBXO43/FBXO7/FEM1B/FEM1C/GID4/HECTD3/HERC4/HERPUD1/KCMF1/KCTD10/KCTD9/KLHL10/KLHL15/KLHL41/LMO7/LOC113983147/LOC113985265/LOC113988748/LOC113990771/LOC113992164/LOC113993934/LOC113994446/LOC113994897/LOC113995441/LOC113996048/LOC113996144/LOC113997743/LOC113998129/LOC113999125/LOC113999400/LOC113999401/LOC113999911/LOC114000708/LOC114001177/LOC114001178/LOC114001307/LOC114001797/LOC114002087/LOC114003780/LRRC41/MEX3C/MIB1/MKRN2/MSL2/NEURL2/NEUROD2/NUB1/PAF1/PEX12/PJA2/PLK1/PRKDC/PRKN/RAD18/RFWD3/RLIM/RNF111/RNF121/RNF123/RNF128/RNF135/RNF138/RNF14/RNF168/RNF213/RNF24/RNF25/RNF34/RNF38/RNF43/RNF6/RNF8/RSPRY1/SEL1L/SHPRH/SKP1/SOCS6/SPSB4/SYVN1/TRAIP/TRIM14/TRIM24/TRIM54/TRIM59/TRPC4AP/UBA1/UBA6/UBE2C/UBE2D3/UBE2J2/UBE2L3/UBE2Q2/UBE2R2/UBE2Z/UBR3/UBR4/UHRF1/USP7/USP9X/UVSSA/VCPIP1/WAC/WDSUB1/WDTC1/WSB2/WWP2/ZNF598",142
"GO:0050955","GO:0050955","thermoception","10/3113","10/12151",1.20502328622311e-06,8.55943102995352e-05,8.18940167545047e-05,"LOC113985722/LOC113989352/LOC113989632/LOC113989656/LOC113989658/LOC113989665/LOC113998118/LOC114000267/TRPM8/TRPV1",10
"GO:0070286","GO:0070286","axonemal dynein complex assembly","10/3113","10/12151",1.20502328622311e-06,8.55943102995352e-05,8.18940167545047e-05,"CCDC103/CCDC39/CCDC40/CCDC65/DNAAF1/DNAAF2/LOC113982904/LOC113984044/SPAG1/TTC12",10
"GO:0007338","GO:0007338","single fertilization","26/3113","43/12151",1.39603730080856e-06,9.61573571132684e-05,9.20004166976232e-05,"FETUB/KDM5B/LOC113981956/LOC113982191/LOC113982194/LOC113982195/LOC113982196/LOC113983201/LOC113983206/LOC113984045/LOC113985504/LOC113987936/LOC113990847/LOC113994810/LOC113994811/LOC113994817/LOC113994818/LOC114000676/LOC114000677/LOC114000678/LOC114000680/LOC114002094/LOC114003006/SPAG1/SPAG8/TARBP2",26
"GO:0007098","GO:0007098","centrosome cycle","25/3113","41/12151",1.78744139404988e-06,0.000119495714372805,0.000114329842727772,"BBS4/BRCA1/CDK5RAP2/CEP120/CEP44/CEP68/HAUS3/HAUS6/HAUS8/HEPACAM2/LOC113984017/LOC113984403/LOC113999107/LOC113999391/NUP62CL/PARD6A/PARD6G/PCM1/PLK1/PPP1R12A/SDCCAG8/SLC16A1/SSX2IP/TUBE1/UVRAG",25
"GO:0006409","GO:0006409","tRNA export from nucleus","21/3113","32/12151",2.19638078813474e-06,0.00013867704253973,0.000132681950534689,"AAAS/LOC113996941/NDC1/NOL6/NUP107/NUP153/NUP160/NUP188/NUP205/NUP214/NUP35/NUP50/NUP54/NUP58/NUP62CL/NUP88/NUP93/NUP98/RAE1/RAN/XPOT",21
"GO:0048545","GO:0048545","response to steroid hormone","21/3113","32/12151",2.19638078813474e-06,0.00013867704253973,0.000132681950534689,"ACTA1/IDH1/LOC113981956/LOC113982191/LOC113982194/LOC113982195/LOC113982196/LOC113983201/LOC113983206/LOC113984045/LOC113985504/LOC113987936/LOC113994810/LOC113994811/LOC113994817/LOC113994818/LOC114000676/LOC114000677/LOC114000678/LOC114000680/RBBP7",21
"GO:0051321","GO:0051321","meiotic cell cycle","32/3113","59/12151",2.52307756984791e-06,0.000154998792331467,0.000148298101260477,"BOLL/CCNB3/CDK2/DMC1/EXO1/FBXO43/FKBP6/HORMAD1/HORMAD2/LOC113990666/MCMDC2/MNS1/NEK2/PIWIL1/PIWIL2/PLD6/RAD51/RBM7/REC114/REC8/RSPH1/SMC1B/SMC3/STK35/STRA8/SUN1/SYCP3/TDRD1/TOP3A/TUBGCP4/YTHDC2/ZW10",32
"GO:0034587","GO:0034587","piRNA metabolic process","11/3113","12/12151",2.83011959851463e-06,0.000169285838090099,0.000161967509432998,"ASZ1/FKBP6/HENMT1/LOC113985531/MAEL/PIWIL1/PIWIL2/PLD6/TDRD1/TDRD12/TDRKH",11
"GO:0043046","GO:0043046","DNA methylation involved in gamete generation","12/3113","14/12151",4.18436363241084e-06,0.000243873295806919,0.000233330506465878,"ASZ1/FKBP6/LOC113985531/MAEL/PICK1/PIWIL2/PLD6/PRMT7/TDRD1/TDRD12/TDRD5/TDRKH",12
"GO:0071539","GO:0071539","protein localization to centrosome","17/3113","24/12151",4.31779359461887e-06,0.000245358621014217,0.000234751620170594,"AURKA/BBS4/C2CD3/CEP131/CEP192/CEP350/CEP83/CSNK1D/HOOK3/LOC113984697/LOC113998278/MCPH1/NEDD1/PCM1/PIBF1/SPAG5/STIL",17
"GO:0007099","GO:0007099","centriole replication","15/3113","20/12151",5.19616477442093e-06,0.000288070305664848,0.000275616852989824,"CCP110/CDK2/CDK5RAP2/CENPJ/CEP135/CEP152/CEP192/CEP295/CEP44/DEUP1/LOC114002134/OFD1/PLK4/POC1B/RTTN",15
"GO:0006270","GO:0006270","DNA replication initiation","20/3113","31/12151",5.70079258400515e-06,0.000308521465320088,0.00029518389670563,"CCNE2/CDC45/CDC6/LOC113982617/LRWD1/MCM10/MCM2/MCM3/MCM5/MCM6/MCM7/NOC3L/ORC1/ORC4/ORC5/ORC6/POLA1/POLE/POLE2/TOPBP1",20
"GO:0061512","GO:0061512","protein localization to cilium","19/3113","29/12151",7.02566486034322e-06,0.000371379912268841,0.000355324935164482,"ARF4/ATP6V1D/BBS4/BBS9/CCDC39/CSNK1D/DYNC2H1/DZIP1/FAM149B1/IFT122/IFT140/LOC113992279/LOC113998095/LRRC6/TBC1D32/TTC21B/TTC26/TULP3/ZMYND10",19
"GO:0000724","GO:0000724","double-strand break repair via homologous recombination","36/3113","72/12151",7.41698102953615e-06,0.000383154497275811,0.000366590497775639,"AP5S1/AP5Z1/BRCA1/BRCA2/ERCC4/FBH1/FEN1/GEN1/HUS1/INO80/LIG3/LOC113996190/MCM8/MCM9/MEIOB/MMS22L/NABP2/PALB2/POLL/POLN/POLQ/RAD50/RAD51/RAD51AP2/RAD52/RAD54B/RECQL5/RFWD3/RMI1/RNF138/SAMHD1/SFR1/SLX4/SMC5/SMC6/XRCC1",36
"GO:0090307","GO:0090307","mitotic spindle assembly","26/3113","46/12151",8.06034430517671e-06,0.000407136946792592,0.000389536171567136,"AAAS/ARHGEF10/CCDC61/CDC20/CEP192/CHEK2/KIF11/KIF3B/KPNB1/LOC113982299/LOC113987176/LOC113989827/LOC114001859/LOC114002136/LOC114003426/MYBL2/NEK2/OFD1/PIBF1/SMC3/SPICE1/STAG1/TASOR/TOGARAM2/TPX2/WRAP73",26
