"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001935","GO:0001935","endothelial cell proliferation","4/676","14/11462",0.00746110724600824,0.33980014143249,0.326493565201263,"ERN1/LOC113991284/NOX5/PROK2",4
"GO:0021854","GO:0021854","hypothalamus development","4/676","14/11462",0.00746110724600824,0.33980014143249,0.326493565201263,"GSX1/LOC113989862/NR0B1/RAX",4
"GO:0007193","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","8/676","50/11462",0.00834876615461193,0.36966481251254,0.355188735525157,"ADCY7/ADRA2A/CASR/GPR176/MCHR1/OPRK1/OPRL1/S1PR3",8
"GO:0048663","GO:0048663","neuron fate commitment","4/676","15/11462",0.00970679915665295,0.408251098364707,0.392263982117578,"GSX1/ID2/LOC114001848/SHH",4
"GO:0051497","GO:0051497","negative regulation of stress fiber assembly","5/676","23/11462",0.00973246031233304,0.408251098364707,0.392263982117578,"CLASP1/FRMD7/LOC113986275/LOC113996134/STMN1",5
"GO:0019233","GO:0019233","sensory perception of pain","6/676","32/11462",0.00999616382004809,0.408561157157863,0.392561899005937,"IAPP/NMU/OPRK1/OPRL1/PENK/PROK2",6
"GO:0003007","GO:0003007","heart morphogenesis","6/676","33/11462",0.0116237469180794,0.437956191718465,0.420805823780206,"ALPK2/ARID2/LOC113984885/LOC113997556/PTCH1/TGFB2",6
"GO:0003222","GO:0003222","ventricular trabecula myocardium morphogenesis","4/676","16/11462",0.012349121417638,0.437956191718465,0.420805823780206,"LOC113994594/LOC113997556/LOC114001848/TGFB2",4
"GO:0030520","GO:0030520","intracellular estrogen receptor signaling pathway","4/676","16/11462",0.012349121417638,0.437956191718465,0.420805823780206,"AR/ESR1/ESR2/LOC113983712",4
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","4/676","16/11462",0.012349121417638,0.437956191718465,0.420805823780206,"ALCAM/ISL1/PTPRM/SLIT2",4
"GO:0007267","GO:0007267","cell-cell signaling","14/676","122/11462",0.0125735562736713,0.437956191718465,0.420805823780206,"AR/CRB1/EFNA1/ESR2/GHRH/GNRH1/GRAP2/IAPP/PCSK1/PGR/POMC/SHH/TRH/TSHR",14
"GO:0097711","GO:0097711","ciliary basal body-plasma membrane docking","11/676","87/11462",0.0129939948986762,0.437956191718465,0.420805823780206,"CC2D2A/CEP164/CEP57/CEP63/CEP76/CEP83/CLASP1/HAUS6/MKS1/TCTN1/TMEM216",11
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","6/676","34/11462",0.0134295182523004,0.437956191718465,0.420805823780206,"ACVR2A/DAB2/LOC113997556/LOC113997954/LOC114001848/TGFB2",6
"GO:0048839","GO:0048839","inner ear development","6/676","34/11462",0.0134295182523004,0.437956191718465,0.420805823780206,"CEBPA/KCNQ1/LOC113997556/MPV17/SHH/TGFB2",6
"GO:0010608","GO:0010608","posttranscriptional regulation of gene expression","5/676","25/11462",0.0139441437504053,0.437956191718465,0.420805823780206,"ACE/EPB41L5/PARP9/RC3H1/ZC3H7B",5
"GO:0006367","GO:0006367","transcription initiation from RNA polymerase II promoter","15/676","137/11462",0.0150031550840253,0.437956191718465,0.420805823780206,"AR/ESR1/ESR2/KAT2B/LOC113982931/LOC113994594/LOC114000273/NR0B1/NR3C1/NR5A1/PGR/POLR2D/POLR2J/RORB/TEAD4",15
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","4/676","17/11462",0.0154102786955426,0.437956191718465,0.420805823780206,"ANXA1/LOC113989201/MALT1/PTPRC",4
"GO:0042127","GO:0042127","regulation of cell population proliferation","12/676","101/11462",0.0155194621702619,0.437956191718465,0.420805823780206,"AGTR1/JUN/LOC113995689/LOC113997556/MAFG/NFKBIA/SHH/SLC7A11/STAT1/STAT4/TCFL5/TGFB2",12
"GO:0008584","GO:0008584","male gonad development","9/676","67/11462",0.0163044180347366,0.437956191718465,0.420805823780206,"AR/CBL/ESR1/LOC113991284/LOC113997556/LOC114001848/NR0B1/NR5A1/TGFB2",9
"GO:0030324","GO:0030324","lung development","9/676","67/11462",0.0163044180347366,0.437956191718465,0.420805823780206,"CEBPA/EP300/LOC113991284/NKX2-8/NPHP3/PDGFRA/PROX1/SHH/WNT7B",9
"GO:0030326","GO:0030326","embryonic limb morphogenesis","5/676","26/11462",0.016447633920129,0.437956191718465,0.420805823780206,"LOC113989611/LOC113997556/PTCH1/SHH/TGFB2",5
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","7/676","46/11462",0.0172804778724242,0.437956191718465,0.420805823780206,"AR/IFT57/ISL1/LOC113997556/NKX2-8/PTCH1/TGFB2",7
"GO:0010744","GO:0010744","positive regulation of macrophage derived foam cell differentiation","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"AGTR1/CD36/PLA2G3",3
"GO:0033327","GO:0033327","Leydig cell differentiation","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"AR/NR0B1/PDGFRA",3
"GO:0038003","GO:0038003","opioid receptor signaling pathway","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"NPBWR2/OPRK1/OPRL1",3
"GO:0042445","GO:0042445","hormone metabolic process","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"GHR/LOC114000503/NR5A1",3
"GO:0044351","GO:0044351","macropinocytosis","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"LOC113988501/LOC113996056/MAPKAPK3",3
"GO:0050872","GO:0050872","white fat cell differentiation","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"CEBPA/FFAR4/PDGFRA",3
"GO:0060037","GO:0060037","pharyngeal system development","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"ISL1/LOC114001848/PTCH1",3
"GO:0072205","GO:0072205","metanephric collecting duct development","3/676","10/11462",0.017937396230279,0.437956191718465,0.420805823780206,"PTCH1/SHH/WNT7B",3
"GO:0007099","GO:0007099","centriole replication","4/676","18/11462",0.0189091453561725,0.437956191718465,0.420805823780206,"CEP295/CEP63/KIAA0753/SASS6",4
"GO:0007221","GO:0007221","positive regulation of transcription of Notch receptor target","4/676","18/11462",0.0189091453561725,0.437956191718465,0.420805823780206,"EP300/KAT2B/LOC113994594/STAT1",4
"GO:0042908","GO:0042908","xenobiotic transport","4/676","18/11462",0.0189091453561725,0.437956191718465,0.420805823780206,"ABCC10/ABCC3/SLC18A1/SLC7A5",4
"GO:0097746","GO:0097746","blood vessel diameter maintenance","4/676","18/11462",0.0189091453561725,0.437956191718465,0.420805823780206,"ACE/AGTR1/LOC113993563/NPR1",4
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","4/676","18/11462",0.0189091453561725,0.437956191718465,0.420805823780206,"DISP3/INSM1/PROX1/TOX",4
"GO:0032729","GO:0032729","positive regulation of interferon-gamma production","5/676","27/11462",0.0192327060353153,0.437956191718465,0.420805823780206,"FZD5/ISL1/LOC113989201/SLC11A1/SLC7A5",5
"GO:0045332","GO:0045332","phospholipid translocation","5/676","27/11462",0.0192327060353153,0.437956191718465,0.420805823780206,"ABCC10/ATP10D/ATP8A1/ATP8B3/LOC113990405",5
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","6/676","37/11462",0.0200041402996475,0.44286943941164,0.425526668654782,"HDAC1/LHX8/PDGFRA/SHH/TNC/TP63",6
"GO:0043434","GO:0043434","response to peptide hormone","6/676","37/11462",0.0200041402996475,0.44286943941164,0.425526668654782,"ANXA1/LOC113984885/LOC113987774/PRLH/STAT1/STAT4",6
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","5/676","28/11462",0.0223102898785592,0.458781887744287,0.440815985384625,"GHSR/LOC113997521/NR5A1/TRH/TSHR",5
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","16/676","157/11462",0.0228351263736437,0.458781887744287,0.440815985384625,"ANXA1/CBL/CD36/CEBPA/CEBPD/CSF3R/FLT3LG/GHR/IL10RA/IL2RB/MYC/POMC/POU2F1/SOCS1/STAT1/STAT4",16
"GO:0048754","GO:0048754","branching morphogenesis of an epithelial tube","4/676","19/11462",0.0228612381560646,0.458781887744287,0.440815985384625,"CASR/LOC113991284/SHH/SLIT2",4
"GO:0002076","GO:0002076","osteoblast development","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"LOC113991146/SATB2/SHH",3
"GO:0003009","GO:0003009","skeletal muscle contraction","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"CHUK/LOC113989611/STAC",3
"GO:0003215","GO:0003215","cardiac right ventricle morphogenesis","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"ISL1/LOC113997556/TGFB2",3
"GO:0042416","GO:0042416","dopamine biosynthetic process","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"LOC113984885/LOC113997556/TGFB2",3
"GO:0043568","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"AR/GHRH/GHSR",3
"GO:0045779","GO:0045779","negative regulation of bone resorption","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"CALCB/IAPP/UBASH3B",3
"GO:0060038","GO:0060038","cardiac muscle cell proliferation","3/676","11/11462",0.0236010757810737,0.458781887744287,0.440815985384625,"ARID2/LOC113997556/TGFB2",3
"GO:0030183","GO:0030183","B cell differentiation","6/676","39/11462",0.0254317387410148,0.480057228949734,0.461258184059871,"EP300/KLF6/LOC113994594/PLCG2/PTPRC/TCF3",6
"GO:0042531","GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","5/676","29/11462",0.0256900963670123,0.480057228949734,0.461258184059871,"ARL2BP/GHR/ISL1/PARP14/PARP9",5
"GO:0050776","GO:0050776","regulation of immune response","5/676","29/11462",0.0256900963670123,0.480057228949734,0.461258184059871,"CD99/COLEC12/IRF7/LOC113994053/VSIR",5
"GO:0035690","GO:0035690","cellular response to drug","7/676","50/11462",0.0263641152227759,0.480057228949734,0.461258184059871,"CXCR4/KCNQ1/LOC113984885/LOC114003020/MYC/PPM1F/UMPS",7
"GO:0016525","GO:0016525","negative regulation of angiogenesis","9/676","73/11462",0.0271533924187352,0.480057228949734,0.461258184059871,"AGBL5/LOC113993563/LOC113997556/NPR1/PDE3B/PTPRM/STAT1/TGFB2/THBS4",9
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","4/676","20/11462",0.0272787414299282,0.480057228949734,0.461258184059871,"ANXA1/LOC113985414/PTPRC/SELENOK",4
"GO:0043392","GO:0043392","negative regulation of DNA binding","4/676","20/11462",0.0272787414299282,0.480057228949734,0.461258184059871,"JUN/NFKBIA/TFAP4/ZNF462",4
"GO:0001843","GO:0001843","neural tube closure","8/676","62/11462",0.0284341734481455,0.480057228949734,0.461258184059871,"IFT122/IFT57/LOC113997556/MTHFD1L/PTCH1/SPINT1/TGFB2/VANGL2",8
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","7/676","51/11462",0.0290621768032393,0.480057228949734,0.461258184059871,"EOMES/ESR1/ID2/NR0B1/PROX1/PTCH1/SMAD7",7
"GO:0006952","GO:0006952","defense response","5/676","30/11462",0.0293805742658429,0.480057228949734,0.461258184059871,"COLEC12/CSF3R/MALT1/STAT1/STAT4",5
"GO:0051781","GO:0051781","positive regulation of cell division","5/676","30/11462",0.0293805742658429,0.480057228949734,0.461258184059871,"LOC113997556/SHH/TGFB2/THBS4/VEGFD",5
"GO:0006198","GO:0006198","cAMP catabolic process","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"LOC113989201/PDE7B/PDE8B",3
"GO:0010259","GO:0010259","multicellular organism aging","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"LOC113984885/NR5A1/TP63",3
"GO:0032094","GO:0032094","response to food","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"CLPS/GHRH/GHSR",3
"GO:0045475","GO:0045475","locomotor rhythm","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"ID2/MC3R/NMS",3
"GO:0045778","GO:0045778","positive regulation of ossification","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"LOC113997556/SOX11/TGFB2",3
"GO:0048172","GO:0048172","regulation of short-term neuronal synaptic plasticity","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"GRIK2/LOC113982730/LOC114000047",3
"GO:0050482","GO:0050482","arachidonic acid secretion","3/676","12/11462",0.0301165137358679,0.480057228949734,0.461258184059871,"ACE/ANXA1/PLA2G3",3
"GO:0008217","GO:0008217","regulation of blood pressure","7/676","52/11462",0.0319407081469998,0.49691784766289,0.477458540810609,"ACE/CORIN/GCGR/LOC113993563/MC3R/NPR1/POMC",7
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","7/676","52/11462",0.0319407081469998,0.49691784766289,0.477458540810609,"ACVR2A/CEBPA/FFAR4/GDPD2/SOX11/TP63/WNT7B",7
"GO:0007389","GO:0007389","pattern specification process","4/676","21/11462",0.0321705754634179,0.49691784766289,0.477458540810609,"CRAMP1/MFNG/RAX/SHH",4
"GO:0006370","GO:0006370","7-methylguanosine mRNA capping","5/676","31/11462",0.0333888808414453,0.49691784766289,0.477458540810609,"CMTR2/LOC114000273/NCBP3/POLR2D/POLR2J",5
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","5/676","31/11462",0.0333888808414453,0.49691784766289,0.477458540810609,"DCDC2/EVC/SCUBE1/SHH/TEDC1",5
"GO:0007605","GO:0007605","sensory perception of sound","12/676","113/11462",0.0341309815273447,0.49691784766289,0.477458540810609,"DCDC2/KCNQ1/LHFPL5/LOC113984885/LOC113990629/LOC113990630/LOC113998261/LOC114001942/MYO7A/MYO7B/SLC17A8/SLC26A5",12
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","6/676","42/11462",0.0352755403481646,0.49691784766289,0.477458540810609,"ANXA1/GALR3/LOC113991146/MC3R/SSTR5/TSHR",6
"GO:0009611","GO:0009611","response to wounding","6/676","42/11462",0.0352755403481646,0.49691784766289,0.477458540810609,"GAP43/LOC113997556/NMNAT1/TGFB2/TNC/ZFP36L2",6
"GO:0002064","GO:0002064","epithelial cell development","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"CXCR4/ESR1/TP63",3
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"CLASP1/LOC114001848/SMAD7",3
"GO:0019229","GO:0019229","regulation of vasoconstriction","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"ACE/ADRA2A/AGTR1",3
"GO:0021794","GO:0021794","thalamus development","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"GBX2/LOC113986983/SHH",3
"GO:0043968","GO:0043968","histone H2A acetylation","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"BRD8/EP400/MEAF6",3
"GO:0060317","GO:0060317","cardiac epithelial to mesenchymal transition","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"LOC113997556/LOC114001848/TGFB2",3
"GO:0071391","GO:0071391","cellular response to estrogen stimulus","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"AR/ESR1/TRIM24",3
"GO:2001034","GO:2001034","positive regulation of double-strand break repair via nonhomologous end joining","3/676","13/11462",0.0374754875181019,0.49691784766289,0.477458540810609,"DTX3L/PARP9/SMCHD1",3
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT","4/676","22/11462",0.0375424999010625,0.49691784766289,0.477458540810609,"GHR/SOCS1/STAT1/STAT4",4
"GO:0042073","GO:0042073","intraciliary transport","4/676","22/11462",0.0375424999010625,0.49691784766289,0.477458540810609,"ARL3/IFT122/IFT46/IFT57",4
"GO:0006325","GO:0006325","chromatin organization","11/676","102/11462",0.0376133188905121,0.49691784766289,0.477458540810609,"HDAC1/HMG20B/HMGN2/LOC113983712/LOC113986121/METTL4/MOS/NR3C1/PWWP3A/TOX/ZNF462",11
"GO:0042594","GO:0042594","response to starvation","5/676","32/11462",0.0377208654750374,0.49691784766289,0.477458540810609,"CBL/GCGR/HCRT/LOC113986052/LOC113997521",5
"GO:0045652","GO:0045652","regulation of megakaryocyte differentiation","5/676","32/11462",0.0377208654750374,0.49691784766289,0.477458540810609,"EP300/HDAC1/KAT2B/TNRC6A/TNRC6C",5
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","5/676","33/11462",0.0423810652173513,0.536241927548477,0.515242689416254,"ALCAM/CBLN1/CRB1/LOC113994053/TENM1",5
"GO:0006935","GO:0006935","chemotaxis","6/676","44/11462",0.0430341628361114,0.536241927548477,0.515242689416254,"CMKLR1/CMTM3/LOC113988501/LOC113996056/PLA2G6/PROK2",6
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","25/676","295/11462",0.0430674146503309,0.536241927548477,0.515242689416254,"AR/ARID2/BRIP1/CEBPA/CHD5/FEZF1/FRZB/FZD5/GGNBP2/GNRH1/INSM1/KAT2B/KLF11/LOC113991146/LOC113994594/LOC113997556/LOC114003020/MTBP/P3H3/PROX1/SSTR5/TENM1/TFAP4/TGFB2/TRIM24",25
"GO:0006139","GO:0006139","nucleobase-containing compound metabolic process","4/676","23/11462",0.0433972450776371,0.536241927548477,0.515242689416254,"ERH/FPGS/LOC113985414/POLR3H",4
"GO:0021983","GO:0021983","pituitary gland development","4/676","23/11462",0.0433972450776371,0.536241927548477,0.515242689416254,"ISL1/LOC113989862/LOC113994594/NR0B1",4
"GO:0045787","GO:0045787","positive regulation of cell cycle","4/676","23/11462",0.0433972450776371,0.536241927548477,0.515242689416254,"CITED2/LOC113997556/PROX1/TGFB2",4
"GO:0048469","GO:0048469","cell maturation","4/676","23/11462",0.0433972450776371,0.536241927548477,0.515242689416254,"CEBPA/FZD5/LOC113991146/PLA2G3",4
"GO:0048568","GO:0048568","embryonic organ development","4/676","23/11462",0.0433972450776371,0.536241927548477,0.515242689416254,"ARID2/PTCH1/TEAD4/WNT7B",4
"GO:0042098","GO:0042098","T cell proliferation","3/676","14/11462",0.0456612275923093,0.547248096106324,0.525817856326158,"MALT1/PTPRC/RC3H1",3
"GO:0042532","GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","3/676","14/11462",0.0456612275923093,0.547248096106324,0.525817856326158,"GGNBP2/PARP14/SOCS1",3
"GO:0043951","GO:0043951","negative regulation of cAMP-mediated signaling","3/676","14/11462",0.0456612275923093,0.547248096106324,0.525817856326158,"LOC113989201/PDE3B/RGS2",3
"GO:0050965","GO:0050965","detection of temperature stimulus involved in sensory perception of pain","3/676","14/11462",0.0456612275923093,0.547248096106324,0.525817856326158,"CALCB/CXCR4/NTSR1",3
"GO:0006487","GO:0006487","protein N-linked glycosylation","6/676","45/11462",0.047284039200818,0.549408599591601,0.527893754477831,"DAD1/DDOST/LOC113985008/LOC113999007/MAN1C1/RPN2",6
"GO:0007565","GO:0007565","female pregnancy","6/676","45/11462",0.047284039200818,0.549408599591601,0.527893754477831,"ATP7A/CORIN/GNRH1/LOC114000503/PNOC/UMPS",6
