"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007409","GO:0007409","axonogenesis","36/2297","81/12151",1.16992109591271e-07,2.35260496741719e-05,2.05771767874408e-05,"ADCY1/ADGRB1/AMIGO1/APBB1/ATP8A2/BRSK2/CDK5/CREB1/DSCAML1/KLF7/LLGL1/LMTK2/LOC113987867/LOC113988456/LOC113988625/LOC113998649/LOC113999997/LOC114000754/LOC114004117/MAP1A/MAP1B/NEFH/NKX2-8/PAK3/PARD6B/RAB10/RAB3A/SHTN1/SLITRK1/SLITRK4/SLITRK5/SLITRK6/STMN1/TRIM46/WNT7A/ZDHHC17",36
"GO:0019233","GO:0019233","sensory perception of pain","20/2297","33/12151",1.41727290795729e-07,2.61250639366793e-05,2.28504175861886e-05,"ADCYAP1/CDK5/EDN1/GRM1/IAPP/KCNA2/KCND2/MMEL1/NIPSNAP1/NLGN2/NMU/OPRK1/OPRL1/OPRM1/P2RY1/PENK/PRDM12/PROK2/RETREG1/SCN3B",20
"GO:0007416","GO:0007416","synapse assembly","25/2297","48/12151",2.40422176816809e-07,3.81353438814004e-05,3.33552688940772e-05,"ADD2/ADGRL3/BDNF/CDH2/CDH9/CDK5/DNM3/DRD1/DSCAM/FZD5/GPM6A/LOC113982192/LOC113996649/LOC113997805/LOC113999917/MAP1B/NLGN2/PLXND1/PTEN/SDK1/SDK2/SHANK2/SLITRK1/SLITRK6/SPOCK2",25
"GO:0007611","GO:0007611","learning or memory","26/2297","51/12151",2.4136293595823e-07,3.81353438814004e-05,3.33552688940772e-05,"CHRNA7/CRH/CRHBP/DRD3/EGFR/EP300/EPHB2/FZD9/GALR2/GALR3/GATM/GRIN2B/GRM5/GRPR/LHX8/LOC113982386/LOC113985801/LOC113991856/LOC114003174/MMEL1/NCSTN/PAFAH1B1/PRNP/PTEN/PTPRZ1/VIP",26
"GO:0035725","GO:0035725","sodium ion transmembrane transport","33/2297","74/12151",3.54997845314657e-07,5.23503489224014e-05,4.57884940132168e-05,"ASIC3/ASIC4/ATP1B1/CACNA1G/CACNA1H/CACNA1I/HCN1/HCN3/KCNK1/LOC113985801/LOC113989136/LOC113991856/LOC113994464/LOC113994845/LOC114003174/PKD2L1/SCN1A/SCN3B/SCN4B/SCN8A/SCNN1G/SHROOM2/SLC20A1/SLC24A3/SLC24A4/SLC41A1/SLC4A4/SLC6A7/SLC6A8/SLC6A9/SLC8A1/SLC9B2/TRPM2",33
"GO:0001764","GO:0001764","neuron migration","37/2297","89/12151",6.14613976205486e-07,8.49703822104085e-05,7.43197689648476e-05,"ACAP3/ADGRL3/ASTN1/BARHL1/CDK5/CDKL5/CELSR1/CELSR2/CXCR4/DCX/FEZF1/FGFR1/FZD3/GAS6/GFRA3/GPM6A/ITGA3/LOC113988456/LOC113991529/LOC113991530/LOC114004136/MAP1B/MARK2/MDGA1/NAV1/NKX2-1/NKX6-1/NR2F2/NTRK2/PAFAH1B1/PRKG1/RAPGEF2/SEMA3A/TRIM46/TUBGCP2/UNK/VAX1",37
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","23/2297","44/12151",6.69773822264494e-07,8.71493938146507e-05,7.62256523419282e-05,"ANXA1/CHRM2/CHRM3/CHRM4/CHRM5/DRD1/GALR3/HRH1/HRH3/HTR1A/HTR2C/HTR5A/HTR6/HTR7/LOC113983488/LOC114003560/MC3R/MTNR1A/OPRD1/OPRM1/SSTR2/SSTR3/SSTR4",23
"GO:0070588","GO:0070588","calcium ion transmembrane transport","40/2297","100/12151",7.3366917724753e-07,9.01597900039743e-05,7.88587103965474e-05,"ASIC3/ATP2B4/CACNA1E/CACNA1G/CACNA1H/CACNA1I/CACNA2D2/CACNA2D3/CACNB1/CACNB4/CACNG2/CACNG3/CACNG4/CHRNA7/GAS6/GPM6A/LOC113985801/LOC113989062/LOC113991856/LOC113992172/LOC113993166/LOC113994017/LOC113994845/LOC114000517/LOC114003174/LOC114003853/LOC114003869/NCS1/OPRM1/PKD1/PKD2L1/RYR3/SLC24A3/SLC24A4/SLC8A1/TRPC5/TRPC6/TRPC7/TRPM2/TRPM3",40
"GO:0043547","GO:0043547","positive regulation of GTPase activity","82/2297","262/12151",8.08029267928103e-07,9.40716179293139e-05,8.22802102189393e-05,"ACAP3/ADAP1/ADCYAP1/AGAP1/AGAP3/AGRN/ALS2/ARFGAP1/ARHGAP1/ARHGAP21/ARHGAP23/ARHGAP32/ARHGAP35/ARHGAP5/ARHGDIG/ARHGEF10L/ARHGEF7/ASAP1/ASAP3/BCAR3/BCAS3/CDKL5/DAB2IP/DENND1A/DOCK1/DOCK11/ERRFI1/FAM13B/GIT1/IQSEC1/LLGL1/LOC113984454/LOC113986275/LOC113988455/LOC113988501/LOC113988556/LOC113989207/LOC113989878/LOC113990968/LOC113991271/LOC113995129/LOC113996056/LOC113996134/LOC113997129/LOC113998023/LOC114000840/LOC114001597/LOC114004070/MAP4K4/MAPRE2/MYO9A/NF1/NPRL2/OPHN1/PLCB1/RAB11FIP2/RAB3GAP2/RABEP1/RAP1GAP/RAPGEF1/RAPGEF2/RGS11/RGS12/RGS20/RGS4/RGS5/RGS6/RGS8/RGS9/RTN4R/S100A10/SEC23A/SGSM2/SNX13/SRGAP1/STARD8/STXBP5L/TBC1D2/TBC1D7/THY1/VPS9D1/WNT4",82
"GO:0007267","GO:0007267","cell-cell signaling","50/2297","137/12151",8.9225874266883e-07,9.86838169391725e-05,8.63142931065952e-05,"ADAM10/ADCYAP1/ADORA1/ADRA1A/ADRA1B/ADRA1D/AR/CRB1/CX3CR1/CXCL14/ECE2/EDN1/EFNA2/EFNA3/ESR2/FADS1/FGF14/FGF9/FJX1/GHRH/GJA1/GJE1/GNRH1/GRAP2/GREM1/IAPP/ITGB2/LHX1/LOC113982108/LOC113983498/LOC113988059/LOC113991921/LOC113992470/MAPT/MERTK/NMB/PCDH1/PCDH7/PCDH8/PDGFA/SEMA3B/SEMA5A/SHH/SRD5A2/SST/SSTR3/THY1/TRH/TRHDE/VIPR2",50
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","20/2297","36/12151",1.00526774661557e-06,0.000105888202643506,9.26156450265369e-05,"ADCYAP1/FGF14/GABRA1/GABRA2/GABRA3/GABRA5/GABRB1/GABRB2/GABRG1/GRIA1/GRID1/GRIK1/GRM1/GRM5/KCND2/LOC113999820/LOC113999869/LOC114001303/LOC114001611/RGS7BP",20
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","35/2297","84/12151",1.15312636810728e-06,0.000115941614829696,0.000101408912180918,"CACNA1E/CACNA1G/CACNA1H/CACNA1I/CACNA2D2/CACNA2D3/HCN1/HCN3/KCNA2/KCNA4/KCNA6/KCND2/KCNF1/KCNH1/KCNH4/KCNH5/KCNJ3/KCNJ4/KCNJ5/KCNK12/KCNK15/KCNQ3/KCNS3/LOC113986621/LOC113993166/LOC113994017/LOC113994464/LOC113994843/LOC113999542/LOC114000517/LOC114000946/LOC114003550/LOC114003869/SCN1A/SCN8A",35
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","17/2297","29/12151",2.40642361646553e-06,0.000221792043317573,0.000193991517853669,"GABBR2/GABRA1/GABRA2/GABRA3/GABRA5/GABRB1/GABRB2/GABRG1/GPR156/HTR1A/LOC113991128/LOC113998100/LOC113999820/LOC113999869/PHF24/PLCL1/PLCL2",17
"GO:0014047","GO:0014047","glutamate secretion","17/2297","29/12151",2.40642361646553e-06,0.000221792043317573,0.000193991517853669,"APBA1/CPLX1/GJA1/GRM2/LOC113989700/LOC113991203/LOC114003402/NTRK2/PPFIA2/PPFIA4/RAB3A/RIMS1/SLC1A2/SLC38A2/STX1A/STXBP1/SYT1",17
"GO:0043087","GO:0043087","regulation of GTPase activity","29/2297","66/12151",2.60480124176642e-06,0.000230472813871493,0.000201584197152281,"ADAP1/DAB2IP/EFNA5/EPHA4/EPHA5/FGD3/LOC113983017/LOC113986256/LOC113988455/LOC113989207/LOC113993074/LOC113993476/LOC113993848/LOC113998953/NF1/NGEF/NTRK2/PLXNA1/PLXNA4/PLXND1/PRKG1/RAB3GAP2/RABGAP1/RABGAP1L/RAP1GAP/RDX/RICTOR/SBF1/SIPA1L1",29
"GO:0007613","GO:0007613","memory","31/2297","74/12151",4.0649784003759e-06,0.000345835854678135,0.000302487056675745,"ASIC3/BDNF/CHRNA7/CREB1/CX3CR1/HRH1/ITGA3/KCNK2/LOC113982192/LOC113983511/LOC113985801/LOC113989303/LOC113991856/LOC113994464/LOC113994845/LOC113997129/LOC113997131/LOC113999706/LOC114002770/LOC114003174/MAP1A/MAPT/NETO1/NGF/OXTR/PAK6/PLCB1/PPP1R1B/PTEN/SCN1A/TH",31
"GO:0042755","GO:0042755","eating behavior","14/2297","22/12151",4.94519220595966e-06,0.000405139450354918,0.000354357242672665,"ATP8A2/BSX/HCRT/IAPP/LOC113983511/LOC113998649/NMU/NPY5R/OPRD1/OPRM1/OXTR/P2RY1/TH/TRH",14
"GO:0043524","GO:0043524","negative regulation of neuron apoptotic process","39/2297","105/12151",8.51507984603821e-06,0.000672691307837019,0.000588372810414219,"BARHL1/BDNF/CNTF/CNTFR/CPEB4/DLX1/DNAJC5/DRAXIN/ERBB3/FAIM2/FOXB1/FZD9/GABRA5/GABRB2/HIPK2/KDM2B/KRAS/LOC113985892/LOC113988419/LOC113988556/LOC113997225/LOC114003560/LRP1/LRP1B/NEFL/NES/NGF/NTRK2/OXR1/PIK3CA/PPARGC1A/PTPRZ1/RETREG1/SLC30A10/SNCB/STXBP1/TOX3/TYRO3/VSTM2L",39
"GO:0098664","GO:0098664","G protein-coupled serotonin receptor signaling pathway","10/2297","13/12151",9.34695913165583e-06,0.000712947365490438,0.000623582972195405,"CHRM2/CHRM3/CHRM4/CHRM5/HRH1/HRH3/HTR2C/HTR6/HTR7/LOC113983488",10
"GO:0007417","GO:0007417","central nervous system development","42/2297","117/12151",1.04836276673865e-05,0.000772992813341966,0.000676102022900225,"ACAN/ACVR1B/ADAM23/ALDH5A1/ATN1/BCAN/CELSR1/CNTN6/DCX/DSCAML1/EMX2/GRIK1/GSX1/HAPLN4/HPCAL4/JARID2/LOC113982687/LOC113987867/LOC113988013/LOC113989862/LOC114000755/LOC114004117/LOC114004136/MARCKSL1/NCKAP1/NES/NPAS2/POU3F3/POU6F2/PTEN/PTPRZ1/ROBO2/SH3GL2/SHC3/SHH/SNTG2/TRIO/VAX1/ZIC1/ZIC2/ZIC3/ZIC4",42
"GO:0030182","GO:0030182","neuron differentiation","39/2297","107/12151",1.42464753064838e-05,0.00101655494767555,0.00088913485953539,"BHLHE22/BRSK2/CDK5/EMX2/FZD3/FZD5/FZD8/GSX1/HDAC5/HIPK2/IL1RAPL1/INSM2/IRX5/LHX1/LHX2/LHX5/LHX6/LHX8/LHX9/LOC113984666/LOC113987867/LOC113989878/LOC113997225/LOC114004117/MET/MYT1L/NEUROD6/NTRK2/OLIG2/OPHN1/OTP/PCSK9/POU3F2/TRAPPC9/TRPC5/TRPC6/VAX1/WNT4/WNT7A",39
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","32/2297","82/12151",1.68088460011826e-05,0.00116191147983175,0.00101627167599255,"ABCA1/ADCY1/ADCYAP1/ADGRB1/ADGRB2/ADGRL3/ADRA2A/CALCB/CALCR/DRD1/GALR1/GALR2/GCGR/GHRH/GLP1R/GPR12/GPR26/GPR3/GPR6/IAPP/LGR5/LOC113983744/LOC113984696/LOC113990137/LOC113996139/LOC113997521/MC3R/PTGFR/RXFP1/S1PR2/S1PR3/VIP",32
"GO:0007626","GO:0007626","locomotory behavior","28/2297","68/12151",1.73473209745629e-05,0.00116279618168888,0.00101704548488825,"ABCA2/APBA1/ASTN1/BSX/C1QL1/DRD3/DSCAM/FEZF2/GIT1/GRM1/GRM5/HTR2C/LOC113983498/LOC113984696/LOC113988592/LOC113994592/LOC113998038/NEGR1/NKX2-1/NPY2R/OPRK1/PAK6/PPP1R1B/PTEN/QRFP/RASD2/STRN/TH",28
"GO:0007216","GO:0007216","G protein-coupled glutamate receptor signaling pathway","11/2297","16/12151",1.83531641634884e-05,0.00119403526851871,0.00104436890812668,"DAGLA/GRM1/GRM2/GRM4/GRM5/GRM7/GRM8/HOMER1/HOMER2/LOC114001611/LOC114003843",11
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","21/2297","45/12151",2.02477013597297e-05,0.00127965472593492,0.0011192563939604,"ADCYAP1/DGKQ/GIT1/GRK4/GRK5/HOMER2/LOC113997129/LOC114000489/LOC114003843/PHF24/PLCB1/PLCE1/RGS11/RGS12/RGS20/RGS4/RGS5/RGS6/RGS9/TUB/USP33",21
"GO:0007155","GO:0007155","cell adhesion","90/2297","317/12151",2.09591414646392e-05,0.00128782280332728,0.00112640064362593,"ACAN/ADA/ADAM23/ADGRB1/AGGF1/AJAP1/ALCAM/APBA1/APC/ARHGAP5/ATP1B1/BCAN/CADM2/CDH2/CDH4/CNTN1/CNTN2/CNTN5/CNTN6/CNTNAP1/COL16A1/COL19A1/COL7A1/CSF3R/CTNNAL1/CTNND2/CX3CR1/DGCR2/DSCAM/EPHA4/EPHA8/ERBIN/FIBCD1/HAPLN4/HEPACAM/IGSF9B/ITGA2/ITGA9/ITGB2/ITGB8/KITLG/LOC113982147/LOC113982491/LOC113982492/LOC113982686/LOC113982687/LOC113983959/LOC113985988/LOC113986534/LOC113986983/LOC113988059/LOC113988305/LOC113990251/LOC113991384/LOC113991386/LOC113993201/LOC113993281/LOC113993340/LOC113993576/LOC113995955/LOC113997350/LOC113997868/LOC113998139/LOC114000864/LOC114003844/LOC114004136/LSAMP/MTSS1L/MYH10/NECTIN1/NEO1/NRP2/PCDH1/PCDH10/PCDH15/PCDH18/PCDH19/PCDH7/PCDH8/PCDH9/PRKCE/PRKX/PTPRU/RGMB/RND3/SEMA5A/SORBS3/SPON2/TLN2/TYRO3",90
"GO:0048167","GO:0048167","regulation of synaptic plasticity","20/2297","42/12151",2.19493340928388e-05,0.00131221424360431,0.00114773473862411,"ADGRB1/CDK5/CX3CR1/ERC1/FGF14/GRIN1/GRIN2B/HRH1/LOC113986074/LOC113988556/LOC113999997/LOC114003402/MAP1A/MAPT/RAPGEF2/RIMS1/RIMS2/RIMS3/SIPA1L1/YWHAG",20
"GO:0001662","GO:0001662","behavioral fear response","15/2297","27/12151",2.32626382140139e-05,0.00132801786108257,0.00116155745154172,"ADCYAP1/ASIC3/ASIC4/EIF4E/EIF4E3/GABRA5/GRM7/HTR1A/HTR2C/LOC113994845/LOC114003727/NPY2R/NR2E1/PENK/VDAC1",15
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission","26/2297","62/12151",2.34144197930472e-05,0.00132801786108257,0.00116155745154172,"ABR/BDNF/BTBD9/CX3CR1/GRID1/GRIK1/LOC113984666/LOC113988814/LOC113989518/LOC113989623/LOC113993166/LOC113993373/LOC113994017/LOC113999917/LOC114000517/LOC114001303/LOC114001611/LOC114003869/LOC114004136/LRFN2/LRP8/LRRC4/NGF/NLGN2/PLCB4/PPP1R9B",26
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","17/2297","33/12151",2.4964887627972e-05,0.00138055828582685,0.00120751219632138,"LOC113982696/LOC113986256/LOC113988059/LOC113993848/MET/PLXNA4/PLXND1/SEMA3A/SEMA3B/SEMA3D/SEMA3E/SEMA3G/SEMA4A/SEMA4B/SEMA5A/SEMA6D/SEMA7A",17
"GO:0042391","GO:0042391","regulation of membrane potential","31/2297","80/12151",2.66907386259209e-05,0.00143999789854968,0.00125950135030661,"ASIC3/CACNA1G/CACNA1H/CHRNA7/GABRA1/GABRA2/GABRA3/GABRA5/GABRB1/GABRB2/GABRG1/GLRA1/GLRA2/GRIN1/HCN1/HCN3/KCNH1/KCNH4/KCNH5/LOC113989700/LOC113991128/LOC113994845/LOC113998100/LOC113999820/LOC113999869/LOC114001611/PIEZO2/RIMS1/RIMS2/RIMS3/SLC4A4",31
"GO:0022010","GO:0022010","central nervous system myelination","9/2297","12/12151",3.83921996725197e-05,0.00199819877093261,0.00174773452982494,"ASPA/B4GALT5/B4GALT6/CNTNAP1/LOC113986621/MYRF/NCSTN/PLP1/SOX10",9
"GO:0030534","GO:0030534","adult behavior","14/2297","25/12151",3.88438278255434e-05,0.00199819877093261,0.00174773452982494,"LOC113982192/LOC113983904/LOC113984666/LOC113986983/LOC113996649/LOC113999917/MAFG/NCSTN/NRXN3/PTEN/SEPT5/SHANK2/SLITRK1/SLITRK5",14
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","15/2297","28/12151",4.13644800602401e-05,0.00207950522484662,0.00181884962561534,"CDH2/CDK5/DGKZ/GRIK1/GRM1/GRM2/GRM4/GRM5/GRM7/GRM8/HOMER1/LOC114001826/OPHN1/SYT1/UNC13A",15
"GO:0051056","GO:0051056","regulation of small GTPase mediated signal transduction","46/2297","139/12151",4.48158630870947e-05,0.00217474314020011,0.00190214994369839,"ABR/AMOT/ARHGAP1/ARHGAP21/ARHGAP22/ARHGAP23/ARHGAP32/ARHGAP35/ARHGAP5/ARHGDIG/ARHGEF17/ARHGEF4/ARHGEF7/ARHGEF9/FAM13B/FGD3/GARNL3/LOC113983590/LOC113984436/LOC113984454/LOC113986275/LOC113988455/LOC113989411/LOC113993476/LOC113995129/LOC113996134/LOC113998023/LOC114000653/LOC114000840/LOC114003556/MYO9A/NGEF/OPHN1/PIK3R2/PLEKHG5/RALGAPA1/RALGAPB/RAP1GAP/RAP1GAP2/RHOBTB2/RHOG/SIPA1L1/SOS2/SRGAP1/STARD8/TRIO",46
