"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043069","GO:0043069","negative regulation of programmed cell death","2/40","14/11462",0.00105235737001076,0.0157853605501613,0.011446694200117,"LOC114000843/POU4F1",2
"GO:0071542","GO:0071542","dopaminergic neuron differentiation","2/40","15/11462",0.00121158112901104,0.0163611910919143,0.0118642555286396,"EN1/OTX2",2
"GO:0007498","GO:0007498","mesoderm development","2/40","16/11462",0.0013816116922061,0.0163611910919143,0.0118642555286396,"LOC114000843/POU4F1",2
"GO:0045921","GO:0045921","positive regulation of exocytosis","2/40","16/11462",0.0013816116922061,0.0163611910919143,0.0118642555286396,"ATP6AP1L/NCS1",2
"GO:0060384","GO:0060384","innervation","2/40","16/11462",0.0013816116922061,0.0163611910919143,0.0118642555286396,"LOC114000843/POU4F1",2
"GO:0007507","GO:0007507","heart development","4/40","160/11462",0.00226016167474621,0.0254268188408948,0.0184381610308243,"LOC114000843/POU4F1/POU4F2/SHOX2",4
"GO:0071158","GO:0071158","positive regulation of cell cycle arrest","2/40","23/11462",0.00286828250054886,0.0307315982201664,0.022284901633337,"LOC114000843/POU4F1",2
"GO:0050769","GO:0050769","positive regulation of neurogenesis","2/40","24/11462",0.0031221494692686,0.0316755507929693,0.0229694052533813,"HAP1/MME",2
"GO:0001822","GO:0001822","kidney development","3/40","86/11462",0.00329784896089726,0.0316755507929693,0.0229694052533813,"MME/TFAP2A/TFAP2B",3
"GO:0010842","GO:0010842","retina layer formation","2/40","25/11462",0.00338617405034358,0.0316755507929693,0.0229694052533813,"TFAP2A/TFAP2B",2
"GO:0045595","GO:0045595","regulation of cell differentiation","2/40","26/11462",0.00366028586940979,0.0316755507929693,0.0229694052533813,"TFAP2A/TFAP2B",2
"GO:0050767","GO:0050767","regulation of neurogenesis","2/40","26/11462",0.00366028586940979,0.0316755507929693,0.0229694052533813,"LOC114000843/POU4F1",2
"GO:0042127","GO:0042127","regulation of cell population proliferation","3/40","101/11462",0.0051800669476935,0.0431672245641125,0.0313025488067249,"TFAP2A/TFAP2B/TFAP2D",3
"GO:0030182","GO:0030182","neuron differentiation","3/40","109/11462",0.00640137886518856,0.0514396515952652,0.0373012678234672,"EN1/EN2/POU4F2",3
"GO:0007605","GO:0007605","sensory perception of sound","3/40","113/11462",0.00707118147024057,0.0548626148553147,0.0397834166202282,"OTOA/POU4F2/TFAP2A",3
"GO:0021549","GO:0021549","cerebellum development","2/40","41/11462",0.0089356240454261,0.0670171803406958,0.0485972535803876,"EN1/HAP1",2
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","3/40","127/11462",0.00973613816213799,0.0688851299100172,0.0499517901101879,"LOC114000843/POU4F1/POU4F2",3
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","2/40","43/11462",0.00979699625386912,0.0688851299100172,0.0499517901101879,"TFAP2A/TFAP2B",2
"GO:0006006","GO:0006006","glucose metabolic process","2/40","46/11462",0.0111554825220499,0.0760601081048859,0.055154698274888,"IGF2/TFAP2B",2
"GO:0007416","GO:0007416","synapse assembly","2/40","48/11462",0.0121046819016246,0.0801045125842801,0.0580874828096535,"LOC114000843/POU4F1",2
"GO:0060021","GO:0060021","roof of mouth development","2/40","49/11462",0.012592154886934,0.0809495671302898,0.0587002709014967,"BNC2/TFAP2A",2
"GO:0048666","GO:0048666","neuron development","2/40","50/11462",0.013088126686612,0.0818007917913252,0.0593175332287972,"EN1/EN2",2
"GO:0035264","GO:0035264","multicellular organism growth","2/40","64/11462",0.0208898663978158,0.127032971338069,0.0921174762919331,"EN1/SLC25A25",2
"GO:0008286","GO:0008286","insulin receptor signaling pathway","2/40","73/11462",0.0267020829213927,0.152577748812658,0.1106411745776,"ATP6AP1L/IGF2",2
"GO:0007409","GO:0007409","axonogenesis","2/40","76/11462",0.0287691315815082,0.152577748812658,0.1106411745776,"LOC114000843/POU4F1",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/40","82/11462",0.0330887889902083,0.152577748812658,0.1106411745776,"IGF2/SHOX2",2
"GO:0010666","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"POU4F2",1
"GO:0032230","GO:0032230","positive regulation of synaptic transmission, GABAergic","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"HAP1",1
"GO:0034497","GO:0034497","protein localization to phagophore assembly site","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"WDR45B",1
"GO:0048557","GO:0048557","embryonic digestive tract morphogenesis","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"SHOX2",1
"GO:0055078","GO:0055078","sodium ion homeostasis","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:1902287","GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","1/40","10/11462",0.0343682372706917,0.152577748812658,0.1106411745776,"SEMA3F",1
"GO:0007411","GO:0007411","axon guidance","3/40","209/11462",0.0360254228784684,0.152577748812658,0.1106411745776,"OTX2/POU4F2/SEMA3F",3
"GO:0070588","GO:0070588","calcium ion transmembrane transport","2/40","88/11462",0.0376462656614481,0.152577748812658,0.1106411745776,"NCS1/SLC25A25",2
"GO:0008090","GO:0008090","retrograde axonal transport","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"HAP1",1
"GO:0010944","GO:0010944","negative regulation of transcription by competitive promoter binding","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"TFAP2A",1
"GO:0030902","GO:0030902","hindbrain development","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"EN2",1
"GO:0035810","GO:0035810","positive regulation of urine volume","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0048311","GO:0048311","mitochondrion distribution","1/40","11/11462",0.0377410342065257,0.152577748812658,0.1106411745776,"HAP1",1
"GO:0002063","GO:0002063","chondrocyte development","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"SHOX2",1
"GO:0006518","GO:0006518","peptide metabolic process","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"MME",1
"GO:0021675","GO:0021675","nerve development","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"SEMA3F",1
"GO:0032094","GO:0032094","response to food","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"SLC25A25",1
"GO:0035909","GO:0035909","aorta morphogenesis","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:0048485","GO:0048485","sympathetic nervous system development","1/40","12/11462",0.0411023440163012,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:0045333","GO:0045333","cellular respiration","1/40","13/11462",0.0444522048232314,0.152577748812658,0.1106411745776,"SLC25A25",1
"GO:0050435","GO:0050435","amyloid-beta metabolic process","1/40","13/11462",0.0444522048232314,0.152577748812658,0.1106411745776,"MME",1
"GO:0090399","GO:0090399","replicative senescence","1/40","13/11462",0.0444522048232314,0.152577748812658,0.1106411745776,"MME",1
"GO:0097242","GO:0097242","amyloid-beta clearance","1/40","13/11462",0.0444522048232314,0.152577748812658,0.1106411745776,"MME",1
"GO:0006195","GO:0006195","purine nucleotide catabolic process","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"NT5C",1
"GO:0019433","GO:0019433","triglyceride catabolic process","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"DDHD2",1
"GO:0034389","GO:0034389","lipid droplet organization","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"DDHD2",1
"GO:0045725","GO:0045725","positive regulation of glycogen biosynthetic process","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0051146","GO:0051146","striated muscle cell differentiation","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0055075","GO:0055075","potassium ion homeostasis","1/40","14/11462",0.0477906546273252,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:0009954","GO:0009954","proximal/distal pattern formation","1/40","15/11462",0.0511177313057763,0.152577748812658,0.1106411745776,"EN1",1
"GO:0045780","GO:0045780","positive regulation of bone resorption","1/40","15/11462",0.0511177313057763,0.152577748812658,0.1106411745776,"ATP6AP1L",1
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","1/40","15/11462",0.0511177313057763,0.152577748812658,0.1106411745776,"HAP1",1
"GO:1905564","GO:1905564","positive regulation of vascular endothelial cell proliferation","1/40","15/11462",0.0511177313057763,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0031175","GO:0031175","neuron projection development","2/40","105/11462",0.0517539283754806,0.152577748812658,0.1106411745776,"LOC114000843/POU4F1",2
"GO:0002053","GO:0002053","positive regulation of mesenchymal cell proliferation","1/40","16/11462",0.0544334726133473,0.152577748812658,0.1106411745776,"SHOX2",1
"GO:0030520","GO:0030520","intracellular estrogen receptor signaling pathway","1/40","16/11462",0.0544334726133473,0.152577748812658,0.1106411745776,"POU4F2",1
"GO:0031290","GO:0031290","retinal ganglion cell axon guidance","1/40","16/11462",0.0544334726133473,0.152577748812658,0.1106411745776,"POU4F2",1
"GO:0047496","GO:0047496","vesicle transport along microtubule","1/40","16/11462",0.0544334726133473,0.152577748812658,0.1106411745776,"HAP1",1
"GO:0055074","GO:0055074","calcium ion homeostasis","1/40","16/11462",0.0544334726133473,0.152577748812658,0.1106411745776,"TFAP2B",1
"GO:0048011","GO:0048011","neurotrophin TRK receptor signaling pathway","1/40","17/11462",0.0577379161827575,0.152577748812658,0.1106411745776,"HAP1",1
"GO:0060349","GO:0060349","bone morphogenesis","1/40","17/11462",0.0577379161827575,0.152577748812658,0.1106411745776,"TFAP2A",1
"GO:0099175","GO:0099175","regulation of postsynapse organization","1/40","17/11462",0.0577379161827575,0.152577748812658,0.1106411745776,"SEMA3F",1
"GO:0001892","GO:0001892","embryonic placenta development","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"OTX2",1
"GO:0022400","GO:0022400","regulation of rhodopsin mediated signaling pathway","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"GUCA1C",1
"GO:0043473","GO:0043473","pigmentation","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"EN1",1
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"IGF2",1
"GO:0090141","GO:0090141","positive regulation of mitochondrial fission","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"DDHD2",1
"GO:2000378","GO:2000378","negative regulation of reactive oxygen species metabolic process","1/40","18/11462",0.0610310995250634,0.152577748812658,0.1106411745776,"TFAP2A",1
"GO:0006090","GO:0006090","pyruvate metabolic process","1/40","19/11462",0.0643130600300438,0.155596112975912,0.11282992987727,"LDHB",1
"GO:0045596","GO:0045596","negative regulation of cell differentiation","1/40","19/11462",0.0643130600300438,0.155596112975912,0.11282992987727,"POU4F2",1
"GO:0046628","GO:0046628","positive regulation of insulin receptor signaling pathway","1/40","19/11462",0.0643130600300438,0.155596112975912,0.11282992987727,"IGF2",1
"GO:0010628","GO:0010628","positive regulation of gene expression","3/40","271/11462",0.0680621946406633,0.16265080442535,0.117945612565751,"LOC114000843/POU4F1/TFAP2A",3
"GO:0003333","GO:0003333","amino acid transmembrane transport","1/40","21/11462",0.0708434614830414,0.16265080442535,0.117945612565751,"SLC7A14",1
"GO:0046034","GO:0046034","ATP metabolic process","1/40","21/11462",0.0708434614830414,0.16265080442535,0.117945612565751,"SLC25A25",1
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","1/40","21/11462",0.0708434614830414,0.16265080442535,0.117945612565751,"TFAP2A",1
"GO:2001244","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","1/40","21/11462",0.0708434614830414,0.16265080442535,0.117945612565751,"IL20RA",1
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","1/40","22/11462",0.0740919766076525,0.165173058003817,0.119774615160663,"HAP1",1
"GO:0048675","GO:0048675","axon extension","1/40","22/11462",0.0740919766076525,0.165173058003817,0.119774615160663,"POU4F2",1
"GO:0007275","GO:0007275","multicellular organism development","3/40","281/11462",0.0741443504817135,0.165173058003817,0.119774615160663,"EN2/IGF2/SHISA3",3
"GO:0043085","GO:0043085","positive regulation of catalytic activity","1/40","23/11462",0.077329417248885,0.168923484281545,0.122494222519951,"IGF2",1
"GO:0048843","GO:0048843","negative regulation of axon extension involved in axon guidance","1/40","23/11462",0.077329417248885,0.168923484281545,0.122494222519951,"SEMA3F",1
"GO:0001890","GO:0001890","placenta development","1/40","24/11462",0.0805558201958246,0.169806531321392,0.123134560724284,"MME",1
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","1/40","24/11462",0.0805558201958246,0.169806531321392,0.123134560724284,"IGF2",1
"GO:0048147","GO:0048147","negative regulation of fibroblast proliferation","1/40","24/11462",0.0805558201958246,0.169806531321392,0.123134560724284,"C1QL4",1
"GO:0006626","GO:0006626","protein targeting to mitochondrion","1/40","25/11462",0.0837712221185531,0.169806531321392,0.123134560724284,"TOMM34",1
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","1/40","25/11462",0.0837712221185531,0.169806531321392,0.123134560724284,"EN1",1
"GO:0043588","GO:0043588","skin development","1/40","25/11462",0.0837712221185531,0.169806531321392,0.123134560724284,"TFAP2B",1
"GO:0046513","GO:0046513","ceramide biosynthetic process","1/40","25/11462",0.0837712221185531,0.169806531321392,0.123134560724284,"SPTSSB",1
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","1/40","25/11462",0.0837712221185531,0.169806531321392,0.123134560724284,"MME",1
"GO:0003091","GO:0003091","renal water homeostasis","1/40","26/11462",0.0869756595685184,0.171662485990497,0.124480399197787,"TFAP2B",1
"GO:0042220","GO:0042220","response to cocaine","1/40","26/11462",0.0869756595685184,0.171662485990497,0.124480399197787,"EN1",1
"GO:0045597","GO:0045597","positive regulation of cell differentiation","1/40","26/11462",0.0869756595685184,0.171662485990497,0.124480399197787,"POU4F2",1
"GO:0006865","GO:0006865","amino acid transport","1/40","27/11462",0.0901691689789117,0.173402248036369,0.125741981032221,"SLC7A14",1
"GO:0008089","GO:0008089","anterograde axonal transport","1/40","27/11462",0.0901691689789117,0.173402248036369,0.125741981032221,"HAP1",1
"GO:0060612","GO:0060612","adipose tissue development","1/40","27/11462",0.0901691689789117,0.173402248036369,0.125741981032221,"SLC25A25",1
"GO:0008344","GO:0008344","adult locomotory behavior","1/40","29/11462",0.0965235488246842,0.177884938144455,0.128992586724634,"EN1",1
"GO:0030501","GO:0030501","positive regulation of bone mineralization","1/40","29/11462",0.0965235488246842,0.177884938144455,0.128992586724634,"TFAP2A",1
"GO:0050885","GO:0050885","neuromuscular process controlling balance","1/40","29/11462",0.0965235488246842,0.177884938144455,0.128992586724634,"POU4F2",1
"GO:0008284","GO:0008284","positive regulation of cell population proliferation","3/40","319/11462",0.0993601068144177,0.177884938144455,0.128992586724634,"IGF2/LOC113984516/TFAP2B",3
"GO:0000422","GO:0000422","autophagy of mitochondrion","1/40","30/11462",0.0996844915384961,0.177884938144455,0.128992586724634,"WDR45B",1
"GO:0010975","GO:0010975","regulation of neuron projection development","1/40","30/11462",0.0996844915384961,0.177884938144455,0.128992586724634,"NCS1",1
"GO:0045773","GO:0045773","positive regulation of axon extension","1/40","30/11462",0.0996844915384961,0.177884938144455,0.128992586724634,"POU4F2",1
"GO:0046326","GO:0046326","positive regulation of glucose import","1/40","30/11462",0.0996844915384961,0.177884938144455,0.128992586724634,"POU4F2",1
"GO:0051781","GO:0051781","positive regulation of cell division","1/40","30/11462",0.0996844915384961,0.177884938144455,0.128992586724634,"IGF2",1
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","1/40","31/11462",0.102834650770341,0.177884938144455,0.128992586724634,"SHOX2",1
"GO:0050772","GO:0050772","positive regulation of axonogenesis","1/40","31/11462",0.102834650770341,0.177884938144455,0.128992586724634,"SHOX2",1
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","2/40","157/11462",0.103802990290879,0.177884938144455,0.128992586724634,"IL20RA/LOC113984516",2
"GO:0009968","GO:0009968","negative regulation of signal transduction","1/40","32/11462",0.105974062367681,0.177884938144455,0.128992586724634,"RGS6",1
"GO:0019233","GO:0019233","sensory perception of pain","1/40","32/11462",0.105974062367681,0.177884938144455,0.128992586724634,"MME",1
"GO:0033572","GO:0033572","transferrin transport","1/40","32/11462",0.105974062367681,0.177884938144455,0.128992586724634,"ATP6AP1L",1
"GO:0043010","GO:0043010","camera-type eye development","1/40","32/11462",0.105974062367681,0.177884938144455,0.128992586724634,"SLC25A25",1
"GO:0006605","GO:0006605","protein targeting","1/40","33/11462",0.109102762061932,0.177884938144455,0.128992586724634,"HAP1",1
"GO:0007029","GO:0007029","endoplasmic reticulum organization","1/40","33/11462",0.109102762061932,0.177884938144455,0.128992586724634,"SPTSSB",1
"GO:0017157","GO:0017157","regulation of exocytosis","1/40","33/11462",0.109102762061932,0.177884938144455,0.128992586724634,"HAP1",1
"GO:0030030","GO:0030030","cell projection organization","1/40","33/11462",0.109102762061932,0.177884938144455,0.128992586724634,"HAP1",1
"GO:0071526","GO:0071526","semaphorin-plexin signaling pathway","1/40","33/11462",0.109102762061932,0.177884938144455,0.128992586724634,"SEMA3F",1
"GO:0042472","GO:0042472","inner ear morphogenesis","1/40","34/11462",0.112220785468838,0.181652350579054,0.13172451153101,"TFAP2A",1
"GO:0001654","GO:0001654","eye development","1/40","35/11462",0.115328168088828,0.184034310780045,0.133451780916524,"CPAMD8",1
"GO:0008542","GO:0008542","visual learning","1/40","35/11462",0.115328168088828,0.184034310780045,0.133451780916524,"DDHD2",1
"GO:0043066","GO:0043066","negative regulation of apoptotic process","3/40","344/11462",0.117620531093048,0.184729792493012,0.133956106837038,"NUAK2/TFAP2A/TFAP2B",3
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process","1/40","36/11462",0.118424945307385,0.184729792493012,0.133956106837038,"DDHD2",1
"GO:0034097","GO:0034097","response to cytokine","1/40","36/11462",0.118424945307385,0.184729792493012,0.133956106837038,"LOC113984516",1
"GO:0010629","GO:0010629","negative regulation of gene expression","2/40","171/11462",0.119583128998816,0.184729792493012,0.133956106837038,"LOC114000843/POU4F1",2
"GO:0014823","GO:0014823","response to activity","1/40","37/11462",0.121511152395404,0.184729792493012,0.133956106837038,"SLC25A25",1
"GO:0050919","GO:0050919","negative chemotaxis","1/40","37/11462",0.121511152395404,0.184729792493012,0.133956106837038,"SEMA3F",1
"GO:2000300","GO:2000300","regulation of synaptic vesicle exocytosis","1/40","37/11462",0.121511152395404,0.184729792493012,0.133956106837038,"NCS1",1
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","1/40","38/11462",0.124586824509555,0.188134466541275,0.136424993281392,"C1QL4",1
"GO:0022008","GO:0022008","neurogenesis","1/40","40/11462",0.130706703873972,0.196060055810958,0.142172204213794,"HAP1",1
"GO:0042149","GO:0042149","cellular response to glucose starvation","1/40","41/11462",0.133750980869685,0.197986649313679,0.143569266168984,"NUAK2",1
"GO:0060041","GO:0060041","retina development in camera-type eye","1/40","41/11462",0.133750980869685,0.197986649313679,0.143569266168984,"POU4F2",1
"GO:0000045","GO:0000045","autophagosome assembly","1/40","42/11462",0.136784862383144,0.198558671201338,0.143984065666467,"WDR45B",1
"GO:0001755","GO:0001755","neural crest cell migration","1/40","42/11462",0.136784862383144,0.198558671201338,0.143984065666467,"SEMA3F",1
"GO:0010923","GO:0010923","negative regulation of phosphatase activity","1/40","42/11462",0.136784862383144,0.198558671201338,0.143984065666467,"SLC7A14",1
"GO:0008277","GO:0008277","regulation of G protein-coupled receptor signaling pathway","1/40","43/11462",0.13980838300527,0.201646706257601,0.146223342549371,"RGS6",1
"GO:0030900","GO:0030900","forebrain development","1/40","45/11462",0.145824479379151,0.207661442153855,0.150584905421509,"OTX2",1
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/40","45/11462",0.145824479379151,0.207661442153855,0.150584905421509,"IGF2",1
"GO:0007268","GO:0007268","chemical synaptic transmission","2/40","195/11462",0.147893929763523,0.209274080278716,0.151754303827841,"HAP1/KCNC4",2
"GO:0006813","GO:0006813","potassium ion transport","1/40","46/11462",0.148817123753754,0.209274080278716,0.151754303827841,"KCNC4",1
"GO:0006879","GO:0006879","cellular iron ion homeostasis","1/40","48/11462",0.15477177560218,0.213642021536752,0.15492169982782,"ATP6AP1L",1
"GO:0030148","GO:0030148","sphingolipid biosynthetic process","1/40","48/11462",0.15477177560218,0.213642021536752,0.15492169982782,"SPTSSB",1
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","1/40","48/11462",0.15477177560218,0.213642021536752,0.15492169982782,"NCS1",1
"GO:0007611","GO:0007611","learning or memory","1/40","49/11462",0.157733851033747,0.216403149284105,0.156923921118298,"MME",1
"GO:0016485","GO:0016485","protein processing","1/40","51/11462",0.163627669980595,0.221784492443577,0.160826181654991,"MME",1
"GO:0043433","GO:0043433","negative regulation of DNA-binding transcription factor activity","1/40","51/11462",0.163627669980595,0.221784492443577,0.160826181654991,"POU4F2",1
"GO:0035176","GO:0035176","social behavior","1/40","52/11462",0.166559480794789,0.223070733207307,0.161758894255591,"EN1",1
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","1/40","52/11462",0.166559480794789,0.223070733207307,0.161758894255591,"ATP6AP1L",1
"GO:0045444","GO:0045444","fat cell differentiation","1/40","53/11462",0.169481270520311,0.225640744775563,0.163622528375262,"TFAP2B",1
"GO:0009267","GO:0009267","cellular response to starvation","1/40","56/11462",0.1781868463967,0.235835531995632,0.17101523957578,"WDR45B",1
"GO:0008104","GO:0008104","protein localization","1/40","58/11462",0.183941067240864,0.240620582146479,0.174485100503879,"HAP1",1
"GO:0070373","GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/40","58/11462",0.183941067240864,0.240620582146479,0.174485100503879,"C1QL4",1
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","1/40","59/11462",0.18680342758025,0.241556156353772,0.175163528584022,"IGF2",1
"GO:0050796","GO:0050796","regulation of insulin secretion","1/40","59/11462",0.18680342758025,0.241556156353772,0.175163528584022,"TFAP2B",1
"GO:0006508","GO:0006508","proteolysis","2/40","232/11462",0.19381953655805,0.249196547003208,0.180703928821039,"MME/TINAG",2
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","1/40","63/11462",0.198155297583785,0.253323533842907,0.18369659764047,"CPAMD8",1
"GO:0007626","GO:0007626","locomotory behavior","1/40","66/11462",0.206567657798883,0.262586005676546,0.190413243882408,"DDHD2",1
"GO:0007160","GO:0007160","cell-matrix adhesion","1/40","67/11462",0.209352608104959,0.263152719685005,0.190824194391465,"OTOA",1
"GO:0030324","GO:0030324","lung development","1/40","67/11462",0.209352608104959,0.263152719685005,0.190824194391465,"MME",1
"GO:0016311","GO:0016311","dephosphorylation","1/40","69/11462",0.214893945579628,0.268617431974536,0.194786909735921,"NT5C",1
"GO:0009653","GO:0009653","anatomical structure morphogenesis","1/40","72/11462",0.223135019234384,0.274346335124243,0.198941202078398,"EN1",1
"GO:0042593","GO:0042593","glucose homeostasis","1/40","72/11462",0.223135019234384,0.274346335124243,0.198941202078398,"TFAP2B",1
"GO:1902600","GO:1902600","proton transmembrane transport","1/40","72/11462",0.223135019234384,0.274346335124243,0.198941202078398,"ATP6AP1L",1
"GO:0006887","GO:0006887","exocytosis","1/40","80/11462",0.244701051109477,0.297609386484499,0.215810315345485,"HAP1",1
"GO:0032869","GO:0032869","cellular response to insulin stimulus","1/40","80/11462",0.244701051109477,0.297609386484499,0.215810315345485,"POU4F2",1
"GO:0034765","GO:0034765","regulation of ion transmembrane transport","1/40","81/11462",0.247355413959207,0.299220258821621,0.21697843329755,"KCNC4",1
"GO:0051260","GO:0051260","protein homooligomerization","1/40","84/11462",0.255264048652287,0.307135887415853,0.22271842128401,"KCNC4",1
"GO:0043065","GO:0043065","positive regulation of apoptotic process","2/40","284/11462",0.26088430822536,0.312228560376096,0.226411353723017,"LOC114000843/POU4F1",2
"GO:0002576","GO:0002576","platelet degranulation","1/40","87/11462",0.26309163728704,0.313204330103619,0.227118929431864,"IGF2",1
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","1/40","89/11462",0.268265404180525,0.317682715476937,0.230366413562224,"IGF2",1
"GO:0071805","GO:0071805","potassium ion transmembrane transport","1/40","90/11462",0.270838989323651,0.319051165433621,0.231358739846602,"KCNC4",1
"GO:0008285","GO:0008285","negative regulation of cell population proliferation","2/40","295/11462",0.275212025686246,0.322514092601069,0.233869868318904,"TFAP2A/TFAP2B",2
