"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007018","GO:0007018","microtubule-based movement","14/476","58/11462",7.09039229539184e-08,6.48264438435825e-06,6.30671735748011e-06,"DNAH1/DNAH10/DNAH12/DNAH3/DNAH5/DNAH9/DNAI1/DNAI2/KIF24/KIF27/KIF9/LOC113997538/LOC113998190/LOC114000425",14
"GO:0060287","GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry","6/476","10/11462",9.05742230452909e-07,7.72900036653149e-05,7.51924953421608e-05,"CCDC40/CFAP53/DNAAF1/LRRC6/OFD1/TTC25",6
"GO:0007283","GO:0007283","spermatogenesis","25/476","209/11462",1.83101606770938e-06,0.000146481285416751,0.000142506053164487,"BRCA2/CCNA1/CFAP54/CRTAP/DPCD/DZIP1/FOXJ1/HSF2BP/IFT27/IFT81/KDM5A/LOC113992196/LOC113992699/LOC113995134/M1AP/MAK/MNS1/MSH4/PIWIL1/RUVBL1/SEPT4/SOX9/SPATA6/SPEF2/TESK2",25
"GO:1905515","GO:1905515","non-motile cilium assembly","10/476","42/11462",6.16425270385879e-06,0.000464131968290544,0.000451536281651081,"CEP126/CEP131/CEP89/IFT140/IFT74/INTU/LOC113993489/LOC113997538/TBC1D32/TMEM17",10
"GO:0044782","GO:0044782","cilium organization","6/476","16/11462",2.78906033193236e-05,0.00198333179159635,0.00192950782027835,"CFAP126/FAM161B/IQCG/MNS1/PKD2/TTC29",6
"GO:0035735","GO:0035735","intraciliary transport involved in cilium assembly","9/476","40/11462",2.9476273306968e-05,0.00198576999120626,0.00193187985164228,"CEP131/IFT140/IFT22/IFT27/IFT43/IFT74/IFT81/LOC113997538/TTC21B",9
"GO:0061512","GO:0061512","protein localization to cilium","7/476","27/11462",8.77335485684198e-05,0.00561494710837886,0.00546256778718108,"DZIP1/IFT140/LOC113997538/LRRC6/TBC1D32/TTC21B/ZMYND10",7
"GO:0034613","GO:0034613","cellular protein localization","9/476","52/11462",0.000254708418241375,0.0155250845404267,0.0151037623448394,"AHI1/AMOT/CTNNA1/FOXJ1/GAS8/LOC113992196/LOC113992699/MEIG1/SEPT4",9
"GO:0030030","GO:0030030","cell projection organization","7/476","33/11462",0.000340035306820889,0.0197838723968517,0.0192469745439766,"AK7/CCDC78/DNAH9/LOC114000425/LRRC56/SPAG6/TUBD1",7
"GO:0006919","GO:0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","9/476","59/11462",0.000672612664382773,0.0374323569743456,0.0364165117604037,"COL4A3/EGLN3/F2R/FADD/FAS/LOC114003780/PIDD1/TNFSF10/TRADD",9
"GO:0035721","GO:0035721","intraciliary retrograde transport","4/476","11/11462",0.000767698214812056,0.0393061485983773,0.0382394521314805,"IFT140/IFT43/LOC113997538/TTC21B",4
"GO:1902041","GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/476","11/11462",0.000767698214812056,0.0393061485983773,0.0382394521314805,"FADD/FAS/TNFSF10/TRADD",4
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","9/476","63/11462",0.00109408503750018,0.0538626480000086,0.0524009149539558,"ANXA2/CD109/COL4A3/COL7A1/CRB2/LOC113997899/PROS1/TIMP3/WFDC1",9
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation","4/476","13/11462",0.00155662106113413,0.0737953688241368,0.071792698453087,"BMP6/BMPR1B/GLI3/SOX9",4
"GO:0042073","GO:0042073","intraciliary transport","5/476","22/11462",0.00177075588726461,0.0809488405606678,0.0787520381441366,"IFT140/IFT27/IFT81/LCA5/MAK",5
"GO:0046847","GO:0046847","filopodium assembly","4/476","14/11462",0.00210835064259455,0.0930582352593456,0.0905328061774719,"EZR/ITGB4/S1PR2/SPATA13",4
"GO:0015949","GO:0015949","nucleobase-containing small molecule interconversion","5/476","24/11462",0.00266891176146188,0.11387356848904,0.110783249607347,"AK6/AK7/AK8/DCTD/TXNRD1",5
"GO:0045494","GO:0045494","photoreceptor cell maintenance","6/476","35/11462",0.00289145844146004,0.116071169801058,0.11292121206797,"ABCA4/CRB2/CROCC/LCA5/MAK/MDM1",6
"GO:0001822","GO:0001822","kidney development","10/476","86/11462",0.00290177924502646,0.116071169801058,0.11292121206797,"ASS1/BICC1/BMP6/CNTRL/FADD/IFT27/LOC113997538/LRP2/TBC1D32/TP73",10
"GO:0045669","GO:0045669","positive regulation of osteoblast differentiation","7/476","52/11462",0.00540204799968876,0.209533983018231,0.203847616702769,"BMP6/BMPR1B/CCN1/GLI3/NPNT/PRKD1/YAP1",7
"GO:0021670","GO:0021670","lateral ventricle development","3/476","10/11462",0.00686432918474401,0.258421804602128,0.251408712865392,"DNAH5/DPCD/LOC113998190",3
"GO:0045880","GO:0045880","positive regulation of smoothened signaling pathway","5/476","31/11462",0.00840574133773051,0.307409968922716,0.299067428647675,"CTNNA1/GAS8/INTU/LOC113997538/TUBD1",5
"GO:0010839","GO:0010839","negative regulation of keratinocyte proliferation","3/476","11/11462",0.0091505657984685,0.325353450612213,0.316523957297902,"CD109/EPPK1/INTU",3
"GO:0007517","GO:0007517","muscle organ development","8/476","72/11462",0.00970895558426236,0.335877382374482,0.326762288938332,"BTBD19/FHL1/FLNB/HBEGF/LOC113991748/LOC113999078/LOC113999348/SGCG",8
"GO:0006465","GO:0006465","signal peptide processing","3/476","12/11462",0.0118294328649075,0.360516049216228,0.350732307749012,"CLN5/SEC11A/SPCS1",3
"GO:0007141","GO:0007141","male meiosis I","3/476","12/11462",0.0118294328649075,0.360516049216228,0.350732307749012,"BRCA2/CCNA1/HSF2BP",3
"GO:0045109","GO:0045109","intermediate filament organization","3/476","12/11462",0.0118294328649075,0.360516049216228,0.350732307749012,"EPPK1/GFAP/VIM",3
"GO:0046940","GO:0046940","nucleoside monophosphate phosphorylation","3/476","12/11462",0.0118294328649075,0.360516049216228,0.350732307749012,"AK6/AK7/AK8",3
"GO:0061045","GO:0061045","negative regulation of wound healing","3/476","12/11462",0.0118294328649075,0.360516049216228,0.350732307749012,"CD109/EPPK1/WFDC1",3
"GO:0030198","GO:0030198","extracellular matrix organization","15/476","191/11462",0.013398891576154,0.370805759293024,0.360742774049052,"ADAMTSL1/CCN1/COL4A3/COL5A1/COL7A1/COL8A1/ELN/ITGB4/LAMB3/LOC113984118/LOC113995790/NFKB2/NPNT/SOX9/THSD4",15
"GO:0006506","GO:0006506","GPI anchor biosynthetic process","4/476","23/11462",0.0138792863611287,0.370805759293024,0.360742774049052,"LOC113999496/PIGL/PIGN/PIGW",4
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","4/476","23/11462",0.0138792863611287,0.370805759293024,0.360742774049052,"CX3CL1/FOXJ1/LOC113988910/LOC113992699",4
"GO:0033077","GO:0033077","T cell differentiation in thymus","4/476","23/11462",0.0138792863611287,0.370805759293024,0.360742774049052,"FADD/FZD7/GLI3/ZFP36L1",4
"GO:0043393","GO:0043393","regulation of protein binding","4/476","23/11462",0.0138792863611287,0.370805759293024,0.360742774049052,"BTBD19/DZIP1/LRRC6/TGFBR3",4
"GO:0032088","GO:0032088","negative regulation of NF-kappaB transcription factor activity","6/476","48/11462",0.0139052159734884,0.370805759293024,0.360742774049052,"CAT/COMMD7/FOXJ1/KLF4/LOC113988910/LOC113992699",6
"GO:0015718","GO:0015718","monocarboxylic acid transport","3/476","13/11462",0.0149112764060396,0.374243799994719,0.364087512659336,"SLC16A12/SLC16A5/SLC16A9",3
"GO:0034453","GO:0034453","microtubule anchoring","3/476","13/11462",0.0149112764060396,0.374243799994719,0.364087512659336,"CCDC187/LOC113993489/SAXO2",3
"GO:0050860","GO:0050860","negative regulation of T cell receptor signaling pathway","3/476","13/11462",0.0149112764060396,0.374243799994719,0.364087512659336,"EZR/PAWR/PTPRJ",3
"GO:0042733","GO:0042733","embryonic digit morphogenesis","5/476","37/11462",0.0176061475625874,0.433382093848305,0.421620902156698,"GLI3/IFT140/INTU/TBC1D32/TMEM231",5
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","4/476","25/11462",0.0185779939163369,0.44867607948889,0.436499837200129,"FADD/FAS/G0S2/TRADD",4
"GO:0030855","GO:0030855","epithelial cell differentiation","5/476","38/11462",0.0196028146813562,0.464659310965481,0.45204931321724,"ANXA7/BDH2/LOC113984835/LOC113999348/PCNA",5
"GO:0035329","GO:0035329","hippo signaling","4/476","26/11462",0.0212544126416252,0.48581514609429,0.472631017951929,"AMOT/CASP7/TEAD3/YAP1",4
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","4/476","26/11462",0.0212544126416252,0.48581514609429,0.472631017951929,"F2R/HTR2B/PKD2/RASA3",4
"GO:0045724","GO:0045724","positive regulation of cilium assembly","3/476","15/11462",0.0223083292323219,0.49232174857538,0.478961043227529,"CROCC/DZIP1/MNS1",3
"GO:0061036","GO:0061036","positive regulation of cartilage development","3/476","15/11462",0.0223083292323219,0.49232174857538,0.478961043227529,"BMPR1B/CCN1/SOX9",3
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","11/476","134/11462",0.0236537928560327,0.501238563216355,0.487635871944858,"CX3CL1/F2R/FADD/HTR2B/LOC113991169/LOC114003780/PRKD1/S100A13/TGM2/TNFSF10/TRADD",11
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","4/476","27/11462",0.0241550567840952,0.501238563216355,0.487635871944858,"GLI3/NPNT/PKD2/SOX9",4
"GO:0001523","GO:0001523","retinoid metabolic process","5/476","41/11462",0.026463190992437,0.501238563216355,0.487635871944858,"ABCA4/GPC4/LOC114001898/LRP2/RPE65",5
"GO:0060041","GO:0060041","retina development in camera-type eye","5/476","41/11462",0.026463190992437,0.501238563216355,0.487635871944858,"BMPR1B/LOC113984118/MDM1/SOX9/TGIF2",5
"GO:0006103","GO:0006103","2-oxoglutarate metabolic process","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"AADAT/ADHFE1/PHYH",3
"GO:0006165","GO:0006165","nucleoside diphosphate phosphorylation","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"AK7/AK8/NME9",3
"GO:0016254","GO:0016254","preassembly of GPI anchor in ER membrane","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"PIGL/PIGN/PIGW",3
"GO:0042130","GO:0042130","negative regulation of T cell proliferation","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"FOXJ1/LOC113992699/PAWR",3
"GO:0043408","GO:0043408","regulation of MAPK cascade","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"CD24/ULK4/VRK2",3
"GO:0046655","GO:0046655","folic acid metabolic process","3/476","16/11462",0.0266282986708689,0.501238563216355,0.487635871944858,"MTHFD1/MTRR/SLC46A1",3
"GO:0007205","GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway","4/476","28/11462",0.0272835860320739,0.503513000559197,0.489848585247968,"F2R/HTR2B/LOC113992469/PRKD3",4
"GO:0097711","GO:0097711","ciliary basal body-plasma membrane docking","8/476","87/11462",0.0277829205742529,0.503513000559197,0.489848585247968,"AHI1/ALMS1/CEP131/CEP89/CNTRL/KIF24/OFD1/PCNT",8
"GO:0071260","GO:0071260","cellular response to mechanical stimulus","6/476","56/11462",0.0279292367497679,0.503513000559197,0.489848585247968,"BMP6/FADD/FAS/NFKB1/SOX9/TNFRSF8",6
"GO:0030501","GO:0030501","positive regulation of bone mineralization","4/476","29/11462",0.0306428942470733,0.535437088485272,0.520906312235261,"BMP6/BMPR1B/CCN1/KL",4
"GO:0051262","GO:0051262","protein tetramerization","3/476","17/11462",0.0313613831819071,0.535437088485272,0.520906312235261,"LOC113992071/PKD2/TP73",3
"GO:2001238","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","3/476","17/11462",0.0313613831819071,0.535437088485272,0.520906312235261,"FADD/G0S2/TNFSF10",3
"GO:0071356","GO:0071356","cellular response to tumor necrosis factor","7/476","73/11462",0.0314250997082321,0.535437088485272,0.520906312235261,"ASS1/CX3CL1/NFKB1/NPNT/SMPD4/TRADD/ZFP36L1",7
"GO:0001570","GO:0001570","vasculogenesis","5/476","43/11462",0.031791577128813,0.535437088485272,0.520906312235261,"ACKR3/AMOT/TGFBR3/YAP1/ZFP36L1",5
"GO:0071300","GO:0071300","cellular response to retinoic acid","5/476","44/11462",0.0346894605067269,0.55624921957715,0.541153640427441,"FZD7/KLF4/MYB/SOX9/YAP1",5
"GO:0007224","GO:0007224","smoothened signaling pathway","6/476","59/11462",0.0349734951198864,0.55624921957715,0.541153640427441,"DZIP1/EVC2/GLI3/IFT27/TMEM17/TMEM231",6
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"CX3CL1/EMP2/LOC113999078",3
"GO:0008589","GO:0008589","regulation of smoothened signaling pathway","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"IFT140/IFT81/INTU",3
"GO:0021591","GO:0021591","ventricular system development","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"AK8/ARMC4/KIF27",3
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"MDFIC/TCF7L1/TMEM237",3
"GO:0030318","GO:0030318","melanocyte differentiation","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"GLI3/MREG/USP13",3
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","3/476","18/11462",0.0365038550347505,0.55624921957715,0.541153640427441,"ASCL1/NAP1L1/NES",3
"GO:1902042","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/476","31/11462",0.0380617027283085,0.572596021985972,0.557056820731418,"FADD/FAS/TNFSF10/TRADD",4
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","5/476","46/11462",0.0409615996314762,0.572596021985972,0.557056820731418,"EPPK1/IFT74/SOX9/TGFBR3/WFDC1",5
"GO:0051321","GO:0051321","meiotic cell cycle","5/476","46/11462",0.0409615996314762,0.572596021985972,0.557056820731418,"CCNB3/LOC113990666/MNS1/PIWIL1/RSPH1",5
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"F2R/MYB/VIM",3
"GO:0035904","GO:0035904","aorta development","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"CNTRL/LRP2/PKD2",3
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"CCNA1/CCNB3/CCNG1",3
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"CX3CL1/F2R/NPSR1",3
"GO:0051482","GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"F2R/LPAR4/TGM2",3
"GO:0051602","GO:0051602","response to electrical stimulus","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"BTG2/CYFIP1/S100A13",3
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","3/476","19/11462",0.0420500203645948,0.572596021985972,0.557056820731418,"HTR2B/SOX9/ZFP36L1",3
"GO:0007605","GO:0007605","sensory perception of sound","9/476","113/11462",0.0453043572527734,0.610416602984737,0.593851020831368,"CASP7/CDC14A/COL4A3/EPS8L2/HEXB/LRP2/MARVELD2/MYO3B/SLC26A4",9
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","5/476","48/11462",0.0478772788481844,0.633302464213447,0.616115801944497,"FADD/IFIH1/LOC113988345/PTPRJ/TNFRSF8",5
"GO:0021915","GO:0021915","neural tube development","3/476","20/11462",0.0479924523661753,0.633302464213447,0.616115801944497,"INTU/PKD2/ZFP36L1",3
"GO:0006298","GO:0006298","mismatch repair","3/476","21/11462",0.0543222059664915,0.656931728901995,0.63910381191699,"PCNA/PMS1/TP73",3
"GO:0007585","GO:0007585","respiratory gaseous exchange by respiratory system","3/476","21/11462",0.0543222059664915,0.656931728901995,0.63910381191699,"ELN/LOC113987678/LOC114002755",3
"GO:0019722","GO:0019722","calcium-mediated signaling","5/476","50/11462",0.0554422701729442,0.656931728901995,0.63910381191699,"ACKR3/CHRM3/HTR2B/RCAN3/SELE",5
"GO:0016266","GO:0016266","O-glycan processing","4/476","35/11462",0.0557157192230652,0.656931728901995,0.63910381191699,"B3GNT4/GALNT4/GXYLT2/POFUT1",4
"GO:0071347","GO:0071347","cellular response to interleukin-1","4/476","35/11462",0.0557157192230652,0.656931728901995,0.63910381191699,"CX3CL1/LOC113997899/NFKB1/SOX9",4
"GO:0008584","GO:0008584","male gonad development","6/476","67/11462",0.058992213978995,0.656931728901995,0.63910381191699,"CTNNA1/KDM5A/LRP2/LRRC6/SOX9/TNFSF10",6
"GO:0016485","GO:0016485","protein processing","5/476","51/11462",0.0594687512757104,0.656931728901995,0.63910381191699,"CASP7/CPXM2/GLI3/LOC113997538/PCSK6",5
"GO:0030216","GO:0030216","keratinocyte differentiation","4/476","36/11462",0.0607115884955827,0.656931728901995,0.63910381191699,"CASP7/INTU/SCEL/YAP1",4
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","3/476","22/11462",0.0610290152132615,0.656931728901995,0.63910381191699,"FADD/PIDD1/TRADD",3
"GO:0032467","GO:0032467","positive regulation of cytokinesis","3/476","22/11462",0.0610290152132615,0.656931728901995,0.63910381191699,"CDC14A/CSPP1/MAP10",3
"GO:0097192","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","3/476","22/11462",0.0610290152132615,0.656931728901995,0.63910381191699,"CASP7/FADD/FAS",3
"GO:0001736","GO:0001736","establishment of planar polarity","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"CELSR1/INTU",2
"GO:0001816","GO:0001816","cytokine production","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"NFATC1/S100A13",2
"GO:0003223","GO:0003223","ventricular compact myocardium morphogenesis","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"LRP2/TGFBR3",2
"GO:0006098","GO:0006098","pentose-phosphate shunt","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"DERA/SHPK",2
"GO:0007292","GO:0007292","female gamete generation","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"M1AP/MSH4",2
"GO:0009100","GO:0009100","glycoprotein metabolic process","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"ERP44/PCSK6",2
"GO:0009650","GO:0009650","UV protection","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"CAT/SDF4",2
"GO:0010470","GO:0010470","regulation of gastrulation","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"CRB2/TGIF2",2
"GO:0035845","GO:0035845","photoreceptor cell outer segment organization","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"AHI1/IFT140",2
"GO:0045616","GO:0045616","regulation of keratinocyte differentiation","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"CD109/ZFP36L1",2
"GO:0045651","GO:0045651","positive regulation of macrophage differentiation","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"FADD/TRIB1",2
"GO:0070886","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"LMCD1/PTBP1",2
"GO:1900264","GO:1900264","positive regulation of DNA-directed DNA polymerase activity","2/476","10/11462",0.0621005774977667,0.656931728901995,0.63910381191699,"PCNA/RFC3",2
"GO:0060548","GO:0060548","negative regulation of cell death","5/476","53/11462",0.0680081355511222,0.695502319487066,0.67662766772467,"CCN1/CCN6/DYNLT1/HTR2B/PRKD1",5
"GO:0042769","GO:0042769","DNA damage response, detection of DNA damage","4/476","38/11462",0.0713875111027959,0.695502319487066,0.67662766772467,"LOC113996850/PCNA/RFC3/USP1",4
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","8/476","106/11462",0.0735139871857679,0.695502319487066,0.67662766772467,"CCDC170/CDC14A/CFAP44/GAS2L2/PCNT/TTLL6/TUBD1/ULK4",8
"GO:0002281","GO:0002281","macrophage activation involved in immune response","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"IFI35/LOC113988345",2
"GO:0003009","GO:0003009","skeletal muscle contraction","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"CCDC78/RCSD1",2
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"CX3CL1/FZD7",2
"GO:0030207","GO:0030207","chondroitin sulfate catabolic process","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"HEXA/HEXB",2
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"CD24/FADD",2
"GO:0045947","GO:0045947","negative regulation of translational initiation","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"AGO2/EIF4EBP2",2
"GO:0060252","GO:0060252","positive regulation of glial cell proliferation","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"MYB/PLAGL1",2
"GO:0070831","GO:0070831","basement membrane assembly","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"LAMB3/LOC113984118",2
"GO:0070986","GO:0070986","left/right axis specification","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"AHI1/MNS1",2
"GO:0071360","GO:0071360","cellular response to exogenous dsRNA","2/476","11/11462",0.0738672467642774,0.695502319487066,0.67662766772467,"IFIH1/LOC114003780",2
"GO:0006468","GO:0006468","protein phosphorylation","23/476","402/11462",0.0745738220249964,0.695502319487066,0.67662766772467,"BMPR1B/CDKL1/LOC113991748/LOC113992469/LOC113996850/MAK/MAP3K19/MYO3B/NEK10/NEK11/NEK5/NEK8/PRKD1/PRKD3/PSKH1/RYK/STK10/STK17A/STKLD1/TESK2/TRIB1/ULK4/VRK2",23
"GO:0003180","GO:0003180","aortic valve morphogenesis","3/476","24/11462",0.0755272050067986,0.695502319487066,0.67662766772467,"ELN/NFATC1/SOX9",3
"GO:0003281","GO:0003281","ventricular septum development","3/476","24/11462",0.0755272050067986,0.695502319487066,0.67662766772467,"CCN1/CNTRL/LRP2",3
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","3/476","24/11462",0.0755272050067986,0.695502319487066,0.67662766772467,"ASS1/KLF4/PKD2",3
"GO:0050769","GO:0050769","positive regulation of neurogenesis","3/476","24/11462",0.0755272050067986,0.695502319487066,0.67662766772467,"ASCL1/LRP2/NAP1L1",3
"GO:0043410","GO:0043410","positive regulation of MAPK cascade","7/476","89/11462",0.0763722471095675,0.69826054500176,0.679311040079837,"BCAR3/CX3CL1/F2R/IQGAP1/PTPRJ/RYK/SORBS3",7
"GO:0032355","GO:0032355","response to estradiol","6/476","72/11462",0.0779986701974868,0.708073034416902,0.688857236607891,"ASS1/CASP7/CAT/LOC113997899/PCNA/WFDC1",6
