"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061098","positive regulation of protein tyrosine kinase activity","1/15","23/7093",0.0475967561835793,0.122408281316988,0.0821657418451175,"CSF1R",1
"GO:0001947","heart looping","1/15","24/7093",0.0496174137022848,0.122408281316988,0.0821657418451175,"C2CD3",1
"GO:0001503","ossification","1/15","25/7093",0.0516340693529376,0.122408281316988,0.0821657418451175,"CLEC3B",1
"GO:0022900","electron transport chain","1/15","26/7093",0.0536467304960768,0.122408281316988,0.0821657418451175,"LOC114003129",1
"GO:0030097","hemopoiesis","1/15","26/7093",0.0536467304960768,0.122408281316988,0.0821657418451175,"CSF1R",1
"GO:0002931","response to ischemia","1/15","27/7093",0.0556554044797409,0.122408281316988,0.0821657418451175,"CSF1R",1
"GO:0045773","positive regulation of axon extension","1/15","27/7093",0.0556554044797409,0.122408281316988,0.0821657418451175,"LOC114000001",1
"GO:0071560","cellular response to transforming growth factor beta stimulus","1/15","29/7093",0.059660820298432,0.122408281316988,0.0821657418451175,"CLEC3B",1
"GO:1905515","non-motile cilium assembly","1/15","29/7093",0.059660820298432,0.122408281316988,0.0821657418451175,"C2CD3",1
"GO:0051321","meiotic cell cycle","1/15","30/7093",0.0616575767672211,0.122408281316988,0.0821657418451175,"SUN1",1
"GO:0098869","cellular oxidant detoxification","1/15","31/7093",0.0636503753440996,0.122408281316988,0.0821657418451175,"PRXL2C",1
"GO:1902017","regulation of cilium assembly","1/15","31/7093",0.0636503753440996,0.122408281316988,0.0821657418451175,"TBC1D9B",1
"GO:0016485","protein processing","1/15","32/7093",0.0656392233149063,0.122408281316988,0.0821657418451175,"C2CD3",1
"GO:0071902","positive regulation of protein serine/threonine kinase activity","1/15","32/7093",0.0656392233149063,0.122408281316988,0.0821657418451175,"CSF1R",1
"GO:0048015","phosphatidylinositol-mediated signaling","1/15","35/7093",0.0715821362636725,0.129978089531405,0.0872469250859166,"CSF1R",1
"GO:0033674","positive regulation of kinase activity","1/15","38/7093",0.0774897548615138,0.13709725860114,0.0920256198085454,"CSF1R",1
"GO:0045471","response to ethanol","1/15","45/7093",0.0911380343882441,0.152904545409112,0.102636155575911,"CDO1",1
"GO:0002576","platelet degranulation","1/15","46/7093",0.0930723319881552,0.152904545409112,0.102636155575911,"CLEC3B",1
"GO:0120162","positive regulation of cold-induced thermogenesis","1/15","46/7093",0.0930723319881552,0.152904545409112,0.102636155575911,"LOC114000001",1
"GO:0007005","mitochondrion organization","1/15","50/7093",0.10077116529183,0.157452356878533,0.105688843671326,"MTFR1",1
"GO:0017148","negative regulation of translation","1/15","50/7093",0.10077116529183,0.157452356878533,0.105688843671326,"PAIP2B",1
"GO:0006486","protein glycosylation","1/15","51/7093",0.102686319703391,0.157452356878533,0.105688843671326,"ALG1",1
"GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","1/15","53/7093",0.106505213164226,0.159757819746338,0.107236370234003,"CSF1R",1
"GO:0008283","cell population proliferation","1/15","60/7093",0.119752214593632,0.17391276267852,0.116737781202973,"CSF1R",1
"GO:0097711","ciliary basal body-plasma membrane docking","1/15","61/7093",0.121629609273157,0.17391276267852,0.116737781202973,"C2CD3",1
"GO:0070588","calcium ion transmembrane transport","1/15","62/7093",0.123503266249964,0.17391276267852,0.116737781202973,"LOC114000001",1
"GO:0090630","activation of GTPase activity","1/15","66/7093",0.130960655170025,0.179691866022661,0.12061696575129,"TBC1D9B",1
"GO:0018108","peptidyl-tyrosine phosphorylation","1/15","67/7093",0.132815727060227,0.179691866022661,0.12061696575129,"CSF1R",1
"GO:0019221","cytokine-mediated signaling pathway","1/15","78/7093",0.152979053616975,0.202991436530217,0.136256646946294,"CSF1R",1
"GO:0001934","positive regulation of protein phosphorylation","1/15","84/7093",0.163791943928201,0.2132385685103,0.143134965895548,"CSF1R",1
"GO:0008360","regulation of cell shape","1/15","87/7093",0.16914994595403,0.216136042052372,0.145079875672073,"CSF1R",1
"GO:0001701","in utero embryonic development","1/15","94/7093",0.181527594978145,0.2277346191544,0.15286534313949,"C2CD3",1
"GO:0045087","innate immune response","1/15","105/7093",0.200630979047671,0.247206027755167,0.165935396204841,"CSF1R",1
"GO:0046777","protein autophosphorylation","1/15","111/7093",0.210874785510024,0.252885151756575,0.169747470286641,"CSF1R",1
"GO:0030335","positive regulation of cell migration","1/15","112/7093",0.212570127563498,0.252885151756575,0.169747470286641,"CSF1R",1
"GO:0006974","cellular response to DNA damage stimulus","1/15","132/7093",0.245771344050466,0.283507788643188,0.190302710912285,"ALKBH8",1
"GO:0007283","spermatogenesis","1/15","135/7093",0.250637320394703,0.283507788643188,0.190302710912285,"SUN1",1
"GO:0007420","brain development","1/15","135/7093",0.250637320394703,0.283507788643188,0.190302710912285,"C2CD3",1
"GO:0007411","axon guidance","1/15","138/7093",0.255473983712307,0.284317820583051,0.190846439445526,"CSF1R",1
"GO:0008284","positive regulation of cell population proliferation","1/15","160/7093",0.29006263933678,0.31437977874454,0.211025328219066,"CSF1R",1
"GO:0008285","negative regulation of cell population proliferation","1/15","161/7093",0.291598635357254,0.31437977874454,0.211025328219066,"CSF1R",1
"GO:0007275","multicellular organism development","1/15","164/7093",0.296188033920454,0.314414989854021,0.211048963441295,"CSF1R",1
"GO:0006886","intracellular protein transport","1/15","188/7093",0.331916780411079,0.347003906793401,0.232924056428827,"TBC1D9B",1
"GO:0030154","cell differentiation","1/15","198/7093",0.346298041515941,0.356635296486566,0.239389062477634,"SUN1",1
"GO:0043066","negative regulation of apoptotic process","1/15","219/7093",0.375563310681415,0.381086300544377,0.255801635758239,"CSF1R",1
"GO:0007165","signal transduction","1/15","461/7093",0.635438464497122,0.635438464497122,0.426533828190288,"CSF1R",1
