"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","3/210","24/11903",0.00833712312608301,0.305211203137474,0.291513138138555,"AFAP1L2/CBLB/MMP9",3
"GO:0048843","negative regulation of axon extension involved in axon guidance","3/210","24/11903",0.00833712312608301,0.305211203137474,0.291513138138555,"LOC113982696/LOC113984504/SEMA4G",3
"GO:0060395","SMAD protein signal transduction","4/210","47/11903",0.00928625383520896,0.325792738718581,0.311170961846476,"JUN/LOC114000703/SUB1/TGFB3",4
"GO:0014059","regulation of dopamine secretion","3/210","26/11903",0.0104371262590616,0.338002319620381,0.322832569308627,"SYT12/SYT7/SYT9",3
"GO:0017156","calcium-ion regulated exocytosis","3/210","26/11903",0.0104371262590616,0.338002319620381,0.322832569308627,"SYT12/SYT7/SYT9",3
"GO:0030518","intracellular steroid hormone receptor signaling pathway","2/210","10/11903",0.0126994614298417,0.381890947283098,0.364751448586432,"ESR2/NR3C2",2
"GO:1900016","negative regulation of cytokine production involved in inflammatory response","2/210","10/11903",0.0126994614298417,0.381890947283098,0.364751448586432,"CUEDC2/LOC113988305",2
"GO:0030501","positive regulation of bone mineralization","3/210","29/11903",0.0141129163991103,0.403706700870692,0.385588097843741,"ACVR2B/PTN/TGFB3",3
"GO:0002026","regulation of the force of heart contraction","2/210","11/11903",0.0153427724796463,0.403706700870692,0.385588097843741,"CAMK2D/CHGA",2
"GO:0007602","phototransduction","2/210","11/11903",0.0153427724796463,0.403706700870692,0.385588097843741,"OPN3/PLEKHB1",2
"GO:0051549","positive regulation of keratinocyte migration","2/210","11/11903",0.0153427724796463,0.403706700870692,0.385588097843741,"EPB41L4B/MMP9",2
"GO:0001778","plasma membrane repair","2/210","12/11903",0.0181995577921679,0.436110185214793,0.416537294041882,"MYH9/SYT7",2
"GO:0046470","phosphatidylcholine metabolic process","2/210","12/11903",0.0181995577921679,0.436110185214793,0.416537294041882,"ABHD3/LCAT",2
"GO:0097120","receptor localization to synapse","2/210","12/11903",0.0181995577921679,0.436110185214793,0.416537294041882,"DLG3/LOC113988363",2
"GO:0006691","leukotriene metabolic process","2/210","13/11903",0.021261536474856,0.436110185214793,0.416537294041882,"ABCC10/MAPKAPK2",2
"GO:0006900","vesicle budding from membrane","2/210","13/11903",0.021261536474856,0.436110185214793,0.416537294041882,"ANXA2/WASL",2
"GO:0009790","embryo development","2/210","13/11903",0.021261536474856,0.436110185214793,0.416537294041882,"DLG3/LOC113988363",2
"GO:0043303","mast cell degranulation","2/210","13/11903",0.021261536474856,0.436110185214793,0.416537294041882,"CBLB/CHGA",2
"GO:0070207","protein homotrimerization","2/210","13/11903",0.021261536474856,0.436110185214793,0.416537294041882,"LOC113996480/P2RX3",2
"GO:0071526","semaphorin-plexin signaling pathway","3/210","34/11903",0.0216775138957505,0.436110185214793,0.416537294041882,"LOC113982696/LOC113984504/SEMA4G",3
"GO:0007623","circadian rhythm","4/210","61/11903",0.0224734319084213,0.436110185214793,0.416537294041882,"JUN/KLF9/LOC114000703/NAMPT",4
"GO:0050796","regulation of insulin secretion","4/210","61/11903",0.0224734319084213,0.436110185214793,0.416537294041882,"CACNA1E/LOC113989272/SYT7/SYT9",4
"GO:0016050","vesicle organization","2/210","14/11903",0.0245206509591924,0.436110185214793,0.416537294041882,"SAR1B/WASL",2
"GO:0055117","regulation of cardiac muscle contraction","2/210","14/11903",0.0245206509591924,0.436110185214793,0.416537294041882,"CALM1/RNF207",2
"GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","2/210","14/11903",0.0245206509591924,0.436110185214793,0.416537294041882,"CALM1/CAMK2D",2
"GO:1904645","response to amyloid-beta","2/210","14/11903",0.0245206509591924,0.436110185214793,0.416537294041882,"CALCR/MMP9",2
"GO:0006816","calcium ion transport","4/210","64/11903",0.0262777160451556,0.436110185214793,0.416537294041882,"CACNA1E/DNM1L/LOC113989062/PSEN2",4
"GO:0070588","calcium ion transmembrane transport","5/210","95/11903",0.0262933272288331,0.436110185214793,0.416537294041882,"ANXA2/CACNA1E/CACNB1/LOC113989062/SLC24A2",5
"GO:0034097","response to cytokine","3/210","37/11903",0.0270895998655027,0.436110185214793,0.416537294041882,"JUN/LOC114000703/MAPKAPK2",3
"GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","2/210","15/11903",0.0279690617596185,0.436110185214793,0.416537294041882,"CALM1/CAMK2D",2
"GO:0010881","regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion","2/210","15/11903",0.0279690617596185,0.436110185214793,0.416537294041882,"CALM1/CAMK2D",2
"GO:0034314","Arp2/3 complex-mediated actin nucleation","2/210","15/11903",0.0279690617596185,0.436110185214793,0.416537294041882,"ACTR2/ACTR3",2
"GO:0036120","cellular response to platelet-derived growth factor stimulus","2/210","15/11903",0.0279690617596185,0.436110185214793,0.416537294041882,"CBLB/PTN",2
"GO:0050919","negative chemotaxis","3/210","38/11903",0.0290390976034112,0.444562185128587,0.424609963043181,"LOC113982696/LOC113984504/SEMA4G",3
"GO:0009612","response to mechanical stimulus","3/210","39/11903",0.0310609997804128,0.450957251792321,0.430718015213568,"JUN/LOC114000703/P2RX3",3
"GO:0008154","actin polymerization or depolymerization","2/210","16/11903",0.0315991423464928,0.450957251792321,0.430718015213568,"ABI1/WASL",2
"GO:0016125","sterol metabolic process","2/210","16/11903",0.0315991423464928,0.450957251792321,0.430718015213568,"LOC113986421/LOC114002832",2
"GO:0045956","positive regulation of calcium ion-dependent exocytosis","2/210","16/11903",0.0315991423464928,0.450957251792321,0.430718015213568,"SYT7/SYT9",2
"GO:0071347","cellular response to interleukin-1","3/210","40/11903",0.0331550094426546,0.465275299178587,0.444393459898037,"CEBPB/KLF2/LOC113988305",3
"GO:0030220","platelet formation","2/210","17/11903",0.0354034741307147,0.465776956532215,0.444872602563586,"MYH9/WDR1",2
"GO:0043923","positive regulation by host of viral transcription","2/210","17/11903",0.0354034741307147,0.465776956532215,0.444872602563586,"JUN/LOC114000703",2
"GO:0045921","positive regulation of exocytosis","2/210","17/11903",0.0354034741307147,0.465776956532215,0.444872602563586,"CADPS/STXBP5",2
"GO:0050765","negative regulation of phagocytosis","2/210","17/11903",0.0354034741307147,0.465776956532215,0.444872602563586,"LOC113988305/PIP4P2",2
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","2/210","18/11903",0.0393748415577003,0.488759099675202,0.466823293101456,"ACSL4/HSD17B12",2
"GO:0090141","positive regulation of mitochondrial fission","2/210","18/11903",0.0393748415577003,0.488759099675202,0.466823293101456,"DDHD1/DNM1L",2
"GO:0090200","positive regulation of release of cytochrome c from mitochondria","2/210","18/11903",0.0393748415577003,0.488759099675202,0.466823293101456,"DNM1L/MMP9",2
"GO:0042127","regulation of cell population proliferation","5/210","106/11903",0.0394722313276885,0.488759099675202,0.466823293101456,"JUN/LOC114000703/LOC114001747/PTGS1/TGFB3",5
"GO:0007409","axonogenesis","4/210","74/11903",0.0416105075457617,0.507768802225092,0.484979828603538,"CCKAR/SLITRK2/SLITRK6/STMN1",4
"GO:0006509","membrane protein ectodomain proteolysis","2/210","19/11903",0.043506227308441,0.515947090052216,0.492791069883602,"MYH9/PSEN2",2
"GO:1901687","glutathione derivative biosynthetic process","2/210","19/11903",0.043506227308441,0.515947090052216,0.492791069883602,"AKR1A1/LOC113990807",2
"GO:0043525","positive regulation of neuron apoptotic process","3/210","45/11903",0.044692147799953,0.516709861713721,0.493519607887589,"JUN/LOC113991532/LOC114000703",3
"GO:0007026","negative regulation of microtubule depolymerization","2/210","20/11903",0.0477908076054198,0.516709861713721,0.493519607887589,"CUNH16orf45/FGF13",2
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity","2/210","20/11903",0.0477908076054198,0.516709861713721,0.493519607887589,"DLG3/LOC113988363",2
"GO:0050999","regulation of nitric-oxide synthase activity","2/210","20/11903",0.0477908076054198,0.516709861713721,0.493519607887589,"CALM1/WASL",2
"GO:0097194","execution phase of apoptosis","2/210","20/11903",0.0477908076054198,0.516709861713721,0.493519607887589,"CFLAR/DNM1L",2
"GO:0006811","ion transport","4/210","78/11903",0.0489006122551643,0.516709861713721,0.493519607887589,"GLRB/SLC12A2/SLC22A23/SLC24A2",4
"GO:0007163","establishment or maintenance of cell polarity","3/210","47/11903",0.0497950023994808,0.516709861713721,0.493519607887589,"ACTR2/ACTR3/MAP7",3
"GO:0007628","adult walking behavior","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"EPHA4/GLRB",2
"GO:0043388","positive regulation of DNA binding","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"CALM1/MMP9",2
"GO:0043392","negative regulation of DNA binding","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0045907","positive regulation of vasoconstriction","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"HRH2/LOC113989272",2
"GO:0061003","positive regulation of dendritic spine morphogenesis","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"ACTR2/DNM1L",2
"GO:0090102","cochlea development","2/210","21/11903",0.0522219476212077,0.516709861713721,0.493519607887589,"EPHA4/SLITRK6",2
"GO:0051965","positive regulation of synapse assembly","3/210","49/11903",0.0551688877937506,0.516709861713721,0.493519607887589,"LRRN3/SLITRK2/SLITRK6",3
"GO:0007268","chemical synaptic transmission","7/210","196/11903",0.0588400134551609,0.516709861713721,0.493519607887589,"AKAP5/CACNA1E/CACNB1/GLRB/HRH2/HTR1E/SLC6A2",7
"GO:0008306","associative learning","2/210","23/11903",0.061498285403229,0.516709861713721,0.493519607887589,"ACTR2/LGMN",2
"GO:0016079","synaptic vesicle exocytosis","2/210","23/11903",0.061498285403229,0.516709861713721,0.493519607887589,"CADPS/LOC113991140",2
"GO:0070509","calcium ion import","2/210","23/11903",0.061498285403229,0.516709861713721,0.493519607887589,"CACNA1E/LOC113989062",2
"GO:0001525","angiogenesis","7/210","199/11903",0.0627907547369062,0.516709861713721,0.493519607887589,"ANXA2/ARHGAP22/CEMIP2/JUN/LOC114000703/MYH9/NAA15",7
"GO:0007519","skeletal muscle tissue development","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"CFLAR/KCNAB1",2
"GO:0009314","response to radiation","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0033574","response to testosterone","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"CBLB/CFLAR",2
"GO:0043085","positive regulation of catalytic activity","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"FGFR4/PSEN2",2
"GO:0045931","positive regulation of mitotic cell cycle","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"EIF4E/LGMN",2
"GO:0051090","regulation of DNA-binding transcription factor activity","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:2000379","positive regulation of reactive oxygen species metabolic process","2/210","24/11903",0.0663311183375151,0.516709861713721,0.493519607887589,"LOC113991532/XDH",2
"GO:0071346","cellular response to interferon-gamma","3/210","53/11903",0.0667047158628402,0.516709861713721,0.493519607887589,"ACTR2/ACTR3/LOC113988305",3
"GO:0007275","multicellular organism development","9/210","287/11903",0.0681321152156004,0.516709861713721,0.493519607887589,"EPHA4/FGFR4/GATM/LOC113983693/PLEKHB1/RADIL/TXNRD3/VCAN/WIPF3",9
"GO:0032715","negative regulation of interleukin-6 production","2/210","25/11903",0.0712857728290923,0.516709861713721,0.493519607887589,"KLF2/LOC113988305",2
"GO:0045740","positive regulation of DNA replication","2/210","25/11903",0.0712857728290923,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0048255","mRNA stabilization","2/210","25/11903",0.0712857728290923,0.516709861713721,0.493519607887589,"RBM24/TENT5A",2
"GO:1900273","positive regulation of long-term synaptic potentiation","2/210","25/11903",0.0712857728290923,0.516709861713721,0.493519607887589,"AKAP5/LGMN",2
"GO:0006805","xenobiotic metabolic process","3/210","55/11903",0.0728528129646169,0.516709861713721,0.493519607887589,"LOC113990807/LOC113991532/PTGS1",3
"GO:0010977","negative regulation of neuron projection development","3/210","56/11903",0.0760186530562707,0.516709861713721,0.493519607887589,"EPHA4/NEU4/SPOCK1",3
"GO:0045595","regulation of cell differentiation","2/210","26/11903",0.0763564933765948,0.516709861713721,0.493519607887589,"CEBPB/PLEKHB1",2
"GO:0051591","response to cAMP","2/210","26/11903",0.0763564933765948,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0001501","skeletal system development","4/210","91/11903",0.0770998380591204,0.516709861713721,0.493519607887589,"CNMD/MMP9/TNFRSF11B/VCAN",4
"GO:0007267","cell-cell signaling","5/210","129/11903",0.0781110814005858,0.516709861713721,0.493519607887589,"ESR2/FGF13/GJE1/LOC113989272/NAMPT",5
"GO:0001975","response to amphetamine","2/210","27/11903",0.081537687919961,0.516709861713721,0.493519607887589,"CALM1/PPP1R1B",2
"GO:0002088","lens development in camera-type eye","2/210","27/11903",0.081537687919961,0.516709861713721,0.493519607887589,"GJE1/SLITRK6",2
"GO:0031032","actomyosin structure organization","2/210","27/11903",0.081537687919961,0.516709861713721,0.493519607887589,"EPB41L4B/MYH9",2
"GO:0045216","cell-cell junction organization","2/210","27/11903",0.081537687919961,0.516709861713721,0.493519607887589,"TGFB3/TJP3",2
"GO:0071549","cellular response to dexamethasone stimulus","2/210","27/11903",0.081537687919961,0.516709861713721,0.493519607887589,"CFLAR/EIF4E",2
"GO:0002576","platelet degranulation","4/210","94/11903",0.0845551057289988,0.516709861713721,0.493519607887589,"CALM1/CLEC3B/TGFB3/WDR1",4
"GO:0051726","regulation of cell cycle","4/210","94/11903",0.0845551057289988,0.516709861713721,0.493519607887589,"CDK17/CDKL2/JUN/LOC114000703",4
"GO:0002224","toll-like receptor signaling pathway","2/210","28/11903",0.0868239239103356,0.516709861713721,0.493519607887589,"LGMN/MAPKAPK2",2
"GO:0007214","gamma-aminobutyric acid signaling pathway","2/210","28/11903",0.0868239239103356,0.516709861713721,0.493519607887589,"PHF24/SLC12A2",2
"GO:0010592","positive regulation of lamellipodium assembly","2/210","28/11903",0.0868239239103356,0.516709861713721,0.493519607887589,"ACTR2/ACTR3",2
"GO:0048856","anatomical structure development","2/210","28/11903",0.0868239239103356,0.516709861713721,0.493519607887589,"EYA2/RXRA",2
"GO:1905606","regulation of presynapse assembly","2/210","28/11903",0.0868239239103356,0.516709861713721,0.493519607887589,"SLITRK2/SLITRK6",2
"GO:0042493","response to drug","7/210","217/11903",0.0898300595833633,0.516709861713721,0.493519607887589,"ABCC10/ABCD3/JUN/LOC114000703/PTN/SLC6A2/TNFRSF11B",7
"GO:0001937","negative regulation of endothelial cell proliferation","2/210","29/11903",0.0922099244667225,0.516709861713721,0.493519607887589,"CNMD/XDH",2
"GO:0006865","amino acid transport","2/210","29/11903",0.0922099244667225,0.516709861713721,0.493519607887589,"SLC7A3/XKRX",2
"GO:0046856","phosphatidylinositol dephosphorylation","2/210","29/11903",0.0922099244667225,0.516709861713721,0.493519607887589,"MTMR6/PIP4P2",2
"GO:0071392","cellular response to estradiol stimulus","2/210","29/11903",0.0922099244667225,0.516709861713721,0.493519607887589,"CFLAR/ESR2",2
"GO:0007179","transforming growth factor beta receptor signaling pathway","4/210","97/11903",0.0923497478601588,0.516709861713721,0.493519607887589,"CBLB/JUN/LOC114000703/TGFB3",4
"GO:0000902","cell morphogenesis","3/210","62/11903",0.0962354849633957,0.516709861713721,0.493519607887589,"GJE1/KLF2/LOC113986421",3
"GO:0006656","phosphatidylcholine biosynthetic process","2/210","30/11903",0.0976905646175729,0.516709861713721,0.493519607887589,"ABHD3/LCAT",2
"GO:0010811","positive regulation of cell-substrate adhesion","2/210","30/11903",0.0976905646175729,0.516709861713721,0.493519607887589,"HSD17B12/PTN",2
"GO:0032570","response to progesterone","2/210","30/11903",0.0976905646175729,0.516709861713721,0.493519607887589,"PTN/TGFB3",2
"GO:0035633","maintenance of blood-brain barrier","2/210","30/11903",0.0976905646175729,0.516709861713721,0.493519607887589,"SLC12A2/TJP3",2
"GO:0006469","negative regulation of protein kinase activity","3/210","63/11903",0.0997987858628977,0.516709861713721,0.493519607887589,"PPM1E/PPP1R1B/TESC",3
"GO:0033674","positive regulation of kinase activity","3/210","63/11903",0.0997987858628977,0.516709861713721,0.493519607887589,"EPHA4/FGFR4/VAC14",3
"GO:0035264","multicellular organism growth","3/210","63/11903",0.0997987858628977,0.516709861713721,0.493519607887589,"KLF2/PALB2/SLITRK6",3
"GO:0051491","positive regulation of filopodium assembly","2/210","31/11903",0.103260867625528,0.516709861713721,0.493519607887589,"TGFB3/WASL",2
"GO:2000310","regulation of NMDA receptor activity","2/210","31/11903",0.103260867625528,0.516709861713721,0.493519607887589,"DLG3/LOC113988363",2
"GO:0009887","animal organ morphogenesis","4/210","102/11903",0.106068667815714,0.516709861713721,0.493519607887589,"DGCR2/LOC113983693/LOC113983694/PALB2",4
"GO:0043524","negative regulation of neuron apoptotic process","4/210","102/11903",0.106068667815714,0.516709861713721,0.493519607887589,"CEBPB/KDM2B/LGMN/TGFB3",4
"GO:0030324","lung development","3/210","65/11903",0.107081744931518,0.516709861713721,0.493519607887589,"EIF4E/LOC113986421/PTN",3
"GO:0051781","positive regulation of cell division","2/210","32/11903",0.108916001393577,0.516709861713721,0.493519607887589,"PTN/TGFB3",2
"GO:1904837","beta-catenin-TCF complex assembly","2/210","32/11903",0.108916001393577,0.516709861713721,0.493519607887589,"LOC113983693/LOC113983694",2
"GO:0035725","sodium ion transmembrane transport","3/210","66/11903",0.110799171703946,0.516709861713721,0.493519607887589,"SLC12A2/SLC24A2/SLC6A2",3
"GO:0006695","cholesterol biosynthetic process","2/210","33/11903",0.114651274950922,0.516709861713721,0.493519607887589,"LOC114002832/MSMO1",2
"GO:0048839","inner ear development","2/210","33/11903",0.114651274950922,0.516709861713721,0.493519607887589,"MAPKAPK2/TGFB3",2
"GO:1990573","potassium ion import across plasma membrane","2/210","33/11903",0.114651274950922,0.516709861713721,0.493519607887589,"KCNJ6/SLC12A2",2
"GO:0030182","neuron differentiation","4/210","105/11903",0.11471928420896,0.516709861713721,0.493519607887589,"ACSL4/BHLHE23/CEBPB/PPP1CC",4
"GO:0018105","peptidyl-serine phosphorylation","5/210","146/11903",0.11615981266296,0.516709861713721,0.493519607887589,"CAMK1/CAMK1G/CAMK2D/CAMKV/MAPKAPK2",5
"GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","2/210","34/11903",0.12046213501687,0.516709861713721,0.493519607887589,"CALCR/CRHR2",2
"GO:0030282","bone mineralization","2/210","34/11903",0.12046213501687,0.516709861713721,0.493519607887589,"CLEC3B/PTN",2
"GO:0000226","microtubule cytoskeleton organization","4/210","107/11903",0.120653932346325,0.516709861713721,0.493519607887589,"MAP4/MAP7/TOGARAM2/TUBB3",4
"GO:0006633","fatty acid biosynthetic process","2/210","35/11903",0.126344162641129,0.516709861713721,0.493519607887589,"ABCD3/HSD17B12",2
"GO:0007190","activation of adenylate cyclase activity","2/210","35/11903",0.126344162641129,0.516709861713721,0.493519607887589,"CALCR/CALM1",2
"GO:0098656","anion transmembrane transport","2/210","36/11903",0.13229306991888,0.516709861713721,0.493519607887589,"LRRC8B/SLC24A2",2
"GO:0050714","positive regulation of protein secretion","2/210","37/11903",0.138304696779073,0.516709861713721,0.493519607887589,"DNM1L/TGFB3",2
"GO:1902895","positive regulation of pri-miRNA transcription by RNA polymerase II","2/210","37/11903",0.138304696779073,0.516709861713721,0.493519607887589,"JUN/LOC114000703",2
"GO:0006654","phosphatidic acid biosynthetic process","2/210","38/11903",0.144375007844388,0.516709861713721,0.493519607887589,"DDHD1/LOC114003925",2
"GO:0006508","proteolysis","7/210","246/11903",0.145096830181626,0.516709861713721,0.493519607887589,"ADAMTS8/CFLAR/LGMN/MMP9/PRSS23/RHBDL1/RNPEP",7
"GO:0014823","response to activity","2/210","39/11903",0.150500089361359,0.516709861713721,0.493519607887589,"CBLB/PTN",2
"GO:0022008","neurogenesis","2/210","39/11903",0.150500089361359,0.516709861713721,0.493519607887589,"BTBD3/SPOCK1",2
"GO:2000300","regulation of synaptic vesicle exocytosis","2/210","39/11903",0.150500089361359,0.516709861713721,0.493519607887589,"CALM1/STXBP5",2
"GO:0006954","inflammatory response","6/210","205/11903",0.154781323363163,0.516709861713721,0.493519607887589,"AFAP1L2/CEBPB/LOC113986421/LOC113992168/MAPKAPK2/PTGS1",6
"GO:0007605","sensory perception of sound","4/210","118/11903",0.155512332323397,0.516709861713721,0.493519607887589,"LOC113991140/PDZD7/SLITRK6/WDR1",4
"GO:0098609","cell-cell adhesion","4/210","119/11903",0.158853555486525,0.516709861713721,0.493519607887589,"ANXA2/DLG3/LOC113988363/TJP3",4
"GO:0150104","transport across blood-brain barrier","3/210","78/11903",0.158912707046396,0.516709861713721,0.493519607887589,"ABCC10/SLC12A2/SLC7A3",3
"GO:0007595","lactation","2/210","41/11903",0.162899498915766,0.516709861713721,0.493519607887589,"LOC114001747/XDH",2
"GO:0048167","regulation of synaptic plasticity","2/210","41/11903",0.162899498915766,0.516709861713721,0.493519607887589,"P2RX3/PTN",2
"GO:0000244","spliceosomal tri-snRNP complex assembly","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"USP43",1
"GO:0001574","ganglioside biosynthetic process","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"ST8SIA6",1
"GO:0006996","organelle organization","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"CHGA",1
"GO:0007548","sex differentiation","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"CDKL2",1
"GO:0009100","glycoprotein metabolic process","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"ST8SIA6",1
"GO:0010594","regulation of endothelial cell migration","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"PTN",1
"GO:0021670","lateral ventricle development","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:0021794","thalamus development","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"PTN",1
"GO:0030902","hindbrain development","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"KDM2B",1
"GO:0032026","response to magnesium ion","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"TNFRSF11B",1
"GO:0032753","positive regulation of interleukin-4 production","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"CEBPB",1
"GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"NAMPT",1
"GO:0035723","interleukin-15-mediated signaling pathway","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LOC114001747",1
"GO:0035865","cellular response to potassium ion","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"SLC12A2",1
"GO:0038026","reelin-mediated signaling pathway","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"LOC114001747",1
"GO:0040029","regulation of gene expression, epigenetic","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"KLF2",1
"GO:0042987","amyloid precursor protein catabolic process","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"PSEN2",1
"GO:0043249","erythrocyte maturation","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"KLF2",1
"GO:0044281","small molecule metabolic process","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"GLRX5",1
"GO:0045779","negative regulation of bone resorption","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"TNFRSF11B",1
"GO:0046685","response to arsenic-containing substance","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"TNFRSF11B",1
"GO:0046697","decidualization","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"PTN",1
"GO:0048012","hepatocyte growth factor receptor signaling pathway","1/210","10/11903",0.163115242842881,0.516709861713721,0.493519607887589,"STMN1",1
