"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"AP3B1/SLC30A1/SLC30A9/SLC39A10/SLC39A12",5
"GO:0036152","GO:0036152","phosphatidylethanolamine acyl-chain remodeling","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"LOC114003119/LOC114003310/MBOAT2/PLA2G12A/PNPLA8",5
"GO:0042551","GO:0042551","neuron maturation","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"B4GALT6/CLN5/MECP2/RB1/VSX1",5
"GO:0042761","GO:0042761","very long-chain fatty acid biosynthetic process","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"ELOVL2/ELOVL4/ELOVL5/ELOVL6/TECR",5
"GO:0045778","GO:0045778","positive regulation of ossification","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"BMP4/BMPR2/NIPBL/PTN/PTPN11",5
"GO:0086010","GO:0086010","membrane depolarization during action potential","5/1654","12/12091",0.0163786008815403,0.800524707236722,0.798641119690282,"LOC113994464/LOC113994484/SCN1A/SCN8A/YWHAH",5
"GO:0002027","GO:0002027","regulation of heart rate","7/1654","21/12091",0.0179206462294283,0.800524707236722,0.798641119690282,"CALM1/DMD/EPAS1/LOC113987349/LOC113989201/LOC113993299/SEMA3A",7
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","7/1654","21/12091",0.0179206462294283,0.800524707236722,0.798641119690282,"AKT1/BCL10/LOC114001832/MAPK1/MTDH/PRKCE/TLR2",7
"GO:0097421","GO:0097421","liver regeneration","8/1654","26/12091",0.0192342440612788,0.800524707236722,0.798641119690282,"CEBPB/CPT1A/LOC113985802/LOC113985815/LOC113990702/LOC113998479/PTPN3/RAP1A",8
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","9/1654","31/12091",0.0196672627744691,0.800524707236722,0.798641119690282,"AP3B1/BCL10/IRAK4/LOC114001832/LRRC19/RPS6KA3/TLR2/TLR5/TRAF6",9
"GO:0070936","GO:0070936","protein K48-linked ubiquitination","13/1654","52/12091",0.0203858970990247,0.800524707236722,0.798641119690282,"FBXO38/KLHL3/LOC113996048/LOC114000521/RNF4/RNF8/SKP1/UBE2D1/UBE2D3/UBE2E3/UBE2K/UBE2R2/ZNRF1",13
"GO:0031589","GO:0031589","cell-substrate adhesion","6/1654","17/12091",0.0209382202892626,0.800524707236722,0.798641119690282,"ANGPT1/ANGPT4/GAS6/ITGA2/ITGA6/PRKX",6
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","6/1654","17/12091",0.0209382202892626,0.800524707236722,0.798641119690282,"ARFGAP1/ARFGEF1/CYTH3/FBXO8/IQSEC1/LOC113993373",6
"GO:0016567","GO:0016567","protein ubiquitination","67/1654","385/12091",0.0209440071806899,0.800524707236722,0.798641119690282,"AKT1/ANAPC11/ARRDC4/ASB12/ASB7/BCL10/BIRC2/CDC73/CUL4B/CUL5/EPAS1/FBXO11/FBXO4/FBXW11/G2E3/GAN/HERC4/HERPUD1/HIF1A/IRF2BPL/KLHL15/KLHL3/KLHL41/KLHL7/LOC113983147/LOC113984752/LOC113989829/LOC113992164/LOC113996048/MAEA/MED31/MIB1/NFX1/PDCD6/PEX13/PEX2/RNF130/RNF138/RNF149/RNF182/RNF38/RNF7/RNF8/SEL1L/SKP1/SMURF1/SOCS6/TRIM23/TRIM33/TRIM47/UBE2D1/UBE2D3/UBE2E3/UBE2K/UBE2L3/UBE2R2/UBE2V2/UBE2W/UBR1/UBR2/UCHL3/USP7/VCPIP1/WDSUB1/WWP1/WWTR1/XIAP",67
"GO:0007030","GO:0007030","Golgi organization","20/1654","92/12091",0.0223203880053872,0.800524707236722,0.798641119690282,"ARFGEF1/ARHGEF7/ATL2/CLASP1/COG2/COG3/CSNK1D/GAK/GOLPH3/LOC113986620/LOC113997538/LRRK2/RAB1A/RAB2A/RAB43/TJAP1/TMED5/TMED7/TRAPPC11/TRAPPC8",20
"GO:0006486","GO:0006486","protein glycosylation","17/1654","75/12091",0.0228847580216828,0.800524707236722,0.798641119690282,"B3GALT6/B4GALT6/COG3/EDEM3/EXTL2/FUT4/FUT9/GBGT1/LARGE1/LOC113983884/MAN1A2/MAN2A1/NUS1/PSEN1/ST3GAL5/ST3GAL6/ST6GALNAC1",17
"GO:0030031","GO:0030031","cell projection assembly","7/1654","22/12091",0.0232556712241762,0.800524707236722,0.798641119690282,"NCKAP1/PARVA/PARVB/PARVG/PDGFA/RAC1/RHOQ",7
"GO:0006470","GO:0006470","protein dephosphorylation","27/1654","134/12091",0.0235513081085446,0.800524707236722,0.798641119690282,"BCL2/CTDSPL/DUSP12/FBXW11/LOC113989611/LOC113996116/LRRC39/LRRC40/LRRK2/MTMR6/PPM1K/PPP1CB/PPP1R3C/PPP1R3D/PPP2R3B/PPP2R5C/PPP2R5E/PPP3CB/PPP3R1/PPP4R2/PTEN/PTPN12/PTPN3/PTPN6/PTPRB/PTPRZ1/UBLCP1",27
"GO:0006691","GO:0006691","leukotriene metabolic process","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"ALOX5/ALOX5AP/LOC114001832/LOC114003269/TLR2",5
"GO:0006957","GO:0006957","complement activation, alternative pathway","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"C8B/C9/CFH/CFP/LOC113986455",5
"GO:0032228","GO:0032228","regulation of synaptic transmission, GABAergic","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"NISCH/PLCL2/PTEN/SYN3/USP46",5
"GO:0035196","GO:0035196","production of miRNAs involved in gene silencing by miRNA","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"AGO4/DICER1/PUM1/PUM2/ZC3H7B",5
"GO:0071361","GO:0071361","cellular response to ethanol","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"GLRA2/PRKAA1/PRKCE/PTEN/TP53INP1",5
"GO:0090161","GO:0090161","Golgi ribbon formation","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"GCC2/GOLPH3/STX16/TMED5/VTI1A",5
"GO:1903830","GO:1903830","magnesium ion transmembrane transport","5/1654","13/12091",0.0236713026959898,0.800524707236722,0.798641119690282,"MAGT1/MMGT1/NIPA1/NIPA2/ZDHHC17",5
"GO:0006631","GO:0006631","fatty acid metabolic process","13/1654","53/12091",0.0237332030851357,0.800524707236722,0.798641119690282,"AASDH/ABHD5/ACADSB/AOAH/CPT1A/CREM/CROT/LOC113986985/LOC113999737/LYPLA1/MSMO1/PNPLA8/PRKAR2B",13
"GO:0071346","GO:0071346","cellular response to interferon-gamma","13/1654","53/12091",0.0237332030851357,0.800524707236722,0.798641119690282,"AQP4/KIF5B/LOC113983416/LOC113998479/LOC114001832/PDE12/RAB20/RAB43/RPS6KB1/SLC26A6/STAR/SYNCRIP/TLR2",13
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","9/1654","32/12091",0.0241351605838847,0.801362753761796,0.79947719434118,"AGR2/FBLN2/HSD17B12/ITGA6/LIMS1/NID1/PRKCE/PTN/RAC1",9
"GO:0006914","GO:0006914","autophagy","22/1654","105/12091",0.0255688837027746,0.82742921026147,0.825482318002032,"ARSB/ATG4A/ATG7/CHMP2B/CLEC16A/FNBP1L/LOC113984071/LOC113986052/LOC113988592/LOC113989323/LRRK2/RAB12/RAB1A/RAB33B/RAB39A/RB1CC1/SBF2/TBC1D12/TBC1D14/TMEM59/TOLLIP/VTI1A",22
"GO:0006888","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","30/1654","154/12091",0.0273079296319923,0.82742921026147,0.825482318002032,"ARF4/ARFGAP1/ATL2/BET1/CAPZA2/CD59/COG2/COG3/COG6/ERGIC1/GAS6/GOPC/LOC113999496/MCFD2/PDCD6/RAB1A/RAB2A/SAR1B/SEC23A/SEC24B/SPAST/TMED5/TMED7/TRAPPC11/TRAPPC2/TRAPPC8/USE1/VAPA/VAPB/VTI1A",30
"GO:0061157","GO:0061157","mRNA destabilization","6/1654","18/12091",0.0278590712256331,0.82742921026147,0.825482318002032,"PUM1/PUM2/ROCK1/ROCK2/YTHDF1/YTHDF3",6
"GO:0006654","GO:0006654","phosphatidic acid biosynthetic process","10/1654","38/12091",0.028190764210078,0.82742921026147,0.825482318002032,"ABHD5/AGPAT3/AGPAT5/DGKE/LCLAT1/LIPH/LOC113995899/LOC114003119/LOC114003310/PLA2G12A",10
"GO:0007029","GO:0007029","endoplasmic reticulum organization","9/1654","33/12091",0.0292797206952541,0.82742921026147,0.825482318002032,"ATL2/DNM1L/GAK/LRRK2/REEP5/SEC61A1/TMCC1/VAPA/VAPB",9
"GO:0006362","GO:0006362","transcription elongation from RNA polymerase I promoter","7/1654","23/12091",0.0295902674567544,0.82742921026147,0.825482318002032,"CCNH/ERCC6/GTF2H3/LOC113983394/POLR1C/POLR2K/TAF1B",7
"GO:0045737","GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity","8/1654","28/12091",0.0298656235602946,0.82742921026147,0.825482318002032,"AKT1/CCNK/CCNT2/CCNYL1/CDK5R1/CKS2/PSMD10/RGCC",8
"GO:0046856","GO:0046856","phosphatidylinositol dephosphorylation","8/1654","28/12091",0.0298656235602946,0.82742921026147,0.825482318002032,"FIG4/INPP5K/MTMR12/MTMR6/MTMR8/PIP4P2/PTEN/SACM1L",8
"GO:0070979","GO:0070979","protein K11-linked ubiquitination","8/1654","28/12091",0.0298656235602946,0.82742921026147,0.825482318002032,"ANAPC11/ANAPC4/LOC114000521/RNF4/UBE2D3/UBE2E3/UBE2L3/UBE2W",8
"GO:0072659","GO:0072659","protein localization to plasma membrane","27/1654","137/12091",0.0305510163437183,0.82742921026147,0.825482318002032,"C2CD5/CACNB2/DPP6/EMP2/FAM126B/FCHO2/GAK/GAS6/GPR158/INPP5K/ITGB1BP1/PDZD3/RAB12/RAB3C/RAB8B/RAMP1/RAP1A/RDX/ROCK1/ROCK2/SEC23A/SLMAP/SMURF1/TRARG1/TSPAN14/TTC7A/TTC7B",27
"GO:0033962","GO:0033962","P-body assembly","5/1654","14/12091",0.0327670197379727,0.82742921026147,0.825482318002032,"CNOT7/DDX6/LSM14A/LSM4/RC3H1",5
"GO:0045176","GO:0045176","apical protein localization","5/1654","14/12091",0.0327670197379727,0.82742921026147,0.825482318002032,"ARF4/GOPC/HCN1/RDX/SHROOM2",5
"GO:1903077","GO:1903077","negative regulation of protein localization to plasma membrane","5/1654","14/12091",0.0327670197379727,0.82742921026147,0.825482318002032,"NUMB/PICALM/PPFIA1/RHOQ/TMEM59",5
"GO:0007005","GO:0007005","mitochondrion organization","18/1654","84/12091",0.033254784432933,0.82742921026147,0.825482318002032,"AGTPBP1/CAMKMT/CEP89/CXADR/DNM1L/EPAS1/FXN/HSD17B10/LOC113996044/LOC113998583/LRRK2/MAN2A1/MTX3/OPA1/PTCD2/RHOT1/TERT/TFB2M",18
"GO:0000209","GO:0000209","protein polyubiquitination","40/1654","220/12091",0.0348911686906076,0.82742921026147,0.825482318002032,"ANKIB1/BCL2/FBXL4/FBXO11/FBXO30/FBXO4/FBXW11/FBXW2/KLHL42/LOC113984752/LOC113996048/LOC114000521/LONRF1/NHLRC3/PSMD10/RC3H1/RC3H2/RNF114/RNF217/SKP1/SMURF1/TPP2/TRAF6/TRIM2/TRIP12/UBE2D1/UBE2D3/UBE2E3/UBE2K/UBE2L3/UBE2R2/UBE2V1/UBE2V2/UBE2W/UBE3C/UBE3D/UBR2/WSB1/WWP1/ZNRF1",40
"GO:0009968","GO:0009968","negative regulation of signal transduction","9/1654","34/12091",0.0351441096370678,0.82742921026147,0.825482318002032,"ACVR1/ERBB3/LOC113983832/PAK1IP1/RGS17/RGS20/RGS7BP/SNX13/SOCS6",9
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","6/1654","19/12091",0.0361337189023303,0.82742921026147,0.825482318002032,"CDK13/CELF4/LOC114002198/SFPQ/SRSF1/SRSF6",6
"GO:0048589","GO:0048589","developmental growth","6/1654","19/12091",0.0361337189023303,0.82742921026147,0.825482318002032,"BMPR1A/EIF4H/GAS1/NIPBL/SMAD4/ZMIZ1",6
"GO:0030501","GO:0030501","positive regulation of bone mineralization","8/1654","29/12091",0.0364546714142699,0.82742921026147,0.825482318002032,"ACVR1/ACVR2B/ALOX5/BMP4/BMPR1A/BMPR2/GPM6B/PTN",8
"GO:0046326","GO:0046326","positive regulation of glucose import","8/1654","29/12091",0.0364546714142699,0.82742921026147,0.825482318002032,"AKT1/CAPN10/MEF2A/PTPN11/RAP1A/RHOQ/SORBS1/TERT",8
"GO:0007276","GO:0007276","gamete generation","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"DDX3X/SPATA22/SPIN1/ZNF148",4
"GO:0010498","GO:0010498","proteasomal protein catabolic process","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"ATE1/CUL4B/LOC113992164/SOCS6",4
"GO:0010762","GO:0010762","regulation of fibroblast migration","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"FER/GNA12/LOC114000376/SDC4",4
"GO:0035865","GO:0035865","cellular response to potassium ion","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"LOC113983406/LOC113987271/LOC114001545/SLC12A2",4
"GO:0036444","GO:0036444","calcium import into the mitochondrion","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"MAIP1/MICU2/MICU3/OPA1",4
"GO:0042692","GO:0042692","muscle cell differentiation","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"ASF1A/GLMN/QKI/SMARCD3",4
"GO:0046685","GO:0046685","response to arsenic-containing substance","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"ABCC2/PTEN/RNF4/SRRT",4
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"NTRK2/PTEN/RICTOR/SESN3",4
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"ADGRF5/BMP4/BMPR1A/BMPR2",4
"GO:0071233","GO:0071233","cellular response to leucine","4/1654","10/12091",0.0369801899891893,0.82742921026147,0.825482318002032,"RRAGD/SESN3/UBR1/UBR2",4
"GO:0006363","GO:0006363","termination of RNA polymerase I transcription","7/1654","24/12091",0.0369909529293363,0.82742921026147,0.825482318002032,"CCNH/GTF2H3/LOC113983394/POLR1C/POLR2K/TAF1B/TTF1",7
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi","14/1654","62/12091",0.0378245724337098,0.83726267105868,0.835292641244425,"CLN5/DENND5A/GCC2/HEATR5A/LOC113986052/LOC113989323/PREPL/RAB9A/RIC1/SNX6/STX16/TBC1D23/VPS35/VTI1A",14
"GO:0000186","GO:0000186","activation of MAPKK activity","10/1654","40/12091",0.0392830295018621,0.851800384606704,0.84979614840763,"BMP4/CRK/FRS2/LOC113988184/LRRK2/MAP3K1/MAP3K21/MAPK1/PSEN1/RAPGEF1",10
"GO:0007040","GO:0007040","lysosome organization","10/1654","40/12091",0.0392830295018621,0.851800384606704,0.84979614840763,"AP3B1/ARSB/CLN5/CLN8/CLVS2/GNPTAB/LRRK2/MFSD8/TMEM106B/TPCN2",10
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process","42/1654","235/12091",0.0400317132664764,0.859266572639013,0.857244768938686,"ANAPC11/ANAPC4/ANKIB1/ATXN3/CACUL1/FBXL4/FBXO11/FBXO8/HERPUD1/KLHL15/KLHL3/LOC113992164/LOC113996048/MIB1/NDFIP2/RC3H1/RC3H2/RNF11/RNF114/RNF130/RNF149/RNF217/RNF7/RNF8/SMURF1/TOLLIP/TRIP12/UBE2D1/UBE2K/UBE2L3/UBE2R2/UBE3C/UCHL3/USP15/USP3/USP31/USP33/USP38/USP45/USP46/USP50/USP7",42
"GO:0014066","GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","5/1654","15/12091",0.0437623159406156,0.893485676540613,0.891383357301693,"DIPK2A/MAPK1/PIP4K2A/PIP4K2B/PPP2R5C",5
"GO:0030033","GO:0030033","microvillus assembly","5/1654","15/12091",0.0437623159406156,0.893485676540613,0.891383357301693,"MYO1A/RAP1A/RAP1B/RAP2C/STK26",5
"GO:0035269","GO:0035269","protein O-linked mannosylation","5/1654","15/12091",0.0437623159406156,0.893485676540613,0.891383357301693,"FKTN/LARGE1/SDF2L1/TMTC2/TMTC3",5
"GO:0006464","GO:0006464","cellular protein modification process","15/1654","69/12091",0.0438339745042003,0.893485676540613,0.891383357301693,"AP3B1/CPE/CSNK1G3/DUSP12/FBXO11/FBXW2/LOC113996048/LOC114002246/PHKA2/PLOD2/PPP4R2/RABGGTB/ST3GAL6/UBE2D3/UBE2L3",15
"GO:0006897","GO:0006897","endocytosis","28/1654","148/12091",0.0448154250638102,0.893485676540613,0.891383357301693,"ATP9B/CLINT1/CSNK1G3/EEA1/ENPP2/EPS15/ESYT2/HEATR5A/LOC113996964/LOC113998718/LOC114000223/LOXL3/LRP12/LRP4/LRRK2/MIB1/MTMR6/MYO6/PICALM/RAB1A/RAB22A/RAB5A/REPS1/RHOQ/STEAP2/TMPRSS5/UNC119/USP33",28
"GO:0043200","GO:0043200","response to amino acid","7/1654","25/12091",0.0455117277835453,0.893485676540613,0.891383357301693,"ASNS/CASP7/CDO1/GLRA2/GLRB/MEAK7/RRAGC",7
"GO:0050769","GO:0050769","positive regulation of neurogenesis","7/1654","25/12091",0.0455117277835453,0.893485676540613,0.891383357301693,"FAIM/GPER1/MAN2A1/NUMB/SRRT/STAR/XRCC5",7
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","7/1654","25/12091",0.0455117277835453,0.893485676540613,0.891383357301693,"AP2A2/CANX/FCHO2/FNBP1L/GAK/GPR107/PICALM",7
"GO:0008361","GO:0008361","regulation of cell size","6/1654","20/12091",0.0458305594084361,0.893485676540613,0.891383357301693,"CLN8/CREB1/MTPN/RAC1/RDX/VAV3",6
"GO:0060999","GO:0060999","positive regulation of dendritic spine development","6/1654","20/12091",0.0458305594084361,0.893485676540613,0.891383357301693,"CDKL5/CPEB3/EIF4G2/LLPH/PSEN1/ZMYND8",6
