"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035902","GO:0035902","response to immobilization stress","3/309","19/12339",0.0111932420097055,0.525109049064008,0.50510465087275,"GAL/LOC113982386/LOC113997521",3
"GO:0021766","GO:0021766","hippocampus development","5/309","56/12339",0.0128436205803162,0.534226363543575,0.513874634850949,"EIF2B3/FGF13/HTR5A/KIF5B/PAFAH1B1",5
"GO:0007268","GO:0007268","chemical synaptic transmission","11/309","203/12339",0.0133255922690876,0.534226363543575,0.513874634850949,"CHRNA10/CHRNA7/HRH2/HTR5A/LOC113982386/LOC113987184/LOC113990823/LOC113998100/PAFAH1B1/SST/SYNJ2BP",11
"GO:0050890","GO:0050890","cognition","4/309","38/12339",0.0145747399131955,0.534226363543575,0.513874634850949,"CHRNA7/DGCR2/LHCGR/SLC1A4",4
"GO:0007204","GO:0007204","positive regulation of cytosolic calcium ion concentration","7/309","103/12339",0.014781752234816,0.534226363543575,0.513874634850949,"CD36/CHRNA10/CXCR2/GALR1/IAPP/JAK2/MCHR1",7
"GO:0051384","GO:0051384","response to glucocorticoid","4/309","40/12339",0.0173583844429573,0.534226363543575,0.513874634850949,"IGFBP2/LOC113993087/PAPPA/SDC1",4
"GO:0006887","GO:0006887","exocytosis","6/309","84/12339",0.0186866482324234,0.534226363543575,0.513874634850949,"EXOC1L/LOC113987184/RAB27A/RAB3IP/SLC17A9/STX3",6
"GO:0032515","GO:0032515","negative regulation of phosphoprotein phosphatase activity","4/309","42/12339",0.0204523707806192,0.534226363543575,0.513874634850949,"CABIN1/MASTL/PHACTR3/STYXL1",4
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","6/309","86/12339",0.0207453449727356,0.534226363543575,0.513874634850949,"GALR1/GHRH/GNAI2/IAPP/LHCGR/LOC113997521",6
"GO:0006851","GO:0006851","mitochondrial calcium ion transmembrane transport","3/309","24/12339",0.0213298765174453,0.534226363543575,0.513874634850949,"MAIP1/MCUB/MICU3",3
"GO:0007631","GO:0007631","feeding behavior","3/309","24/12339",0.0213298765174453,0.534226363543575,0.513874634850949,"GAL/MCHR1/PRLH",3
"GO:0006869","GO:0006869","lipid transport","4/309","43/12339",0.0221183587061054,0.534226363543575,0.513874634850949,"NAXE/STARD10/STOML1/TEX2",4
"GO:0034220","GO:0034220","ion transmembrane transport","9/309","165/12339",0.0230805850525532,0.534226363543575,0.513874634850949,"ATP6V0A1/ATP6V0A4/ATP6V1C2/CHRNA10/CHRNA7/CLCN4/LOC113998100/SCNN1B/SLC24A2",9
"GO:0001503","GO:0001503","ossification","5/309","65/12339",0.0231868746854048,0.534226363543575,0.513874634850949,"ATP6V0A4/FZD9/MGP/RASSF2/STC1",5
"GO:1900273","GO:1900273","positive regulation of long-term synaptic potentiation","3/309","25/12339",0.0237994566361623,0.534226363543575,0.513874634850949,"CHRNA7/CREB1/ZDHHC2",3
"GO:0007010","GO:0007010","cytoskeleton organization","7/309","114/12339",0.0244006023707443,0.534226363543575,0.513874634850949,"ACTL6B/BIN1/CDC42BPB/KLHL20/RANBP10/STRIP1/WASF3",7
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"HPRT1/PRPS2",2
"GO:0033280","GO:0033280","response to vitamin D","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"STC1/STC2",2
"GO:0034356","GO:0034356","NAD biosynthesis via nicotinamide riboside salvage pathway","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"NAXE/RNLS",2
"GO:0060372","GO:0060372","regulation of atrial cardiac muscle cell membrane repolarization","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"CACNA1D/LOC113988585",2
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"AR/NR3C1",2
"GO:0086046","GO:0086046","membrane depolarization during SA node cell action potential","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"CACNA1D/LOC113988585",2
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","2/309","10/12339",0.0246319268325491,0.534226363543575,0.513874634850949,"CD36/RAB27A",2
"GO:0007566","GO:0007566","embryo implantation","3/309","26/12339",0.0264170779778619,0.534226363543575,0.513874634850949,"PRLR/STC1/STC2",3
"GO:0040018","GO:0040018","positive regulation of multicellular organism growth","3/309","26/12339",0.0264170779778619,0.534226363543575,0.513874634850949,"CREB1/GHRH/GPR21",3
"GO:0090383","GO:0090383","phagosome acidification","3/309","26/12339",0.0264170779778619,0.534226363543575,0.513874634850949,"ATP6V0A1/ATP6V0A4/ATP6V1C2",3
"GO:0007187","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","4/309","46/12339",0.0276024673035275,0.534226363543575,0.513874634850949,"HRH2/HTR5A/LHCGR/SSTR2",4
"GO:0021549","GO:0021549","cerebellum development","4/309","46/12339",0.0276024673035275,0.534226363543575,0.513874634850949,"LOC113988585/PTBP2/SSTR2/TTBK2",4
"GO:0071456","GO:0071456","cellular response to hypoxia","6/309","93/12339",0.0291474416877051,0.534226363543575,0.513874634850949,"B3GAT1/LOC113997521/MYC/RORA/STC1/STC2",6
"GO:0045597","GO:0045597","positive regulation of cell differentiation","3/309","27/12339",0.0291823608282857,0.534226363543575,0.513874634850949,"AR/FGFR1/JAK2",3
"GO:0071549","GO:0071549","cellular response to dexamethasone stimulus","3/309","27/12339",0.0291823608282857,0.534226363543575,0.513874634850949,"LOC113982386/NR3C1/TFAP4",3
"GO:0015909","GO:0015909","long-chain fatty acid transport","2/309","11/12339",0.0296145342871883,0.534226363543575,0.513874634850949,"CD36/LOC114003559",2
"GO:0035646","GO:0035646","endosome to melanosome transport","2/309","11/12339",0.0296145342871883,0.534226363543575,0.513874634850949,"AP1M1/LOC113998420",2
"GO:0048485","GO:0048485","sympathetic nervous system development","2/309","11/12339",0.0296145342871883,0.534226363543575,0.513874634850949,"GFRA3/TP63",2
"GO:0070131","GO:0070131","positive regulation of mitochondrial translation","2/309","11/12339",0.0296145342871883,0.534226363543575,0.513874634850949,"FASTKD2/MRPS27",2
"GO:0006027","GO:0006027","glycosaminoglycan catabolic process","3/309","28/12339",0.03209464029339,0.534226363543575,0.513874634850949,"GNS/HGSNAT/SDC1",3
"GO:0008584","GO:0008584","male gonad development","5/309","71/12339",0.0324274484382972,0.534226363543575,0.513874634850949,"AR/FGF9/LHCGR/MSH2/SFRP2",5
"GO:0043065","GO:0043065","positive regulation of apoptotic process","13/309","293/12339",0.0332868346005638,0.534226363543575,0.513874634850949,"BIN1/CRADD/CREB1/FZD9/GADD45B/GAL/IAPP/NEURL1B/OLFM1/RASSF2/RRP1B/SFRP2/TFAP4",13
"GO:0044267","GO:0044267","cellular protein metabolic process","8/309","149/12339",0.0338311176584012,0.534226363543575,0.513874634850949,"CCDC59/IAPP/IGFBP2/PAPPA/PNPLA2/SCG3/STC2/ZDHHC2",8
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"NOS1/RORA",2
"GO:0007271","GO:0007271","synaptic transmission, cholinergic","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"CHRNA10/CHRNA7",2
"GO:0007405","GO:0007405","neuroblast proliferation","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"FZD9/PAFAH1B1",2
"GO:0010667","GO:0010667","negative regulation of cardiac muscle cell apoptotic process","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"JAK2/SFRP2",2
"GO:0032367","GO:0032367","intracellular cholesterol transport","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"OSBP/STARD4",2
"GO:0042340","GO:0042340","keratan sulfate catabolic process","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"ACAN/GNS",2
"GO:0043568","GO:0043568","positive regulation of insulin-like growth factor receptor signaling pathway","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"AR/GHRH",2
"GO:0046697","GO:0046697","decidualization","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"STC1/STC2",2
"GO:0060397","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","2/309","12/12339",0.0349589142866562,0.534226363543575,0.513874634850949,"JAK2/PRLR",2
"GO:0071392","GO:0071392","cellular response to estradiol stimulus","3/309","29/12339",0.0351529859236273,0.534226363543575,0.513874634850949,"CRHBP/NRIP1/SSTR2",3
"GO:0007193","GO:0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","4/309","50/12339",0.0360714865271727,0.539047913656656,0.518512504624616,"GNAI2/MCHR1/OPRL1/SSTR2",4
"GO:0006865","GO:0006865","amino acid transport","3/309","30/12339",0.0383562204135503,0.539047913656656,0.518512504624616,"SLC1A4/SLC25A29/XK",3
"GO:0009725","GO:0009725","response to hormone","3/309","30/12339",0.0383562204135503,0.539047913656656,0.518512504624616,"ME1/NOS1/RERG",3
"GO:0051973","GO:0051973","positive regulation of telomerase activity","3/309","30/12339",0.0383562204135503,0.539047913656656,0.518512504624616,"MYC/PARM1/PKIB",3
"GO:0043627","GO:0043627","response to estrogen","4/309","51/12339",0.0383979340215366,0.539047913656656,0.518512504624616,"GAL/IGFBP2/LOC113982386/PTPRN",4
"GO:0070588","GO:0070588","calcium ion transmembrane transport","6/309","100/12339",0.0395266090010428,0.539047913656656,0.518512504624616,"CACNA1D/CACNG5/CHRNA10/CHRNA7/LOC114000001/SLC24A2",6
"GO:0007035","GO:0007035","vacuolar acidification","2/309","13/12339",0.0406439469284053,0.539047913656656,0.518512504624616,"ATP6V0A1/ATP6V0A4",2
"GO:0036342","GO:0036342","post-anal tail morphogenesis","2/309","13/12339",0.0406439469284053,0.539047913656656,0.518512504624616,"SFRP2/TP63",2
"GO:0050684","GO:0050684","regulation of mRNA processing","2/309","13/12339",0.0406439469284053,0.539047913656656,0.518512504624616,"IWS1/NCBP1",2
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","3/309","31/12339",0.0417029374135281,0.539047913656656,0.518512504624616,"CRHBP/LHCGR/LOC113997521",3
"GO:0019933","GO:0019933","cAMP-mediated signaling","3/309","31/12339",0.0417029374135281,0.539047913656656,0.518512504624616,"GAL/HTR5A/LOC113993299",3
"GO:0007613","GO:0007613","memory","5/309","77/12339",0.0436836053882987,0.539047913656656,0.518512504624616,"CHRNA7/CREB1/FGF13/LOC113990823/SLC24A2",5
"GO:0009749","GO:0009749","response to glucose","4/309","54/12339",0.0458816200128253,0.539047913656656,0.518512504624616,"EIF2B3/LOC113982296/LOC113997521/PRLH",4
"GO:0006839","GO:0006839","mitochondrial transport","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"FLVCR1/SLC25A14",2
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"CD36/NOS1",2
"GO:0043101","GO:0043101","purine-containing compound salvage","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"HPRT1/LOC113989542",2
"GO:0045190","GO:0045190","isotype switching","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"MSH2/RNF8",2
"GO:0051412","GO:0051412","response to corticosterone","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"LOC113982386/LOC113997521",2
"GO:0051642","GO:0051642","centrosome localization","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"KIF5B/NIN",2
"GO:0060314","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"LOC113993299/NOS1",2
"GO:1904862","GO:1904862","inhibitory synapse assembly","2/309","14/12339",0.0466493372630324,0.539047913656656,0.518512504624616,"FGF13/LOC113998100",2
"GO:0030522","GO:0030522","intracellular receptor signaling pathway","3/309","33/12339",0.0488201492617531,0.539047913656656,0.518512504624616,"AR/RORA/RORB",3
"GO:1904707","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","3/309","34/12339",0.052586834765266,0.539047913656656,0.518512504624616,"FGF9/GNAI2/JAK2",3
"GO:0002028","GO:0002028","regulation of sodium ion transport","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"LOC114001698/NOS1",2
"GO:0006112","GO:0006112","energy reserve metabolic process","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"MYC/PRLH",2
"GO:0035435","GO:0035435","phosphate ion transmembrane transport","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"SLC25A14/SLC37A4",2
"GO:0046839","GO:0046839","phospholipid dephosphorylation","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"LOC113991778/PLPPR1",2
"GO:0048168","GO:0048168","regulation of neuronal synaptic plasticity","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"NSMF/ZDHHC2",2
"GO:0048489","GO:0048489","synaptic vesicle transport","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"KIF5B/RAB27A",2
"GO:0060292","GO:0060292","long-term synaptic depression","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"PICK1/SLC24A2",2
"GO:0061436","GO:0061436","establishment of skin barrier","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"STMN1/TP63",2
"GO:0071391","GO:0071391","cellular response to estrogen stimulus","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"AR/CRHBP",2
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"CACNA1D/LOC113988585",2
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"LOC113990823/SLC9A3",2
"GO:1903543","GO:1903543","positive regulation of exosomal secretion","2/309","15/12339",0.0529555874398569,0.539047913656656,0.518512504624616,"CHMP2A/SDC1",2
"GO:0019233","GO:0019233","sensory perception of pain","3/309","35/12339",0.0564894140473824,0.569645586515193,0.547944537636193,"IAPP/OPRL1/RETREG1",3
"GO:0019226","GO:0019226","transmission of nerve impulse","2/309","16/12339",0.0595439697231106,0.578810300281409,0.556760115191912,"CACNG5/PAFAH1B1",2
"GO:0019934","GO:0019934","cGMP-mediated signaling","2/309","16/12339",0.0595439697231106,0.578810300281409,0.556760115191912,"CD36/PDE9A",2
"GO:0098703","GO:0098703","calcium ion import across plasma membrane","2/309","16/12339",0.0595439697231106,0.578810300281409,0.556760115191912,"LOC114000001/SLC24A2",2
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","2/309","16/12339",0.0595439697231106,0.578810300281409,0.556760115191912,"BIN1/CHRNA7",2
"GO:0033572","GO:0033572","transferrin transport","3/309","37/12339",0.064692862791962,0.612323281031593,0.588996395392567,"ATP6V0A1/ATP6V0A4/ATP6V1C2",3
"GO:0007194","GO:0007194","negative regulation of adenylate cyclase activity","2/309","17/12339",0.0663965003528234,0.612323281031593,0.588996395392567,"GALR1/GNAI2",2
"GO:0019433","GO:0019433","triglyceride catabolic process","2/309","17/12339",0.0663965003528234,0.612323281031593,0.588996395392567,"LOC114003559/PNPLA2",2
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","2/309","17/12339",0.0663965003528234,0.612323281031593,0.588996395392567,"RRP1B/TFAP4",2
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","2/309","17/12339",0.0663965003528234,0.612323281031593,0.588996395392567,"CACNA1D/LOC113988585",2
"GO:1903076","GO:1903076","regulation of protein localization to plasma membrane","2/309","17/12339",0.0663965003528234,0.612323281031593,0.588996395392567,"AR/ZDHHC2",2
"GO:0032456","GO:0032456","endocytic recycling","3/309","39/12339",0.0734103984651191,0.629381678166819,0.605404940902866,"CMTM6/RAB35/VPS52",3
"GO:0043434","GO:0043434","response to peptide hormone","3/309","39/12339",0.0734103984651191,0.629381678166819,0.605404940902866,"EIF2B3/PRLH/STC2",3
"GO:0050877","GO:0050877","nervous system process","3/309","39/12339",0.0734103984651191,0.629381678166819,0.605404940902866,"CHRNA10/CHRNA7/LOC113998100",3
"GO:0060291","GO:0060291","long-term synaptic potentiation","3/309","39/12339",0.0734103984651191,0.629381678166819,0.605404940902866,"LOC113982386/SLC24A2/STX3",3
"GO:0007588","GO:0007588","excretion","2/309","18/12339",0.0734959142252263,0.629381678166819,0.605404940902866,"ATP6V0A4/SCNN1B",2
"GO:0045776","GO:0045776","negative regulation of blood pressure","2/309","18/12339",0.0734959142252263,0.629381678166819,0.605404940902866,"NOS1/RNLS",2
"GO:0098962","GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","2/309","18/12339",0.0734959142252263,0.629381678166819,0.605404940902866,"CACNG5/LOC114000424",2
"GO:2000311","GO:2000311","regulation of AMPA receptor activity","2/309","18/12339",0.0734959142252263,0.629381678166819,0.605404940902866,"CACNG5/LOC114000424",2
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","2/309","18/12339",0.0734959142252263,0.629381678166819,0.605404940902866,"CRADD/TP63",2
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","5/309","90/12339",0.0752154872562559,0.6390355177126,0.614691010647893,"CD36/JAK2/LOC114000001/LOC114003559/PRLR",5
"GO:0000380","GO:0000380","alternative mRNA splicing, via spliceosome","2/309","19/12339",0.0808256403682286,0.660688378464535,0.635518990455131,"CELF4/LOC113992309",2
"GO:0035338","GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","2/309","19/12339",0.0808256403682286,0.660688378464535,0.635518990455131,"ACSBG2/ACSL3",2
"GO:0035567","GO:0035567","non-canonical Wnt signaling pathway","2/309","19/12339",0.0808256403682286,0.660688378464535,0.635518990455131,"FZD9/SFRP2",2
"GO:0048026","GO:0048026","positive regulation of mRNA splicing, via spliceosome","2/309","19/12339",0.0808256403682286,0.660688378464535,0.635518990455131,"CELF4/NCBP1",2
"GO:2000179","GO:2000179","positive regulation of neural precursor cell proliferation","2/309","19/12339",0.0808256403682286,0.660688378464535,0.635518990455131,"FZD9/GNAI2",2
"GO:0086091","GO:0086091","regulation of heart rate by cardiac conduction","3/309","41/12339",0.0826200868768226,0.6702787499255,0.644744009976629,"BIN1/CACNA1D/LOC113988585",3
"GO:0006612","GO:0006612","protein targeting to membrane","3/309","42/12339",0.0874022188842228,0.676248160745335,0.650486011896883,"LOC113987184/ZDHHC2/ZDHHC22",3
"GO:0034260","GO:0034260","negative regulation of GTPase activity","3/309","42/12339",0.0874022188842228,0.676248160745335,0.650486011896883,"GPSM1/LOC113994893/RRP1B",3
"GO:0006376","GO:0006376","mRNA splice site selection","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"CELF4/PTBP2",2
"GO:0006997","GO:0006997","nucleus organization","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"BIN1/CHMP2A",2
"GO:0007007","GO:0007007","inner mitochondrial membrane organization","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"IMMT/MAIP1",2
"GO:0007026","GO:0007026","negative regulation of microtubule depolymerization","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"FGF13/TTBK2",2
"GO:0018230","GO:0018230","peptidyl-L-cysteine S-palmitoylation","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"ZDHHC2/ZDHHC22",2
"GO:0070593","GO:0070593","dendrite self-avoidance","2/309","20/12339",0.0883697781882227,0.676248160745335,0.650486011896883,"CNTN2/VSTM2L",2
"GO:0019221","GO:0019221","cytokine-mediated signaling pathway","8/309","183/12339",0.0893596173996059,0.678523386341512,0.652674561175289,"CD36/JAK2/MYC/PRLR/PTPRN/RORA/SDC1/STX3",8
"GO:0051726","GO:0051726","regulation of cell cycle","5/309","95/12339",0.0899247861416461,0.678523386341512,0.652674561175289,"CDK8/CDKL2/COPS5/GADD45B/MASTL",5
"GO:0007595","GO:0007595","lactation","3/309","43/12339",0.0922985083975817,0.691597851117991,0.665250945029354,"CREB1/NEURL1B/PRLR",3
"GO:0030073","GO:0030073","insulin secretion","2/309","21/12339",0.0961130744651563,0.697820123307512,0.671236175387743,"GAL/PTPRN",2
"GO:0042908","GO:0042908","xenobiotic transport","2/309","21/12339",0.0961130744651563,0.697820123307512,0.671236175387743,"SLC15A2/SLC18A1",2
"GO:0043392","GO:0043392","negative regulation of DNA binding","2/309","21/12339",0.0961130744651563,0.697820123307512,0.671236175387743,"JAK2/TFAP4",2
"GO:0051928","GO:0051928","positive regulation of calcium ion transport","2/309","21/12339",0.0961130744651563,0.697820123307512,0.671236175387743,"CACNA1D/MCHR1",2
"GO:0061337","GO:0061337","cardiac conduction","3/309","44/12339",0.0973058476560406,0.697820123307512,0.671236175387743,"CACNA1D/CACNG5/LOC113988585",3
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","4/309","70/12339",0.0982345584111764,0.697820123307512,0.671236175387743,"CHRNA7/SLC24A2/STC1/STC2",4
"GO:0001501","GO:0001501","skeletal system development","5/309","99/12339",0.102685419763388,0.697820123307512,0.671236175387743,"ACAN/FGFR1/LOC113993027/RASSF2/TP63",5
"GO:0018345","GO:0018345","protein palmitoylation","2/309","22/12339",0.104040901073483,0.697820123307512,0.671236175387743,"ZDHHC2/ZDHHC22",2
"GO:0019882","GO:0019882","antigen processing and presentation","2/309","22/12339",0.104040901073483,0.697820123307512,0.671236175387743,"RAB27A/RAB35",2
"GO:0045055","GO:0045055","regulated exocytosis","2/309","22/12339",0.104040901073483,0.697820123307512,0.671236175387743,"CRHBP/RAB37",2
"GO:0000165","GO:0000165","MAPK cascade","9/309","223/12339",0.108291870806526,0.697820123307512,0.671236175387743,"FGF13/FGF9/FGFR1/GFRA3/JAK2/LOC113994893/MAPK6/MYC/PSMA7",9
"GO:0002092","GO:0002092","positive regulation of receptor internalization","2/309","23/12339",0.112139233407237,0.697820123307512,0.671236175387743,"LOC113998420/PICK1",2
"GO:0010596","GO:0010596","negative regulation of endothelial cell migration","2/309","23/12339",0.112139233407237,0.697820123307512,0.671236175387743,"STC1/SYNJ2BP",2
"GO:0033137","GO:0033137","negative regulation of peptidyl-serine phosphorylation","2/309","23/12339",0.112139233407237,0.697820123307512,0.671236175387743,"LOC113993299/RASSF2",2
"GO:0043388","GO:0043388","positive regulation of DNA binding","2/309","23/12339",0.112139233407237,0.697820123307512,0.671236175387743,"JAK2/TXN",2
"GO:0006486","GO:0006486","protein glycosylation","4/309","74/12339",0.114372890084608,0.697820123307512,0.671236175387743,"ALG1/B3GAT1/GCNT7/MPI",4
"GO:0071277","GO:0071277","cellular response to calcium ion","4/309","74/12339",0.114372890084608,0.697820123307512,0.671236175387743,"CRHBP/LOC113988585/LOC113994893/SYT2",4
"GO:1902476","GO:1902476","chloride transmembrane transport","4/309","74/12339",0.114372890084608,0.697820123307512,0.671236175387743,"CLCN4/LOC113990823/LOC113998100/SLC1A4",4
"GO:0002755","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","2/309","24/12339",0.120394629488127,0.697820123307512,0.671236175387743,"CD36/TLR5",2
