"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0001921","GO:0001921","positive regulation of receptor recycling","1/41","16/12339",0.0518909353025278,0.193616847022024,0.15738008292788,"ECE1",1
"GO:0007274","GO:0007274","neuromuscular synaptic transmission","1/41","16/12339",0.0518909353025278,0.193616847022024,0.15738008292788,"FCHSD2",1
"GO:0045453","GO:0045453","bone resorption","1/41","16/12339",0.0518909353025278,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0048468","GO:0048468","cell development","1/41","17/12339",0.0550454002585123,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0071398","GO:0071398","cellular response to fatty acid","1/41","17/12339",0.0550454002585123,0.193616847022024,0.15738008292788,"SMARCD1",1
"GO:0006337","GO:0006337","nucleosome disassembly","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"SMARCD1",1
"GO:0007020","GO:0007020","microtubule nucleation","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"SLAIN2",1
"GO:0007588","GO:0007588","excretion","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"SCNN1G",1
"GO:0031293","GO:0031293","membrane protein intracellular domain proteolysis","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0034622","GO:0034622","cellular protein-containing complex assembly","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"AXIN1",1
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"WDR81",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"AXIN1",1
"GO:0071353","GO:0071353","cellular response to interleukin-4","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"ADAMTS13",1
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","1/41","18/12339",0.0581896251075139,0.193616847022024,0.15738008292788,"ZFP36L2",1
"GO:0006402","GO:0006402","mRNA catabolic process","1/41","19/12339",0.0613236422628255,0.193616847022024,0.15738008292788,"ZFP36L2",1
"GO:0007095","GO:0007095","mitotic G2 DNA damage checkpoint","1/41","19/12339",0.0613236422628255,0.193616847022024,0.15738008292788,"LOC113992269",1
"GO:0030111","GO:0030111","regulation of Wnt signaling pathway","1/41","19/12339",0.0613236422628255,0.193616847022024,0.15738008292788,"AXIN1",1
"GO:0048025","GO:0048025","negative regulation of mRNA splicing, via spliceosome","1/41","19/12339",0.0613236422628255,0.193616847022024,0.15738008292788,"PTBP1",1
"GO:0070423","GO:0070423","nucleotide-binding oligomerization domain containing signaling pathway","1/41","19/12339",0.0613236422628255,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0016082","GO:0016082","synaptic vesicle priming","1/41","20/12339",0.0644474840377629,0.193616847022024,0.15738008292788,"LOC113993758",1
"GO:0007399","GO:0007399","nervous system development","3/41","280/12339",0.0655331319001613,0.193616847022024,0.15738008292788,"IGF2BP3/NRTN/SMARCD1",3
"GO:0098609","GO:0098609","cell-cell adhesion","2/41","127/12339",0.0664402538603837,0.193616847022024,0.15738008292788,"LOC113991759/TLN1",2
"GO:0010800","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","1/41","21/12339",0.0675611826459656,0.193616847022024,0.15738008292788,"AXIN1",1
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","1/41","21/12339",0.0675611826459656,0.193616847022024,0.15738008292788,"LOC113985569",1
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","1/41","21/12339",0.0675611826459656,0.193616847022024,0.15738008292788,"LOC113998108",1
"GO:0090023","GO:0090023","positive regulation of neutrophil chemotaxis","1/41","21/12339",0.0675611826459656,0.193616847022024,0.15738008292788,"THBS4",1
"GO:0030833","GO:0030833","regulation of actin filament polymerization","1/41","22/12339",0.0706647702016984,0.193616847022024,0.15738008292788,"FCHSD2",1
"GO:0035307","GO:0035307","positive regulation of protein dephosphorylation","1/41","22/12339",0.0706647702016984,0.193616847022024,0.15738008292788,"PTBP1",1
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","1/41","22/12339",0.0706647702016984,0.193616847022024,0.15738008292788,"ZFP36L2",1
"GO:0007259","GO:0007259","receptor signaling pathway via JAK-STAT","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"IFNAR1",1
"GO:0016079","GO:0016079","synaptic vesicle exocytosis","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"LOC113993758",1
"GO:0031116","GO:0031116","positive regulation of microtubule polymerization","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"SLAIN2",1
"GO:0032743","GO:0032743","positive regulation of interleukin-2 production","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0043278","GO:0043278","response to morphine","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"PPP2R2A",1
"GO:0045022","GO:0045022","early endosome to late endosome transport","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"WDR81",1
"GO:0050770","GO:0050770","regulation of axonogenesis","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"UST",1
"GO:1900740","GO:1900740","positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway","1/41","23/12339",0.0737582787201467,0.193616847022024,0.15738008292788,"LOC113998108",1
"GO:0002755","GO:0002755","MyD88-dependent toll-like receptor signaling pathway","1/41","24/12339",0.0768417401177169,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0022604","GO:0022604","regulation of cell morphogenesis","1/41","24/12339",0.0768417401177169,0.193616847022024,0.15738008292788,"WTIP",1
"GO:0030316","GO:0030316","osteoclast differentiation","1/41","24/12339",0.0768417401177169,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0033077","GO:0033077","T cell differentiation in thymus","1/41","24/12339",0.0768417401177169,0.193616847022024,0.15738008292788,"ZFP36L2",1
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","1/41","24/12339",0.0768417401177169,0.193616847022024,0.15738008292788,"ZFP36L2",1
"GO:0007275","GO:0007275","multicellular organism development","3/41","300/12339",0.0771244217242475,0.193616847022024,0.15738008292788,"AXIN1/HLX/PRR15",3
"GO:0043507","GO:0043507","positive regulation of JUN kinase activity","1/41","25/12339",0.0799151862123311,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0070555","GO:0070555","response to interleukin-1","1/41","25/12339",0.0799151862123311,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","1/41","25/12339",0.0799151862123311,0.193616847022024,0.15738008292788,"LOC113992269",1
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","1/41","25/12339",0.0799151862123311,0.193616847022024,0.15738008292788,"FCHSD2",1
"GO:0001817","GO:0001817","regulation of cytokine production","1/41","26/12339",0.0829786487237245,0.193616847022024,0.15738008292788,"IGF2BP3",1
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","1/41","26/12339",0.0829786487237245,0.193616847022024,0.15738008292788,"TRAF6",1
"GO:0043542","GO:0043542","endothelial cell migration","1/41","26/12339",0.0829786487237245,0.193616847022024,0.15738008292788,"PXN",1
"GO:0045664","GO:0045664","regulation of neuron differentiation","1/41","26/12339",0.0829786487237245,0.193616847022024,0.15738008292788,"LOC113992269",1
"GO:0060337","GO:0060337","type I interferon signaling pathway","1/41","26/12339",0.0829786487237245,0.193616847022024,0.15738008292788,"IFNAR1",1
"GO:0030326","GO:0030326","embryonic limb morphogenesis","1/41","27/12339",0.0860321592737384,0.197184778556702,0.16028025080813,"FRAS1",1
"GO:0032735","GO:0032735","positive regulation of interleukin-12 production","1/41","27/12339",0.0860321592737384,0.197184778556702,0.16028025080813,"TRAF6",1
"GO:0007009","GO:0007009","plasma membrane organization","1/41","28/12339",0.0890757493866183,0.197184778556702,0.16028025080813,"LOC113993758",1
"GO:0007519","GO:0007519","skeletal muscle tissue development","1/41","28/12339",0.0890757493866183,0.197184778556702,0.16028025080813,"HLX",1
"GO:0030488","GO:0030488","tRNA methylation","1/41","28/12339",0.0890757493866183,0.197184778556702,0.16028025080813,"THADA",1
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","1/41","28/12339",0.0890757493866183,0.197184778556702,0.16028025080813,"LOC113992269",1
"GO:0007214","GO:0007214","gamma-aminobutyric acid signaling pathway","1/41","29/12339",0.0921094504893029,0.200321326204351,0.162829771350824,"GPR156",1
"GO:0034614","GO:0034614","cellular response to reactive oxygen species","1/41","29/12339",0.0921094504893029,0.200321326204351,0.162829771350824,"PXN",1
"GO:0034504","GO:0034504","protein localization to nucleus","1/41","30/12339",0.0951332939117187,0.200321326204351,0.162829771350824,"LMNA",1
"GO:0042102","GO:0042102","positive regulation of T cell proliferation","1/41","30/12339",0.0951332939117187,0.200321326204351,0.162829771350824,"TRAF6",1
"GO:0045595","GO:0045595","regulation of cell differentiation","1/41","30/12339",0.0951332939117187,0.200321326204351,0.162829771350824,"PTBP1",1
"GO:1901216","GO:1901216","positive regulation of neuron death","1/41","30/12339",0.0951332939117187,0.200321326204351,0.162829771350824,"LOC113998108",1
"GO:0030838","GO:0030838","positive regulation of actin filament polymerization","1/41","31/12339",0.0981473108870717,0.205001238062513,0.166633804562091,"FCHSD2",1
"GO:0045786","GO:0045786","negative regulation of cell cycle","1/41","32/12339",0.101151532552138,0.207922594690505,0.169008408608417,"LOC113998108",1
"GO:0055088","GO:0055088","lipid homeostasis","1/41","32/12339",0.101151532552138,0.207922594690505,0.169008408608417,"THADA",1
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","1/41","33/12339",0.104145989947552,0.2107329015345,0.171292746624263,"TRAF6",1
"GO:0043588","GO:0043588","skin development","1/41","33/12339",0.104145989947552,0.2107329015345,0.171292746624263,"FRAS1",1
"GO:0006986","GO:0006986","response to unfolded protein","1/41","34/12339",0.107130714018099,0.214416432509526,0.174286878690938,"THBS4",1
"GO:0030030","GO:0030030","cell projection organization","1/41","35/12339",0.110105735613,0.214416432509526,0.174286878690938,"WTIP",1
"GO:0051028","GO:0051028","mRNA transport","1/41","35/12339",0.110105735613,0.214416432509526,0.174286878690938,"IGF2BP3",1
"GO:0051781","GO:0051781","positive regulation of cell division","1/41","35/12339",0.110105735613,0.214416432509526,0.174286878690938,"THBS4",1
"GO:0071345","GO:0071345","cellular response to cytokine stimulus","1/41","35/12339",0.110105735613,0.214416432509526,0.174286878690938,"TRAF6",1
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","1/41","36/12339",0.113071085486201,0.218547844335269,0.177645067535272,"LOC113992269",1
"GO:0030010","GO:0030010","establishment of cell polarity","1/41","37/12339",0.116026794296659,0.222599553502479,0.180938470638064,"UST",1
"GO:0043666","GO:0043666","regulation of phosphoprotein phosphatase activity","1/41","38/12339",0.118972892608628,0.223932889510729,0.182022263369827,"PPP2R2A",1
"GO:0007032","GO:0007032","endosome organization","1/41","39/12339",0.121909410891942,0.223932889510729,0.182022263369827,"SNX33",1
"GO:0007254","GO:0007254","JNK cascade","1/41","39/12339",0.121909410891942,0.223932889510729,0.182022263369827,"TRAF6",1
"GO:0030178","GO:0030178","negative regulation of Wnt signaling pathway","1/41","39/12339",0.121909410891942,0.223932889510729,0.182022263369827,"APCDD1L",1
"GO:0043484","GO:0043484","regulation of RNA splicing","1/41","39/12339",0.121909410891942,0.223932889510729,0.182022263369827,"PTBP1",1
"GO:0070534","GO:0070534","protein K63-linked ubiquitination","1/41","39/12339",0.121909410891942,0.223932889510729,0.182022263369827,"TRAF6",1
"GO:0042733","GO:0042733","embryonic digit morphogenesis","1/41","40/12339",0.124836379522302,0.227694523213213,0.185079880685399,"ECE1",1
"GO:0061025","GO:0061025","membrane fusion","1/41","42/12339",0.130661788857989,0.236653170029504,0.192361853305836,"LOC113993758",1
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","1/41","43/12339",0.13356028984659,0.238566310829426,0.193916936256392,"LOC113992269",1
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","1/41","43/12339",0.13356028984659,0.238566310829426,0.193916936256392,"LOC113992269",1
"GO:0010923","GO:0010923","negative regulation of phosphatase activity","1/41","44/12339",0.136449361749346,0.238786383061355,0.194095820411587,"WDR81",1
"GO:0030097","GO:0030097","hemopoiesis","1/41","44/12339",0.136449361749346,0.238786383061355,0.194095820411587,"ZFP36L2",1
"GO:0030968","GO:0030968","endoplasmic reticulum unfolded protein response","1/41","44/12339",0.136449361749346,0.238786383061355,0.194095820411587,"LOC113992269",1
"GO:0001755","GO:0001755","neural crest cell migration","1/41","45/12339",0.139329034475517,0.242189395497711,0.196861934970706,"NRTN",1
"GO:0031122","GO:0031122","cytoplasmic microtubule organization","1/41","46/12339",0.142199337841916,0.243904824510306,0.198256309295108,"SLAIN2",1
"GO:0042475","GO:0042475","odontogenesis of dentin-containing tooth","1/41","46/12339",0.142199337841916,0.243904824510306,0.198256309295108,"TRAF6",1
"GO:0016070","GO:0016070","RNA metabolic process","1/41","47/12339",0.145060301573184,0.24555959547356,0.199601378153676,"PTBP1",1
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","1/41","47/12339",0.145060301573184,0.24555959547356,0.199601378153676,"ZFP36L2",1
"GO:0000281","GO:0000281","mitotic cytokinesis","1/41","48/12339",0.147911955302073,0.247156105956367,0.200899090393308,"SNX33",1
"GO:0009611","GO:0009611","response to wounding","1/41","48/12339",0.147911955302073,0.247156105956367,0.200899090393308,"ZFP36L2",1
"GO:0016032","GO:0016032","viral process","3/41","403/12339",0.149080406195159,0.247511700029141,0.201188132517083,"LOC113991759/LOC113992269/TLN1",3
"GO:0007249","GO:0007249","I-kappaB kinase/NF-kappaB signaling","1/41","49/12339",0.150754328569717,0.248696631207368,0.202151295433747,"TRAF6",1
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","1/41","51/12339",0.15641135142939,0.256395822912735,0.208409528886596,"TRAF6",1
"GO:0051496","GO:0051496","positive regulation of stress fiber assembly","1/41","52/12339",0.159226059648091,0.25808146009202,0.209779687130274,"PXN",1
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/41","53/12339",0.162031604659439,0.25808146009202,0.209779687130274,"TRAF6",1
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome","1/41","54/12339",0.164828015550613,0.25808146009202,0.209779687130274,"PTBP1",1
"GO:0032755","GO:0032755","positive regulation of interleukin-6 production","1/41","54/12339",0.164828015550613,0.25808146009202,0.209779687130274,"TRAF6",1
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","1/41","54/12339",0.164828015550613,0.25808146009202,0.209779687130274,"ZFP36L2",1
"GO:0051321","GO:0051321","meiotic cell cycle","1/41","54/12339",0.164828015550613,0.25808146009202,0.209779687130274,"HORMAD2",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","1/41","54/12339",0.164828015550613,0.25808146009202,0.209779687130274,"ZFP36L2",1
"GO:0031532","GO:0031532","actin cytoskeleton reorganization","1/41","55/12339",0.16761532131882,0.25808146009202,0.209779687130274,"LOC113985569",1
"GO:0034446","GO:0034446","substrate adhesion-dependent cell spreading","1/41","55/12339",0.16761532131882,0.25808146009202,0.209779687130274,"PXN",1
"GO:0060021","GO:0060021","roof of mouth development","1/41","55/12339",0.16761532131882,0.25808146009202,0.209779687130274,"FRAS1",1
"GO:0000165","GO:0000165","MAPK cascade","2/41","223/12339",0.16915359863017,0.25808146009202,0.209779687130274,"LOC113985569/NRTN",2
"GO:0006814","GO:0006814","sodium ion transport","1/41","56/12339",0.170393550871565,0.25808146009202,0.209779687130274,"SCNN1G",1
"GO:0035019","GO:0035019","somatic stem cell population maintenance","1/41","56/12339",0.170393550871565,0.25808146009202,0.209779687130274,"ZFP36L2",1
"GO:0048812","GO:0048812","neuron projection morphogenesis","1/41","57/12339",0.173162733026923,0.259243629213718,0.210724348070488,"LOC113985569",1
"GO:0071346","GO:0071346","cellular response to interferon-gamma","1/41","57/12339",0.173162733026923,0.259243629213718,0.210724348070488,"ADAMTS13",1
"GO:0001938","GO:0001938","positive regulation of endothelial cell proliferation","1/41","59/12339",0.178674069972233,0.265957380016139,0.216181572864165,"THBS4",1
"GO:0009615","GO:0009615","response to virus","1/41","61/12339",0.184149560920931,0.272541350162977,0.221533306371044,"IFNAR1",1
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","1/41","64/12339",0.192296083049323,0.279801603987499,0.227434752275959,"LOC113992269",1
"GO:0048010","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/41","64/12339",0.192296083049323,0.279801603987499,0.227434752275959,"PXN",1
"GO:0050731","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","1/41","64/12339",0.192296083049323,0.279801603987499,0.227434752275959,"THBS4",1
"GO:0001503","GO:0001503","ossification","1/41","65/12339",0.194993912833028,0.282142030300304,0.229337151229672,"TRAF6",1
"GO:0001843","GO:0001843","neural tube closure","1/41","66/12339",0.197682950601795,0.284443801143694,0.231208129358825,"TRAF6",1
"GO:0033138","GO:0033138","positive regulation of peptidyl-serine phosphorylation","1/41","67/12339",0.200363224294073,0.286707597194281,0.233048239946581,"AXIN1",1
"GO:0009636","GO:0009636","response to toxic substance","1/41","68/12339",0.2030347617618,0.288934084045638,0.234858024015963,"ADAMTS13",1
"GO:0017148","GO:0017148","negative regulation of translation","1/41","69/12339",0.205697590770664,0.291123912620775,0.236638010665129,"IGF2BP3",1
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","1/41","72/12339",0.213634103412663,0.30071322165152,0.244432612600301,"AXIN1",1
"GO:0008543","GO:0008543","fibroblast growth factor receptor signaling pathway","1/41","73/12339",0.216262374527041,0.302767324337857,0.246102275421953,"PTBP1",1
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","1/41","74/12339",0.218882074726323,0.303157525957849,0.246419448045396,"TRAF6",1
"GO:0030334","GO:0030334","regulation of cell migration","1/41","74/12339",0.218882074726323,0.303157525957849,0.246419448045396,"LMNA",1
"GO:0002223","GO:0002223","stimulatory C-type lectin receptor signaling pathway","1/41","76/12339",0.224095871309644,0.308727822708499,0.250947224310912,"TRAF6",1
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","1/41","78/12339",0.229275710179796,0.314192639876017,0.255389262244273,"TRAF6",1
"GO:0009653","GO:0009653","anatomical structure morphogenesis","1/41","80/12339",0.234421807010959,0.317880879664075,0.258387221836273,"IGF2BP3",1
