"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051967","GO:0051967","negative regulation of synaptic transmission, glutamatergic","1/104","10/12249",0.0817621821387164,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0060287","GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry","1/104","10/12249",0.0817621821387164,0.367433438920045,0.356838563256041,"TTC25",1
"GO:0090331","GO:0090331","negative regulation of platelet aggregation","1/104","10/12249",0.0817621821387164,0.367433438920045,0.356838563256041,"CD9",1
"GO:0006396","GO:0006396","RNA processing","2/104","57/12249",0.084352212557275,0.367433438920045,0.356838563256041,"CLP1/XRN2",2
"GO:0030433","GO:0030433","ubiquitin-dependent ERAD pathway","2/104","58/12249",0.0868973804586676,0.367433438920045,0.356838563256041,"DNAJB12/DNAJC18",2
"GO:0001188","GO:0001188","RNA polymerase I preinitiation complex assembly","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"BAZ2A",1
"GO:0001561","GO:0001561","fatty acid alpha-oxidation","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"SLC27A5",1
"GO:0002031","GO:0002031","G protein-coupled receptor internalization","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"ATIC",1
"GO:0030208","GO:0030208","dermatan sulfate biosynthetic process","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"VCAN",1
"GO:0032717","GO:0032717","negative regulation of interleukin-8 production","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"ANXA4",1
"GO:0042953","GO:0042953","lipoprotein transport","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"MIA3",1
"GO:0051044","GO:0051044","positive regulation of membrane protein ectodomain proteolysis","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"PACSIN3",1
"GO:0051481","GO:0051481","negative regulation of cytosolic calcium ion concentration","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0061061","GO:0061061","muscle structure development","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"PDLIM1",1
"GO:0097320","GO:0097320","plasma membrane tubulation","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"PACSIN3",1
"GO:0098761","GO:0098761","cellular response to interleukin-7","1/104","11/12249",0.0895648402854252,0.367433438920045,0.356838563256041,"ATIC",1
"GO:0031124","GO:0031124","mRNA 3'-end processing","2/104","60/12249",0.0920561021698087,0.367433438920045,0.356838563256041,"CLP1/CPSF4",2
"GO:0001944","GO:0001944","vasculature development","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"RIC8A",1
"GO:0002091","GO:0002091","negative regulation of receptor internalization","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"WDR54",1
"GO:0006882","GO:0006882","cellular zinc ion homeostasis","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"ATP13A2",1
"GO:0007035","GO:0007035","vacuolar acidification","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"ATP6V0A4",1
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"AIFM2",1
"GO:0010761","GO:0010761","fibroblast migration","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"PDLIM1",1
"GO:0010952","GO:0010952","positive regulation of peptidase activity","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0022010","GO:0022010","central nervous system myelination","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"LOC113986621",1
"GO:0030207","GO:0030207","chondroitin sulfate catabolic process","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"VCAN",1
"GO:0031054","GO:0031054","pre-miRNA processing","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"LOC113987020",1
"GO:0033169","GO:0033169","histone H3-K9 demethylation","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"KDM3A",1
"GO:0035815","GO:0035815","positive regulation of renal sodium excretion","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0036150","GO:0036150","phosphatidylserine acyl-chain remodeling","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"LPCAT3",1
"GO:0045475","GO:0045475","locomotor rhythm","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"USP2",1
"GO:0046949","GO:0046949","fatty-acyl-CoA biosynthetic process","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"GCDH",1
"GO:0048148","GO:0048148","behavioral response to cocaine","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0050709","GO:0050709","negative regulation of protein secretion","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0090129","GO:0090129","positive regulation of synapse maturation","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"ANAPC2",1
"GO:0097120","GO:0097120","receptor localization to synapse","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"LOC113988363",1
"GO:1902902","GO:1902902","negative regulation of autophagosome assembly","1/104","12/12249",0.0973018280783913,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0043687","GO:0043687","post-translational protein modification","5/104","288/12249",0.0983641008059881,0.367433438920045,0.356838563256041,"AHSG/COP1/FBXW5/MIA3/VCAN",5
"GO:0001503","GO:0001503","ossification","2/104","63/12249",0.0999567969773267,0.367433438920045,0.356838563256041,"ACP5/ATP6V0A4",2
"GO:0001833","GO:0001833","inner cell mass cell proliferation","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"SBDS",1
"GO:0003360","GO:0003360","brainstem development","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"ATIC",1
"GO:0006271","GO:0006271","DNA strand elongation involved in DNA replication","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"MCM3",1
"GO:0006554","GO:0006554","lysine catabolic process","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"GCDH",1
"GO:0006900","GO:0006900","vesicle budding from membrane","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"ANXA2",1
"GO:0009790","GO:0009790","embryo development","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"LOC113988363",1
"GO:0010457","GO:0010457","centriole-centriole cohesion","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"CEP68",1
"GO:0016180","GO:0016180","snRNA processing","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"INTS3",1
"GO:0030521","GO:0030521","androgen receptor signaling pathway","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"KDM3A",1
"GO:0035196","GO:0035196","production of miRNAs involved in gene silencing by miRNA","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"LOC113987020",1
"GO:0036152","GO:0036152","phosphatidylethanolamine acyl-chain remodeling","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"LPCAT3",1
"GO:0036503","GO:0036503","ERAD pathway","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"DNAJB12",1
"GO:0042417","GO:0042417","dopamine metabolic process","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0043968","GO:0043968","histone H2A acetylation","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"RUVBL1",1
"GO:0045861","GO:0045861","negative regulation of proteolysis","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"LOC113992709",1
"GO:0061099","GO:0061099","negative regulation of protein tyrosine kinase activity","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"LOC113982346",1
"GO:0061462","GO:0061462","protein localization to lysosome","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"ATP13A2",1
"GO:0071711","GO:0071711","basement membrane organization","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"RIC8A",1
"GO:0071880","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0072089","GO:0072089","stem cell proliferation","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"RNF43",1
"GO:0098789","GO:0098789","pre-mRNA cleavage required for polyadenylation","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"CPSF4",1
"GO:2000036","GO:2000036","regulation of stem cell population maintenance","1/104","13/12249",0.104973692904725,0.367433438920045,0.356838563256041,"KDM3A",1
"GO:0016241","GO:0016241","regulation of macroautophagy","2/104","65/12249",0.105326016424048,0.367433438920045,0.356838563256041,"ATP13A2/ERN1",2
"GO:0006364","GO:0006364","rRNA processing","3/104","135/12249",0.107299317443703,0.367433438920045,0.356838563256041,"DDX27/SBDS/XRN2",3
"GO:0006625","GO:0006625","protein targeting to peroxisome","2/104","67/12249",0.110772009052346,0.367433438920045,0.356838563256041,"LOC113997657/SLC27A5",2
"GO:0042795","GO:0042795","snRNA transcription by RNA polymerase II","2/104","67/12249",0.110772009052346,0.367433438920045,0.356838563256041,"INTS3/POLR2B",2
"GO:0002098","GO:0002098","tRNA wobble uridine modification","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"KTI12",1
"GO:0002548","GO:0002548","monocyte chemotaxis","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"IL6R",1
"GO:0045725","GO:0045725","positive regulation of glycogen biosynthetic process","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"DYRK3",1
"GO:0045806","GO:0045806","negative regulation of endocytosis","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"PACSIN3",1
"GO:0050482","GO:0050482","arachidonic acid secretion","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0061136","GO:0061136","regulation of proteasomal protein catabolic process","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0080009","GO:0080009","mRNA methylation","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"TRMT61A",1
"GO:0097067","GO:0097067","cellular response to thyroid hormone stimulus","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"LMO2",1
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","1/104","14/12249",0.112580977633224,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","2/104","69/12249",0.116290706841153,0.367433438920045,0.356838563256041,"ATP13A2/DRD3",2
"GO:0006367","GO:0006367","transcription initiation from RNA polymerase II promoter","3/104","142/12249",0.119975828865222,0.367433438920045,0.356838563256041,"LOC113996216/LOC113999640/POLR2B",3
"GO:0016242","GO:0016242","negative regulation of macroautophagy","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0030500","GO:0030500","regulation of bone mineralization","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"AHSG",1
"GO:0031018","GO:0031018","endocrine pancreas development","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"IL6R",1
"GO:0031396","GO:0031396","regulation of protein ubiquitination","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0033365","GO:0033365","protein localization to organelle","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"CEP68",1
"GO:0043951","GO:0043951","negative regulation of cAMP-mediated signaling","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"LOC113993433",1
"GO:0048169","GO:0048169","regulation of long-term neuronal synaptic plasticity","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"LOC113986621",1
"GO:0060134","GO:0060134","prepulse inhibition","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0070885","GO:0070885","negative regulation of calcineurin-NFAT signaling cascade","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"DYRK3",1
"GO:1903543","GO:1903543","positive regulation of exosomal secretion","1/104","15/12249",0.120124220651299,0.367433438920045,0.356838563256041,"ATP13A2",1
"GO:0001889","GO:0001889","liver development","2/104","72/12249",0.124696454899407,0.367433438920045,0.356838563256041,"LOC113997657/MPST",2
"GO:0001921","GO:0001921","positive regulation of receptor recycling","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ANXA2",1
"GO:0001935","GO:0001935","endothelial cell proliferation","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ERN1",1
"GO:0031581","GO:0031581","hemidesmosome assembly","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"COL17A1",1
"GO:0034656","GO:0034656","nucleobase-containing small molecule catabolic process","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"NUDT18",1
"GO:0043149","GO:0043149","stress fiber assembly","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"PDLIM1",1
"GO:0043408","GO:0043408","regulation of MAPK cascade","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"WDR54",1
"GO:0043651","GO:0043651","linoleic acid metabolic process","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"LOC114002604",1
"GO:0045453","GO:0045453","bone resorption","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ACP5",1
"GO:0045638","GO:0045638","negative regulation of myeloid cell differentiation","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ITPKB",1
"GO:0050775","GO:0050775","positive regulation of dendrite morphogenesis","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ANAPC2",1
"GO:0055075","GO:0055075","potassium ion homeostasis","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"LOC113986621",1
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"RUVBL1",1
"GO:2000249","GO:2000249","regulation of actin cytoskeleton reorganization","1/104","16/12249",0.127603955901606,0.367433438920045,0.356838563256041,"ARHGDIA",1
"GO:0018105","GO:0018105","peptidyl-serine phosphorylation","3/104","147/12249",0.129355176304652,0.367433438920045,0.356838563256041,"DYRK3/PINK1/STK32C",3
"GO:0043123","GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","3/104","147/12249",0.129355176304652,0.367433438920045,0.356838563256041,"PINK1/S100B/SLC35B2",3
"GO:0044267","GO:0044267","cellular protein metabolic process","3/104","149/12249",0.133178587543783,0.367433438920045,0.356838563256041,"AHSG/MIA3/VCAN",3
"GO:0007194","GO:0007194","negative regulation of adenylate cyclase activity","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0007588","GO:0007588","excretion","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"ATP6V0A4",1
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"TNR",1
"GO:0033120","GO:0033120","positive regulation of RNA splicing","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"ERN1",1
"GO:0036151","GO:0036151","phosphatidylcholine acyl-chain remodeling","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"LPCAT3",1
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0045776","GO:0045776","negative regulation of blood pressure","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"DRD3",1
"GO:0060716","GO:0060716","labyrinthine layer blood vessel development","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"NSDHL",1
"GO:0071404","GO:0071404","cellular response to low-density lipoprotein particle stimulus","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"CD9",1
"GO:0090110","GO:0090110","COPII-coated vesicle cargo loading","1/104","17/12249",0.135020712918383,0.367433438920045,0.356838563256041,"MIA3",1
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","4/104","234/12249",0.137941330935346,0.367433438920045,0.356838563256041,"CLP1/CPSF4/DDX42/POLR2B",4
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process","4/104","234/12249",0.137941330935346,0.367433438920045,0.356838563256041,"ANAPC2/PINK1/RNF43/USP2",4
"GO:0042981","GO:0042981","regulation of apoptotic process","3/104","153/12249",0.140942731265565,0.367433438920045,0.356838563256041,"AIFM2/DDX42/PINK1",3
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"MIA3",1
"GO:0006665","GO:0006665","sphingolipid metabolic process","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"LOC113995727",1
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"FBXW5",1
"GO:0007158","GO:0007158","neuron cell-cell adhesion","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"TNR",1
"GO:0010824","GO:0010824","regulation of centrosome duplication","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"FBXW5",1
"GO:0031589","GO:0031589","cell-substrate adhesion","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"FAT2",1
"GO:0031643","GO:0031643","positive regulation of myelination","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"NCMAP",1
"GO:0034329","GO:0034329","cell junction assembly","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"FBLIM1",1
"GO:0034622","GO:0034622","cellular protein-containing complex assembly","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"DNAJB12",1
"GO:0044772","GO:0044772","mitotic cell cycle phase transition","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"CCNB3",1
"GO:0051443","GO:0051443","positive regulation of ubiquitin-protein transferase activity","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"PINK1",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/104","18/12249",0.142375016863485,0.367433438920045,0.356838563256041,"PINK1",1
